Genus,n_observations,n_abundant,mean_abundance,Genus_type,complex3,group_size,Core,prevalence,fidelity
MFD_g_9823,52,45,0.370687197034502,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,0.928571428571429,16
Nakamurella,54,41,0.36890504704876,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,0.964285714285714,22
MFD_g_5535,53,49,0.363558597091531,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,0.946428571428571,31
MFD_g_812,56,49,0.354647847162817,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,1,25
Blastococcus,53,45,0.333262047333904,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,0.946428571428571,14
MFD_g_1634,48,36,0.333262047333904,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,0.857142857142857,13
Nitrospira,54,43,0.32435129740519,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,0.964285714285714,19
Microlunatus,47,39,0.322569147419447,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,0.839285714285714,14
Microvirga,53,40,0.315440547476476,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,0.946428571428571,16
MFD_g_827,36,28,0.310094097519247,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,0.642857142857143,14
Jatrophihabitans,49,41,0.308311947533504,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,0.875,24
Subgroup_10,51,43,0.302965497576276,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,0.910714285714286,28
MFD_g_5777,49,41,0.29940119760479,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,0.875,12
MFD_g_6,51,40,0.281579697747363,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,0.910714285714286,27
Pir4_lineage,54,42,0.269104647847163,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,0.964285714285714,36
MFD_g_1794,44,37,0.260193897918449,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,0.785714285714286,13
Gemmata,51,43,0.258411747932706,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,0.910714285714286,17
Chthoniobacter,52,39,0.249500998003992,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,0.928571428571429,29
Oryzihumus,50,36,0.249500998003992,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,0.892857142857143,11
Massilia,48,36,0.244154548046764,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,0.857142857142857,9
MFD_g_875,49,35,0.244154548046764,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,0.875,21
Psychrobacillus,41,30,0.240590248075278,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,0.732142857142857,6
MFD_g_1517,51,34,0.233461648132307,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,0.910714285714286,12
Acidibacter,51,33,0.231679498146564,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,0.910714285714286,38
Hyphomicrobium,46,32,0.224550898203593,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,0.821428571428571,22
MFD_g_1320,46,35,0.220986598232107,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,0.821428571428571,6
Iamia,47,37,0.219204448246364,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,0.839285714285714,17
Pajaroellobacter,48,38,0.212075848303393,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,0.857142857142857,42
Pseudolabrys,50,34,0.206729398346165,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,0.892857142857143,24
MFD_g_259,47,32,0.204947248360422,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,0.839285714285714,11
Reyranella,47,32,0.204947248360422,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,0.839285714285714,29
Pedomicrobium,45,32,0.201382948388936,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,0.803571428571429,21
CL500-29_marine_group,41,32,0.192472198460222,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,0.732142857142857,16
Lysinibacillus,42,28,0.192472198460222,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,0.75,13
Pirellula,45,30,0.188907898488737,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,0.803571428571429,21
MFD_g_549,43,30,0.17821499857428,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Spring",56,28,0.767857142857143,10
Bacillus,13,13,6.43328727161063,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,1,45
Nocardioides,13,13,2.9940119760479,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,1,37
Gaiella,13,13,2.25702441271303,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,1,29
Mycobacterium,13,13,1.87317672347613,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,1,50
Ca_Udaeobacter,13,13,1.70428374021188,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,1,32
Streptomyces,13,13,1.52771380316291,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,1,35
Paenibacillus,13,13,1.38952863503762,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,1,43
Solirubrobacter,13,12,0.82143405496699,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,1,22
Clostridium_sensu_stricto_1,13,11,0.82143405496699,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,1,20
Haliangium,13,13,0.798403193612775,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,1,44
Sporosarcina,13,12,0.798403193612774,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,1,19
Sphingomonas,13,13,0.775372332258561,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,1,19
Gemmatimonas,13,13,0.736987563334869,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,1,28
Conexibacter,13,13,0.721633655765392,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,1,43
Pseudonocardia,13,13,0.683248886841701,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,1,25
MFD_g_8204,13,12,0.598802395209581,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,1,33
MFD_g_2431,13,13,0.575771533855366,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,1,19
MFD_g_198,12,11,0.568094580070628,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.923076923076923,12
MFD_g_8,13,11,0.514355903577461,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,1,40
Ca_Alysiosphaera,13,12,0.491325042223246,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,1,25
MFD_g_4907,11,10,0.47597113465377,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.846153846153846,16
MFD_g_782,13,13,0.445263319514817,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,1,28
MFD_g_144,13,11,0.437586365730078,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,1,36
Microvirga,12,11,0.42990941194534,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.923076923076923,16
Bradyrhizobium,12,12,0.42990941194534,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.923076923076923,41
MFD_g_512,11,9,0.42990941194534,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.846153846153846,12
MFD_g_161,10,9,0.422232458160602,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.769230769230769,10
MFD_g_650,12,9,0.414555504375864,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.923076923076923,23
Bryobacter,13,12,0.414555504375864,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,1,44
Massilia,11,7,0.414555504375864,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.846153846153846,9
MFD_g_264,12,10,0.399201596806387,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.923076923076923,22
MFD_g_812,13,12,0.391524643021649,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,1,25
Blastococcus,13,10,0.383847689236911,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,1,14
MFD_g_5535,13,10,0.383847689236911,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,1,31
Microlunatus,12,10,0.383847689236911,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.923076923076923,14
Nitrospira,13,10,0.376170735452173,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,1,19
MFD_g_5777,11,11,0.34546292031322,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.846153846153846,12
Nakamurella,11,9,0.337785966528481,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.846153846153846,22
Pir4_lineage,12,9,0.330109012743743,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.923076923076923,36
MFD_g_9823,11,9,0.322432058959006,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.846153846153846,16
Ca_Solibacter,11,10,0.322432058959005,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.846153846153846,44
Lysinibacillus,12,9,0.322432058959005,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.923076923076923,13
RB41,11,9,0.314755105174267,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.846153846153846,16
MFD_g_340,12,10,0.314755105174267,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.923076923076923,19
Oryzihumus,10,7,0.314755105174267,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.769230769230769,11
Tumebacillus,12,9,0.307078151389529,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.923076923076923,11
Pedomicrobium,12,10,0.284047290035314,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.923076923076923,21
MFD_g_1634,10,9,0.276370336250576,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.769230769230769,13
MFD_g_1517,11,8,0.276370336250576,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.846153846153846,12
MFD_g_841,11,9,0.276370336250576,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.846153846153846,9
MFD_g_1794,10,9,0.261016428681099,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.769230769230769,13
CL500-29_marine_group,13,7,0.253339474896361,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,1,16
MFD_g_549,11,10,0.245662521111623,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.846153846153846,10
Acidibacter,11,8,0.237985567326885,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.846153846153846,38
Pajaroellobacter,12,9,0.237985567326885,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.923076923076923,42
Reyranella,12,7,0.230308613542147,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.923076923076923,29
MFD_g_14103,13,9,0.230308613542146,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,1,6
MFD_g_6,13,11,0.222631659757408,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,1,27
Turicibacter,10,9,0.21495470597267,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.769230769230769,5
Marmoricola,11,8,0.21495470597267,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.846153846153846,16
Microbacterium,12,8,0.21495470597267,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.923076923076923,15
MFD_g_27149,10,7,0.191923844618455,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.769230769230769,2
Pirellula,9,8,0.191923844618455,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.692307692307692,21
Hyphomicrobium,11,7,0.184246890833717,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.846153846153846,22
Jatrophihabitans,11,7,0.184246890833717,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.846153846153846,24
MFD_g_658,9,7,0.168892983264241,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.692307692307692,6
Ca_Xiphinematobacter,11,7,0.153539075694764,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.846153846153846,19
Psychrobacillus,9,7,0.13050821434055,Core,"Soil, Agriculture, Fields, Poales, Cereal, Barley, Winter",13,7,0.692307692307692,6
Bacillus,11,11,8.4467428778806,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,1,45
Sporosarcina,11,11,2.17746325530757,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,1,19
Paenibacillus,11,11,1.85991653057521,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,1,43
Acidothermus,10,9,1.61495191435312,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.909090909090909,30
Gaiella,10,10,1.59680638722555,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.909090909090909,29
Ca_Udaeobacter,11,11,1.50607875158774,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,1,32
Nocardioides,11,11,1.39720558882236,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,1,37
Mycobacterium,11,11,1.33369624387589,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,1,50
Streptomyces,11,10,1.26111413536563,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,1,35
Conexibacter,11,11,1.12502268190891,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,1,43
Ca_Solibacter,11,10,0.961712937760842,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,1,44
Haliangium,11,11,0.943567410633279,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,1,44
Gemmatimonas,11,11,0.934494647069498,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,1,28
Sphingomonas,11,11,0.88913082925059,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,1,19
MFD_g_144,11,11,0.626020685900926,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,1,36
MFD_g_8,11,11,0.626020685900926,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,1,40
Pseudonocardia,11,11,0.626020685900926,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,1,25
Bradyrhizobium,11,11,0.616947922337144,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,1,41
MFD_g_8204,10,10,0.607875158773362,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.909090909090909,33
MFD_g_340,11,10,0.607875158773362,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,1,19
Solirubrobacter,10,8,0.598802395209581,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.909090909090909,22
MFD_g_827,9,8,0.480856468880421,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.818181818181818,14
MFD_g_5535,10,9,0.435492651061513,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.909090909090909,31
Bryobacter,11,10,0.426419887497732,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,1,44
MFD_g_812,11,10,0.41734712393395,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,1,25
MFD_g_1634,11,9,0.390128833242606,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,1,13
MFD_g_2431,9,7,0.362910542551261,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.818181818181818,19
Tumebacillus,9,9,0.344765015423698,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.818181818181818,11
Clostridium_sensu_stricto_13,10,8,0.344765015423698,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.909090909090909,21
Lysinibacillus,9,8,0.344765015423698,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.818181818181818,13
Psychrobacillus,10,9,0.335692251859917,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.909090909090909,6
Acidibacter,9,8,0.326619488296135,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.818181818181818,38
Ca_Alysiosphaera,10,8,0.326619488296135,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.909090909090909,25
MFD_g_782,10,10,0.326619488296135,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.909090909090909,28
MFD_g_4907,11,9,0.308473961168572,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,1,16
Ammoniphilus,9,7,0.29940119760479,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.818181818181818,7
Subgroup_10,9,7,0.290328434041009,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.818181818181818,28
Jatrophihabitans,10,7,0.281255670477227,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.909090909090909,24
Pseudolabrys,10,8,0.272182906913446,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.909090909090909,24
Nitrospira,9,9,0.272182906913446,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.818181818181818,19
MFD_g_8659,9,7,0.272182906913446,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.818181818181818,6
Massilia,8,6,0.263110143349664,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.727272727272727,9
Hyphomicrobium,10,8,0.263110143349664,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.909090909090909,22
Nakamurella,9,8,0.263110143349664,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.818181818181818,22
Romboutsia,9,7,0.263110143349664,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.818181818181818,6
Blastococcus,9,7,0.254037379785883,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.818181818181818,14
Gemmata,10,9,0.254037379785883,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.909090909090909,17
Pajaroellobacter,9,6,0.244964616222101,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.818181818181818,42
MFD_g_259,8,7,0.244964616222101,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.727272727272727,11
Pedomicrobium,9,8,0.23589185265832,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.818181818181818,21
Reyranella,8,7,0.23589185265832,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.727272727272727,29
MFD_g_1517,9,6,0.226819089094538,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.818181818181818,12
Aquisphaera,9,7,0.217746325530757,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.818181818181818,24
MFD_g_512,8,7,0.217746325530757,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.727272727272727,12
MFD_g_6,8,6,0.217746325530757,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.727272727272727,27
RB41,8,7,0.217746325530757,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.727272727272727,16
Turicibacter,8,7,0.217746325530757,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.727272727272727,5
Chthoniobacter,8,7,0.208673561966975,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.727272727272727,29
MFD_g_650,9,6,0.208673561966975,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.818181818181818,23
Iamia,8,8,0.208673561966975,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.727272727272727,17
Pirellula,9,7,0.208673561966975,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.818181818181818,21
MFD_g_875,8,7,0.190528034839412,Core,"Soil, Agriculture, Fields, Poales, Cereal, Maize, Silage",11,6,0.727272727272727,21
