Genus,n_observations,n_abundant,mean_abundance,Genus_type,complex2,group_size,Core,prevalence,fidelity
Nocardioides,38,35,1.65522613309965,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.926829268292683,23
Ca_Udaeobacter,39,38,1.47023027116499,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.951219512195122,19
Gaiella,35,32,1.41424468136897,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.853658536585366,19
Mycobacterium,41,39,1.38990312058809,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,1,30
Sporosarcina,36,31,1.11727763984227,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.878048780487805,9
Streptomyces,39,37,1.0320821771092,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.951219512195122,21
Ca_Solibacter,39,38,1.01747724064067,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.951219512195122,22
Conexibacter,40,39,0.922545153595248,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.975609756097561,24
MFD_g_8204,39,36,0.776495788909986,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.951219512195122,17
Paenibacillus,39,34,0.764325008519547,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.951219512195122,21
Haliangium,40,39,0.759456696363371,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.975609756097561,27
MFD_g_144,41,39,0.701036950489266,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,1,22
Pseudonocardia,36,34,0.579329146584879,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.878048780487805,16
MFD_g_8,35,34,0.542816805413563,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.853658536585366,23
MFD_g_264,32,28,0.540382649335475,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.780487804878049,14
Bradyrhizobium,40,37,0.525777712866949,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.975609756097561,21
Bryobacter,39,36,0.523343556788861,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.951219512195122,23
Solirubrobacter,32,31,0.508738620320335,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.780487804878049,14
Gemmatimonas,41,35,0.484397059539458,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,1,15
MFD_g_5535,39,37,0.42841146974344,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.951219512195122,17
MFD_g_782,37,31,0.425977313665352,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.902439024390244,16
Pseudolabrys,36,29,0.416240689353002,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.878048780487805,9
MFD_g_875,30,24,0.404069908962563,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.731707317073171,14
MFD_g_6,37,29,0.404069908962563,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.902439024390244,16
MFD_g_812,37,34,0.399201596806387,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.902439024390244,14
MFD_g_4907,30,26,0.357820943478896,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.731707317073171,9
MFD_g_2431,30,23,0.352952631322721,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.731707317073171,11
Pir4_lineage,36,29,0.338347694854194,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.878048780487805,23
Acidibacter,34,22,0.328611070541843,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.829268292682927,20
Nitrospira,36,25,0.309137821917141,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.878048780487805,14
Pedomicrobium,31,21,0.306703665839054,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.75609756097561,14
MFD_g_6265,30,23,0.301835353682878,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.731707317073171,5
Clostridium_sensu_stricto_13,37,26,0.296967041526703,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.902439024390244,11
MFD_g_1634,31,25,0.28966457329244,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.75609756097561,8
MFD_g_13520,32,25,0.287230417214352,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.780487804878049,10
MFD_g_340,24,21,0.284796261136264,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.585365853658537,7
Ca_Alysiosphaera,29,22,0.279927948980089,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.707317073170732,14
Nakamurella,29,24,0.272625480745825,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.707317073170732,12
Aquisphaera,28,21,0.270191324667738,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.682926829268293,14
MFD_g_9823,28,25,0.26775716858965,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.682926829268293,10
Lysinibacillus,33,22,0.265323012511562,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.804878048780488,6
Jatrophihabitans,31,25,0.253152232121124,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.75609756097561,13
Reyranella,35,28,0.250718076043036,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.853658536585366,15
Clostridium_sensu_stricto_1,30,24,0.221508203105983,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.731707317073171,12
MFD_g_485,29,21,0.221508203105983,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.707317073170732,6
Hyphomicrobium,34,23,0.194732486247018,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.829268292682927,15
Chthoniobacter,31,21,0.180127549778492,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.75609756097561,16
Subgroup_10,28,24,0.177693393700404,Core,"Soil, Agriculture, Fields, Poales, grass",41,21,0.682926829268293,20
Bacillus,82,75,1.87957418496341,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.976190476190476,27
Gaiella,76,75,1.1643379906853,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.904761904761905,19
Mycobacterium,83,82,1.10849729113202,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.988095238095238,30
Nocardioides,79,73,0.793650793650794,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.940476190476191,23
Pir4_lineage,80,76,0.778205493774357,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.952380952380952,23
Clostridium_sensu_stricto_1,73,60,0.774641193802871,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.869047619047619,12
Haliangium,83,81,0.744938694040491,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.988095238095238,27
MFD_g_8204,79,77,0.698602794411178,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.940476190476191,17
Clostridium_sensu_stricto_13,80,65,0.687909894496721,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.952380952380952,11
MFD_g_5535,81,77,0.670088394639293,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.964285714285714,17
Defluviicoccus,62,56,0.632069194943447,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.738095238095238,4
Ca_Udaeobacter,74,60,0.602366695181067,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.880952380952381,19
MFD_g_4212,77,70,0.575040395399677,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.916666666666667,5
Ca_Solibacter,75,62,0.573852295409182,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.892857142857143,22
Pseudomonas,56,43,0.552466495580268,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.666666666666667,3
Desulfobacca,72,61,0.542961695656307,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.857142857142857,5
Ca_Xiphinematobacter,69,61,0.521575895827393,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.821428571428571,10
mle1-7,78,70,0.510882995912936,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.928571428571429,2
MFD_g_875,72,66,0.50256629597947,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.857142857142857,14
Conexibacter,76,68,0.495437696036499,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.904761904761905,24
MFD_g_4614,65,48,0.495437696036499,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.773809523809524,3
MFD_g_782,79,74,0.491873396065013,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.940476190476191,16
MFD_g_6,80,74,0.471675696226595,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.952380952380952,16
966-1,63,50,0.466923296264614,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.75,1
MFD_g_8,80,66,0.446725596426195,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.952380952380952,23
Hyphomicrobium,82,71,0.4455374964357,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.976190476190476,15
MFD_g_247,52,42,0.434844596521243,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.619047619047619,1
MFD_g_1860,66,60,0.394449196844407,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.785714285714286,1
MFD_g_2480,73,64,0.382568196939455,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.869047619047619,6
Pseudolabrys,64,47,0.377815796977474,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.761904761904762,9
MFD_g_2945,77,67,0.373063397015493,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.916666666666667,6
Nitrospira,66,53,0.373063397015493,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.785714285714286,14
Bryobacter,77,61,0.367122897063017,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.916666666666667,23
Ca_Alysiosphaera,71,55,0.361182397110541,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.845238095238095,14
MFD_g_650,67,58,0.336232297310142,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.797619047619048,12
MFD_g_812,75,62,0.335044197319647,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.892857142857143,14
Pirellula,74,57,0.335044197319647,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.880952380952381,9
MFD_g_264,62,49,0.330291797357666,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.738095238095238,14
Bauldia,72,59,0.318410797452714,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.857142857142857,3
Pseudonocardia,58,44,0.317222697462219,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.690476190476191,16
Flavobacterium,62,42,0.312470297500238,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.738095238095238,11
MND1,68,53,0.291084497671324,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.80952380952381,2
Paenibacillus,74,56,0.288708297690334,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.880952380952381,21
Rhodomicrobium,57,44,0.287520197699838,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.678571428571429,2
MFD_g_1742,67,56,0.279203497766372,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.797619047619048,4
MFD_g_13520,74,58,0.275639197794886,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.880952380952381,10
MFD_g_191,69,55,0.275639197794886,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.821428571428571,4
Bradyrhizobium,73,45,0.275639197794886,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.869047619047619,21
CL500-29_marine_group,69,55,0.26969869784241,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.821428571428571,12
MFD_g_485,71,52,0.26732249786142,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.845238095238095,6
Pedomicrobium,60,49,0.266134397870925,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.714285714285714,14
Reyranella,65,51,0.263758197889934,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.773809523809524,15
MFD_g_144,65,45,0.262570097899439,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.773809523809524,22
MFD_g_11470,64,47,0.256629597946963,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.761904761904762,9
MFD_g_678,77,56,0.256629597946963,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.916666666666667,6
Pelosinus,67,49,0.249500998003992,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.797619047619048,1
Ellin6067,75,56,0.248312898013497,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.892857142857143,8
Subgroup_10,66,51,0.238808098089535,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.785714285714286,20
MFD_g_6265,69,56,0.232867598137059,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.821428571428571,5
MFD_g_1953,50,42,0.224550898203593,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.595238095238095,1
Iamia,65,46,0.218610398251117,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.773809523809524,11
MFD_g_804,53,42,0.213857998289136,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.630952380952381,2
MFD_g_2252,59,48,0.211481798308146,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.702380952380952,1
MFD_g_2884,61,45,0.200788898393689,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.726190476190476,2
MFD_g_15500,70,47,0.198412698412698,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.833333333333333,2
Pajaroellobacter,68,48,0.197224598422203,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.80952380952381,21
Gemmata,68,44,0.172274498621804,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.80952380952381,9
MFD_g_667,56,42,0.162769698697842,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens",84,42,0.666666666666667,2
Roseiarcus,33,32,4.25912880122109,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.970588235294118,11
Acidothermus,28,24,3.55465539509217,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.823529411764706,17
Ca_Solibacter,32,32,2.97933544675355,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.941176470588235,22
Occallatibacter,29,26,2.80908770693906,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.852941176470588,7
Bryobacter,33,30,1.20934601385464,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.970588235294118,23
MFD_g_195,25,25,1.01268052131032,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.735294117647059,8
Ca_Koribacter,30,28,0.798403193612775,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.882352941176471,5
Methylocystis,26,24,0.739697076435365,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.764705882352941,1
MFD_g_245,29,26,0.722085241282143,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.852941176470588,8
MFD_g_261,28,24,0.722085241282142,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.823529411764706,7
Mycobacterium,32,27,0.71034401784666,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.941176470588235,30
Aquisphaera,31,28,0.71034401784666,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.911764705882353,14
Pajaroellobacter,34,30,0.65163790066925,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,1,21
Haliangium,26,23,0.642831983092639,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.764705882352941,27
MFD_g_1315,29,25,0.636961371374898,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.852941176470588,9
Conexibacter,32,28,0.601737701068451,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.941176470588235,24
Syntrophorhabdus,24,22,0.587061171774099,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.705882352941177,5
Syntrophobacter,30,24,0.575319948338617,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.882352941176471,1
Ellin516,30,23,0.554772807326524,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.882352941176471,1
MFD_g_3632,28,25,0.528355054596689,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.823529411764706,4
Granulicella,25,19,0.501937301866854,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.735294117647059,8
Spirochaeta,24,21,0.493131384290243,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.705882352941177,5
Methanoregula,20,18,0.481390160854761,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.588235294117647,3
Rhodoblastus,26,22,0.422684043677351,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.764705882352941,1
MFD_g_69079,21,17,0.419748737818481,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.617647058823529,1
Rhodomicrobium,24,20,0.393330985088646,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.705882352941177,2
MFD_g_378425,26,25,0.390395679229776,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.764705882352941,1
MFD_g_5058,26,21,0.358107314782201,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.764705882352941,1
Methanobacterium,21,19,0.308207115181402,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.617647058823529,3
Acidibacter,26,21,0.302336503463661,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.764705882352941,20
MFD_g_641394,28,22,0.281789362451567,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.823529411764706,1
MFD_g_11585,22,20,0.275918750733827,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.647058823529412,1
MFD_g_8,29,22,0.275918750733826,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.852941176470588,23
MFD_g_579,24,19,0.246565692145122,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.705882352941177,2
MFD_g_30917,23,18,0.226018551133028,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.676470588235294,1
Bradyrhizobium,25,17,0.223083245274158,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.735294117647059,21
MFD_g_8573,25,19,0.220147939415287,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.735294117647059,1
MFD_g_1660,23,17,0.214277327697546,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.676470588235294,3
Chthoniobacter,24,17,0.205471410120935,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.705882352941177,16
MFD_g_647,22,19,0.205471410120935,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.647058823529412,6
ADurb.Bin063-1,25,18,0.199600798403194,Core,"Soil, Natural, Bogs, mires and fens, Sphagnum acid bogs",34,17,0.735294117647059,3
Mycobacterium,20,20,1.45423438836613,Core,"Soil, Natural, Bogs, mires and fens, Wet thicket  (non-habitat type)",21,11,0.952380952380952,30
Bacillus,19,18,1.26413838988689,Core,"Soil, Natural, Bogs, mires and fens, Wet thicket  (non-habitat type)",21,11,0.904761904761905,27
Gaiella,20,19,1.10255679117955,Core,"Soil, Natural, Bogs, mires and fens, Wet thicket  (non-habitat type)",21,11,0.952380952380952,19
MFD_g_8204,21,20,1.08354719133162,Core,"Soil, Natural, Bogs, mires and fens, Wet thicket  (non-habitat type)",21,11,1,17
Ca_Udaeobacter,18,17,0.959984792320122,Core,"Soil, Natural, Bogs, mires and fens, Wet thicket  (non-habitat type)",21,11,0.857142857142857,19
Nocardioides,19,19,0.95047999239616,Core,"Soil, Natural, Bogs, mires and fens, Wet thicket  (non-habitat type)",21,11,0.904761904761905,23
Acidothermus,18,15,0.912460792700313,Core,"Soil, Natural, Bogs, mires and fens, Wet thicket  (non-habitat type)",21,11,0.857142857142857,17
Pseudolabrys,21,19,0.812660393498718,Core,"Soil, Natural, Bogs, mires and fens, Wet thicket  (non-habitat type)",21,11,1,9
Haliangium,21,21,0.765136393878909,Core,"Soil, Natural, Bogs, mires and fens, Wet thicket  (non-habitat type)",21,11,1,27
Ca_Solibacter,20,20,0.760383993916928,Core,"Soil, Natural, Bogs, mires and fens, Wet thicket  (non-habitat type)",21,11,0.952380952380952,22
MFD_g_875,17,16,0.703355194373159,Core,"Soil, Natural, Bogs, mires and fens, Wet thicket  (non-habitat type)",21,11,0.80952380952381,14
