project_id,fieldsample_barcode,sampling_date,latitude,longitude,habitat_typenumber,sitename,mfd_sampletype,mfd_areatype,mfd_hab1,mfd_hab2,mfd_hab3,coords_reliable
P05_2,MFD02719,2020-07-23,56.438,8.6478,3110,,Sediment,Urban,Freshwater,Standing freshwater,Enclosed water,Yes
P17_1,MFD02720,2020-08-03,55.897,9.7652,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P17_1,MFD02721,2020-07-20,57.0572,9.8879,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P17_1,MFD02722,2020-07-21,56.3934,9.7955,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P17_1,MFD02723,2020-07-21,56.4641,10.0522,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P05_2,MFD02724,2020-07-22,56.4742,9.4119,3110,,Sediment,Urban,Freshwater,Standing freshwater,Enclosed water,Yes
P05_2,MFD02725,2020-07-22,56.1947,9.5414,3110,,Sediment,Urban,Freshwater,Standing freshwater,Enclosed water,Yes
P05_2,MFD02726,2020-07-22,56.4506,9.4217,3110,,Sediment,Urban,Freshwater,Standing freshwater,Enclosed water,Yes
P05_1,MFD02727,2020-07-21,56.5328,10.0312,3131,,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, Dried",Yes
P05_1,MFD02728,2020-07-22,56.4737,9.4384,3120,,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P05_1,MFD02729,2020-07-21,56.4739,9.994,3120,,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P05_1,MFD02730,2020-07-21,56.7905,9.6962,3130,,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, Roadside",Yes
P17_1,MFD02731,2020-07-22,56.2864,9.4272,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P17_1,MFD02732,2020-07-22,56.2907,9.4404,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P05_1,MFD02733,2020-07-21,56.393,9.7943,3120,,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P17_1,MFD02734,2020-07-21,56.5338,10.0318,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P05_1,MFD02735,2020-07-20,57.0247,9.971,3120,,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P05_1,MFD02736,2020-07-21,56.5044,9.7438,3120,,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P05_2,MFD02737,2020-07-21,56.5445,10.0468,3110,,Sediment,Urban,Freshwater,Standing freshwater,Enclosed water,Yes
P17_1,MFD02738,2020-07-23,56.4798,8.5691,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P05_2,MFD02739,2020-07-20,57.0243,9.9474,3110,,Sediment,Urban,Freshwater,Standing freshwater,Enclosed water,Yes
P05_1,MFD02740,2020-07-16,56.8952,9.8581,3120,,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P17_1,MFD02741,2020-07-16,56.8837,9.8363,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P17_1,MFD02742,2020-07-21,56.4666,9.9973,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P05_1,MFD02743,2020-08-04,56.0643,10.2065,3120,,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P05_2,MFD02744,2020-07-16,56.8388,9.896,3110,,Sediment,Urban,Freshwater,Standing freshwater,Enclosed water,Yes
P05_2,MFD02745,2020-07-16,56.8834,9.8363,3110,,Sediment,Urban,Freshwater,Standing freshwater,Enclosed water,Yes
P05_1,MFD02746,2020-07-21,56.4376,9.9517,3131,,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, Dried",Yes
P05_1,MFD02747,2020-07-21,56.3936,9.79,3120,,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P17_1,MFD02748,2020-07-16,56.7636,9.8598,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P05_1,MFD02749,2020-08-05,55.8787,9.8416,3120, ,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P17_1,MFD02750,2020-07-23,56.3671,8.5923,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P05_1,MFD02751,2020-08-04,56.0452,10.2061,3120,,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P17_1,MFD02752,2020-07-16,56.8387,9.8967,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P17_1,MFD02753,2020-07-20,57.0431,9.9409,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P05_1,MFD02754,2020-07-16,56.6525,9.7838,3120,,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P05_2,MFD02755,2020-07-16,56.7636,9.8599,3110,,Sediment,Urban,Freshwater,Standing freshwater,Enclosed water,Yes
P05_1,MFD02756,2020-07-22,56.2909,9.4401,3120,,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P05_2,MFD02757,2020-07-20,57.0577,9.8866,3110,vestre fjordpark,Sediment,Urban,Freshwater,Standing freshwater,Enclosed water,Yes
P17_1,MFD02758,2020-07-21,56.5378,10.0336,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P17_1,MFD02759,2020-07-21,56.438,9.951,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P17_1,MFD02760,2020-07-22,56.1947,9.5431,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P05_1,MFD02761,2020-07-16,56.7634,9.8742,3120,,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P05_1,MFD02762,2020-07-16,56.888,9.8052,3130,,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, Roadside",Yes
P05_1,MFD02763,2020-07-21,56.4635,10.0532,3120,,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P05_2,MFD02764,2020-07-16,56.8434,9.8846,3110,,Sediment,Urban,Freshwater,Standing freshwater,Enclosed water,Yes
P05_1,MFD02765,2020-07-17,56.7969,9.5282,3120, ,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P05_1,MFD02766,2020-07-21,56.3732,9.6363,3120,,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P17_1,MFD02767,2020-07-22,56.1739,9.5566,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P17_1,MFD02768,2020-07-21,56.4743,9.9935,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P17_1,MFD02769,2020-07-16,56.7665,9.8681,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P05_1,MFD02770,2020-07-23,56.4993,9.3513,3120,,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P05_1,MFD02771,2020-07-16,56.6449,9.7848,3120,,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P17_1,MFD02773,2020-07-21,56.5012,9.7502,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P05_1,MFD02774,2020-07-22,56.2772,9.425,3120,,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P05_1,MFD02775,2020-07-17,56.7895,9.5107,3120, ,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P17_1,MFD02776,2020-07-16,56.8372,9.8899,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P05_2,MFD02777,2020-07-21,56.3919,9.8867,3110,,Sediment,Urban,Freshwater,Standing freshwater,Enclosed water,Yes
P17_1,MFD02778,2020-07-17,56.8071,9.5162,4100, ,Soil,Urban,Greenspaces,Parks,,Yes
P17_1,MFD02779,2020-07-17,56.8043,9.5194,4100, ,Soil,Urban,Greenspaces,Parks,,Yes
P17_1,MFD02780,2020-07-16,56.648,9.7902,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P05_2,MFD02781,2020-07-16,56.7667,9.8692,3111,,Sediment,Urban,Freshwater,Standing freshwater,"Enclosed water, Dried",Yes
P05_2,MFD02782,2020-07-17,56.8549,9.6976,3110, ,Sediment,Urban,Freshwater,Standing freshwater,Enclosed water,Yes
P05_1,MFD02783,2020-07-17,56.6939,9.5483,3120, ,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P05_2,MFD02784,2020-07-17,56.705,9.6295,3110, ,Sediment,Urban,Freshwater,Standing freshwater,Enclosed water,Yes
P17_1,MFD02785,2020-07-17,56.8483,9.6988,4100, ,Soil,Urban,Greenspaces,Parks,,Yes
P17_1,MFD02786,2020-08-04,56.0642,10.207,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P05_1,MFD02787,2020-07-17,56.8518,9.7001,3120, ,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P05_2,MFD02788,2020-07-17,56.8066,9.5167,3110, ,Sediment,Urban,Freshwater,Standing freshwater,Enclosed water,Yes
P17_1,MFD02789,2020-08-04,56.0452,10.1988,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P05_2,MFD02790,2020-07-23,56.4997,9.3505,3110,,Sediment,Urban,Freshwater,Standing freshwater,Enclosed water,Yes
P17_1,MFD02791,2020-07-17,56.7047,9.6287,4100, ,Soil,Urban,Greenspaces,Parks,,Yes
P05_2,MFD02792,2020-07-17,56.6894,9.4996,3110,,Sediment,Urban,Freshwater,Standing freshwater,Enclosed water,Yes
P05_1,MFD02793,2020-07-21,56.3983,9.8922,3120,,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P05_2,MFD02794,2020-07-17,56.804,9.5192,3110, ,Sediment,Urban,Freshwater,Standing freshwater,Enclosed water,Yes
P05_1,MFD02795,2020-07-17,56.7958,9.5298,3120, ,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P05_2,MFD02796,2020-07-16,56.8395,9.8932,3110,,Sediment,Urban,Freshwater,Standing freshwater,Enclosed water,Yes
P17_1,MFD02797,2020-07-23,56.4821,9.1521,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P05_1,MFD02798,2020-07-23,56.5197,9.3292,3120,,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P17_1,MFD02799,2020-07-21,56.3923,9.8876,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P05_1,MFD02800,2020-07-17,56.847,9.7069,3120, ,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P17_1,MFD02801,2020-07-17,56.7748,9.3384,4100, ,Soil,Urban,Greenspaces,Parks,,Yes
P05_1,MFD02802,2020-07-17,56.7684,9.3493,3120, ,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P05_1,MFD02803,2020-07-17,56.7679,9.3485,3120, ,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P17_1,MFD02804,2020-07-23,56.5124,9.3354,4200,,Soil,Urban,Greenspaces,Other,,Yes
P05_1,MFD02805,2020-07-15,56.8204,10.0647,3131,,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, Dried",Yes
P05_1,MFD02806,2020-07-17,56.6945,9.4771,3120,,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P17_1,MFD02807,2020-07-17,56.7968,9.5292,4100, ,Soil,Urban,Greenspaces,Parks,,Yes
P05_2,MFD02808,2020-07-15,56.8165,10.057,3110,,Sediment,Urban,Freshwater,Standing freshwater,Enclosed water,Yes
P17_1,MFD02809,2020-07-15,56.815,10.0546,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P17_1,MFD02810,2020-07-15,56.6746,10.0717,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P17_1,MFD02811,2020-07-17,56.8548,9.6986,4100, ,Soil,Urban,Greenspaces,Parks,,Yes
P17_1,MFD02812,2020-07-15,56.7251,10.1234,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P17_1,MFD02813,2020-07-15,56.7238,10.1154,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P17_1,MFD02814,2020-07-15,57.0093,10.0598,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P05_2,MFD02815,2020-07-15,56.8839,10.1138,3110,,Sediment,Urban,Freshwater,Standing freshwater,Enclosed water,Yes
P05_1,MFD02816,2020-07-15,56.9965,10.1227,3120,,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P05_1,MFD02817,2020-07-17,56.6914,9.4872,3120,,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P05_1,MFD02818,2020-07-23,56.4799,9.1448,3120,,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P17_1,MFD02819,2020-07-15,56.7167,10.1232,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P05_2,MFD02820,2020-07-15,56.7184,10.1108,3110,,Sediment,Urban,Freshwater,Standing freshwater,Enclosed water,Yes
P05_1,MFD02821,2020-07-15,56.64,9.9782,3120,,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P08_1,MFD02822,2020-06-08,56.3058,9.6999,6400,favrskov eng-1420,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P05_2,MFD02823,2020-07-17,56.7753,9.3383,3110, ,Sediment,Urban,Freshwater,Standing freshwater,Enclosed water,Yes
P17_1,MFD02824,2020-07-23,56.4872,9.1489,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P17_1,MFD02825,2020-07-15,56.8837,10.1133,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P17_1,MFD02826,2020-07-15,56.6763,10.0609,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P05_1,MFD02827,2020-07-15,56.7268,10.1281,3131,,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, Dried",Yes
P08_1,MFD02828,2020-07-02,55.85,9.4992,7230,2283186-mose,Soil,Natural,"Bogs, mires and fens",Calcareous fens,Alkaline fens,Yes
P05_1,MFD02829,2020-07-15,56.7233,10.117,3120,,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P17_1,MFD02830,2020-07-17,56.6902,9.4993,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P11_1,MFD02832,2020-07-19,55.0538,14.7874,1100, ,Sediment,Natural,Saltwater,Open sea and tidal areas,,Yes
P17_1,MFD02834,2020-07-15,56.6477,9.9774,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P08_3,MFD02835,2020-07-18,55.2906,14.7601,1000,hammer knude ruten nër sandvig,Soil,Natural,Coastal,,,Yes
P05_2,MFD02839,2020-07-15,56.7258,10.1228,3110,,Sediment,Urban,Freshwater,Standing freshwater,Enclosed water,Yes
P08_3,MFD02840,2020-07-19,55.0595,14.7807,1200, ,Soil,Natural,Coastal,Sea cliffs and shingle or stony beaches,,Yes
P08_3,MFD02841,2020-07-19,55.0519,14.8132,1200, ,Soil,Natural,Coastal,Sea cliffs and shingle or stony beaches,,Yes
P05_1,MFD02842,2020-07-06,57.1745,10.1922,3130, ,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, Roadside",Yes
P08_1,MFD02844,2020-07-01,55.8314,9.4967,7230,378010,Soil,Natural,"Bogs, mires and fens",Calcareous fens,Alkaline fens,Yes
P05_1,MFD02845,2020-07-06,57.2988,10.4344,3130, ,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, Roadside",Yes
P05_1,MFD02846,2020-07-06,57.4577,10.4913,3120, ,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P05_1,MFD02847,2020-07-06,57.2828,9.968,3120, ,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P05_1,MFD02848,2020-07-06,57.2554,9.9612,3120, ,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, City",Yes
P05_2,MFD02849,2020-07-06,57.2751,9.9457,3110, rododendron parken,Sediment,Urban,Freshwater,Standing freshwater,Enclosed water,Yes
P17_1,MFD02850,2020-07-06,57.2753,9.9449,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P05_1,MFD02851,2020-07-06,57.4149,10.0305,3130, ,Sediment,Urban,Freshwater,Standing freshwater,"Rainwater basin, Roadside",Yes
P04_2,MFD02852,2020-08-10,55.4702,9.1116,6816,askov,Soil,Agriculture,Fields,Mixed crops,"Cereal mix, Legume plants",Yes
P04_2,MFD02853,2020-08-10,55.4702,9.1116,6816,askov,Soil,Agriculture,Fields,Mixed crops,"Cereal mix, Legume plants",Yes
P04_2,MFD02854,2020-08-10,55.4702,9.1116,6816,askov,Soil,Agriculture,Fields,Mixed crops,"Cereal mix, Legume plants",Yes
P04_2,MFD02855,2020-08-10,55.4702,9.1116,6816,askov,Soil,Agriculture,Fields,Mixed crops,"Cereal mix, Legume plants",Yes
P04_2,MFD02856,2020-08-10,55.4702,9.1116,6816,askov,Soil,Agriculture,Fields,Mixed crops,"Cereal mix, Legume plants",Yes
P04_2,MFD02857,2020-08-10,55.4702,9.1116,6816,askov ,Soil,Agriculture,Fields,Mixed crops,"Cereal mix, Legume plants",Yes
P04_2,MFD02858,2020-08-10,55.4702,9.1116,6816,askov,Soil,Agriculture,Fields,Mixed crops,"Cereal mix, Legume plants",Yes
P04_2,MFD02859,2020-08-10,55.4702,9.1116,6816,askov,Soil,Agriculture,Fields,Mixed crops,"Cereal mix, Legume plants",Yes
P04_2,MFD02860,2020-08-10,55.4702,9.1116,6816,askov,Soil,Agriculture,Fields,Mixed crops,"Cereal mix, Legume plants",Yes
P04_2,MFD02861,2020-08-10,55.4702,9.1116,6816, askov,Soil,Agriculture,Fields,Mixed crops,"Cereal mix, Legume plants",Yes
P04_2,MFD02862,2020-08-10,55.4702,9.1116,6816,askov,Soil,Agriculture,Fields,Mixed crops,"Cereal mix, Legume plants",Yes
P04_2,MFD02863,2020-08-10,55.4702,9.1116,6816,askov,Soil,Agriculture,Fields,Mixed crops,"Cereal mix, Legume plants",Yes
P04_2,MFD02864,2020-08-10,55.4702,9.1116,6816,askov,Soil,Agriculture,Fields,Mixed crops,"Cereal mix, Legume plants",Yes
P04_2,MFD02865,2020-08-10,55.4702,9.1116,6816,askov,Soil,Agriculture,Fields,Mixed crops,"Cereal mix, Legume plants",Yes
P04_2,MFD02866,2020-08-10,55.4702,9.1116,6816,askov,Soil,Agriculture,Fields,Mixed crops,"Cereal mix, Legume plants",Yes
P04_2,MFD02867,2020-08-10,55.4702,9.1116,6816,askov,Soil,Agriculture,Fields,Mixed crops,"Cereal mix, Legume plants",Yes
P04_2,MFD02868,2020-08-10,55.4702,9.1116,6816,askov,Soil,Agriculture,Fields,Mixed crops,"Cereal mix, Legume plants",Yes
P04_2,MFD02869,2020-08-10,55.4702,9.1116,6816,askov,Soil,Agriculture,Fields,Mixed crops,"Cereal mix, Legume plants",Yes
P08_1,MFD02874,2020-09-21,55.5939,9.6642,6200,Overdrev,Soil,Natural,Grassland formations,Semi-natural dry grasslands,,Yes
P08_1,MFD02875,2020-08-25,55.5252,9.7074,91E0,Ny skovmose i mose-37,Soil,Natural,Forests,Temperate forests,Alluvial woodland,Yes
P08_1,MFD02876,2020-09-07,55.411,9.3714,6430,VKè-DrenderupSkov_eng-100,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Hydrophilous tall-herb swamp,Yes
P08_1,MFD02877,2020-10-11,55.4225,9.5717,9120,Skamlingsbanke,Soil,Natural,Forests,Temperate forests,Beech forests Acidophilous with Ilex,Yes
P08_1,MFD02878,2020-09-28,55.7486,10.3227,1220,Endelave,Soil,Natural,Coastal,Sea cliffs and shingle or stony beaches,Perennial vegetation of stony banks,Yes
P08_1,MFD02879,2020-08-24,55.5256,9.6954,6210,Overdrev-35,Soil,Natural,Grassland formations,Semi-natural dry grasslands,Calcareous grassland,Yes
P08_1,MFD02880,2020-10-14,56.7613,8.8274,4130,Legind bjerg,Soil,Natural,Temperate heath and scrub,Temperate heath,Dry heath,Yes
P08_1,MFD02881,2020-09-09,55.3853,9.4441,6430,FOS-taps_eng-23,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Hydrophilous tall-herb swamp,Yes
P08_1,MFD02882,2020-08-24,55.5245,9.6997,6210,Overdrev-36,Soil,Natural,Grassland formations,Semi-natural dry grasslands,Calcareous grassland,Yes
P08_1,MFD02883,2020-08-24,55.5738,10.1038,1220,Bogense,Soil,Natural,Coastal,Sea cliffs and shingle or stony beaches,Perennial vegetation of stony banks,Yes
P08_1,MFD02884,2020-05-25,55.5237,9.7057,6210,Overdrev-39,Soil,Natural,Grassland formations,Semi-natural dry grasslands,Calcareous grassland,Yes
P08_1,MFD02885,2020-08-24,55.5246,9.6974,6430,Eng-32,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Hydrophilous tall-herb swamp,Yes
P08_1,MFD02886,2020-08-24,55.5286,9.6765,6430,Mose-28,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Hydrophilous tall-herb swamp,Yes
P08_1,MFD02887,2020-08-29,57.2794,10.9926,6410,1096-104,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Molinia meadows,Yes
P08_1,MFD02888,2020-09-22,55.5479,9.8428,6120,Overdrev-304,Soil,Natural,Grassland formations,Natural grasslands,Xeric sand calcareous grasslands,Yes
P09_1,MFD02889,2020-08-29,57.2805625,10.990231,3160,Lës? v. NOVANA 1096,Sediment,Natural,Freshwater,Standing freshwater,"Lake, Dystrophic",Yes
P08_1,MFD02890,2020-09-22,55.5483,9.8437,6431,Eng-302,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Agricultural meadow (6430 subtype),Yes
P08_1,MFD02891,2020-09-22,55.5508,9.8466,6210,Overdrev-305,Soil,Natural,Grassland formations,Semi-natural dry grasslands,Calcareous grassland,Yes
P08_1,MFD02892,2020-10-20,57.2866,10.9759,4130,5659-11,Soil,Natural,Temperate heath and scrub,Temperate heath,Dry heath,Yes
P08_1,MFD02893,2020-08-24,55.5285,9.6774,6230,Nyt overdrev v. Eng-27,Soil,Natural,Grassland formations,Semi-natural dry grasslands,Species-rich Nardus upland grassland,Yes
P08_1,MFD02894,2021-06-01,55.5843,8.4915,4110,Varde 3023,Soil,Natural,Temperate heath and scrub,Temperate heath,Wet heath,Yes
P08_1,MFD02895,2020-09-09,55.3964,9.4481,6430,FOS-taps_eng-22,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Hydrophilous tall-herb swamp,Yes
P08_1,MFD02896,2020-09-08,55.3734,9.3588,91D0,FOS-Karholm_eng-8 Ny,Soil,Natural,Forests,Temperate forests,Bog woodland,Yes
P08_1,MFD02897,2020-08-25,55.5285,9.674,6430,Ny eng i Overdrev-29,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Hydrophilous tall-herb swamp,Yes
P08_1,MFD02898,2020-09-07,55.412,9.3965,6431,FOS-?dis_eng-29,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Agricultural meadow (6430 subtype),Yes
P08_1,MFD02899,2020-08-24,55.529,9.6781,6430,Eng-27,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Hydrophilous tall-herb swamp,Yes
P08_1,MFD02901,2020-09-22,55.5396,9.8408,6200,Overdrev-312,Soil,Natural,Grassland formations,Semi-natural dry grasslands,,Yes
P08_1,MFD02902,2020-09-07,55.3991,9.4079,6430,FOS-Dridekër_mose-2,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Hydrophilous tall-herb swamp,Yes
P08_1,MFD02903,2020-09-09,55.3674,9.4183,6430,FOS-Fr?rupr?d_mose-3,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Hydrophilous tall-herb swamp,Yes
P08_1,MFD02904,2020-08-25,55.5268,9.6945,91D0,Ny skovmose i mose-33,Soil,Natural,Forests,Temperate forests,Bog woodland,Yes
P10_1,MFD02905,2020-08-13,55.9897,8.712,3200,"vorgod Ü, gÜsdal",Sediment,Natural,Freshwater,Running freshwater,,Yes
P08_1,MFD02906,2020-09-22,55.54,9.8439,6430,Mose-310,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Hydrophilous tall-herb swamp,Yes
P08_1,MFD02907,2020-09-08,55.376,9.3721,6430,Ny mose FOS-karholm_mose-6,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Hydrophilous tall-herb swamp,Yes
P08_1,MFD02909,2020-08-25,55.5247,9.7097,6430,Ny eng i overdrev-38,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Hydrophilous tall-herb swamp,Yes
P08_1,MFD02910,2020-09-09,55.3867,9.4742,6210,Nyt overdrev HNC-taps_eng-31,Soil,Natural,Grassland formations,Semi-natural dry grasslands,Calcareous grassland,Yes
