bin	Completeness	Contamination	Completeness_Model_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	N90	auN	N_per_100kb	cov	r_abund	wf_name	wf_mode	wf_v	wf_date
MFD05176_60.bin.3.268	73.23	0.48	Gradient Boost (General Model)	0.863	189204	252.730843280709	2270057	0.69	2597	19	244387	71779	169524.6	0	30.316294	0.25169486	MFD05176_60	Nanopore-simplex	1.0.2	2024-07-18
MFD05176_60.bin.3.350	54.72	0.01	Gradient Boost (General Model)	0.847	352414	245.733239568683	1841151	0.7	2133	7	754344	104975	441235.3	0	30.4768	0.25302744	MFD05176_60	Nanopore-simplex	1.0.2	2024-07-18
MFD05176_60.bin.3.386	50.97	2.09	Gradient Boost (General Model)	0.827	158161	230.821150855365	2674379	0.72	3215	24	285904	45450	169512.6	0	10.103009	0.08387817	MFD05176_60	Nanopore-simplex	1.0.2	2024-07-18
MFD05176_60.bin.3.415	51.45	4.53	Gradient Boost (General Model)	0.811	17299	201.647645910176	3399509	0.62	4609	249	50425	7584	18656.8	0	10.152269	0.08428715	MFD05176_60	Nanopore-simplex	1.0.2	2024-07-18
MFD05176_60.bin.3.429	62.45	6.33	Gradient Boost (General Model)	0.824	103266	218.180544272949	3879246	0.72	4924	50	251990	39462	123856.4	0	11.760607	0.097640045	MFD05176_60	Nanopore-simplex	1.0.2	2024-07-18
MFD05176_60.bin.3.487	54.49	1.29	Gradient Boost (General Model)	0.82	443952	220.351851851852	1725870	0.71	2160	7	664649	176039	450239.9	0	22.021946	0.18283272	MFD05176_60	Nanopore-simplex	1.0.2	2024-07-18
MFD05176_60.bin.3.493	55.73	6.46	Gradient Boost (General Model)	0.805	34071	201.439019792648	3944133	0.55	5305	134	106186	16316	39142.1	0	8.96041	0.074391976	MFD05176_60	Nanopore-simplex	1.0.2	2024-07-18
MFD05176_60.bin.3.528	57.71	4.92	Neural Network (Specific Model)	0.862	19740	385.202526402982	12874794	0.69	9658	798	293184	7856	36352.6	0	6.8397183	0.056785367	MFD05176_60	Nanopore-simplex	1.0.2	2024-07-18
MFD05176_60.bin.3.560	59.56	9.37	Neural Network (Specific Model)	0.795	22676	187.413061845218	8253963	0.71	11836	476	152726	8273	36273.6	0	10.054626	0.08347649	MFD05176_60	Nanopore-simplex	1.0.2	2024-07-18
MFD05176_60.bin.3.573	58.82	9.56	Gradient Boost (General Model)	0.848	61633	200.786145791381	3484734	0.65	4966	103	251606	12740	85395.4	0	8.807066	0.073118865	MFD05176_60	Nanopore-simplex	1.0.2	2024-07-18
MFD05176_60.bin.3.588	81.61	5.47	Gradient Boost (General Model)	0.844	129775	260.76817971283	3980619	0.73	4318	54	300493	34667	139291.5	0	24.383049	0.20243528	MFD05176_60	Nanopore-simplex	1.0.2	2024-07-18
MFD05176_60.bin.3.602	50.54	4.51	Neural Network (Specific Model)	0.807	36764	209.189233768181	5135503	0.69	6669	201	124935	12410	40843.4	0	6.333052	0.052578874	MFD05176_60	Nanopore-simplex	1.0.2	2024-07-18
MFD05176_60.bin.3.616	51.87	1.9	Gradient Boost (General Model)	0.827	48287	203.734982332155	2480268	0.6	3396	70	117652	17865	53432	0	9.532264	0.07913968	MFD05176_60	Nanopore-simplex	1.0.2	2024-07-18
MFD05176_60.bin.3.618	58.33	5.67	Gradient Boost (General Model)	0.817	56192	205.628270127763	7359835	0.68	9862	204	215382	15678	72852.8	0	11.311973	0.09391534	MFD05176_60	Nanopore-simplex	1.0.2	2024-07-18
MFD05176_60.bin.3.625	58.29	9.79	Gradient Boost (General Model)	0.792	29866	199.099888737792	6041564	0.64	8089	271	92685	10852	33598.9	0	7.210093	0.05986033	MFD05176_60	Nanopore-simplex	1.0.2	2024-07-18
MFD05176_60.bin.3.645	72.37	1.72	Gradient Boost (General Model)	0.81	114553	237.217163788592	4998590	0.64	5733	71	389578	34402	135002.6	0	10.440467	0.08667985	MFD05176_60	Nanopore-simplex	1.0.2	2024-07-18
MFD05176_60.bin.3.664	59.4	2.51	Gradient Boost (General Model)	0.811	104004	235.50162412993	1866730	0.64	2155	34	159767	28258	90958.3	0	31.242212	0.2593821	MFD05176_60	Nanopore-simplex	1.0.2	2024-07-18
MFD05176_60.bin.3.667	60.96	2.9	Gradient Boost (General Model)	0.802	129287	233.891142799759	4318173	0.74	4979	63	393701	29426	151510.2	0	15.080257	0.12520076	MFD05176_60	Nanopore-simplex	1.0.2	2024-07-18
MFD05176_60.bin.3.680	50.16	2.39	Gradient Boost (General Model)	0.614	46690	121.688579856721	2772513	0.34	4746	96	115071	13309	49030.2	0	5.4844723	0.045533713	MFD05176_60	Nanopore-simplex	1.0.2	2024-07-18
MFD05176_60.bin.3.709	56.37	7.81	Gradient Boost (General Model)	0.841	163005	261.198226869743	4081325	0.73	4399	61	533476	24679	214182.1	0	22.816706	0.18943103	MFD05176_60	Nanopore-simplex	1.0.2	2024-07-18
MFD05176_60.bin.4.114	63.93	8.24	Neural Network (Specific Model)	0.792	43629	197.725069609157	7179484	0.69	9697	254	298550	12815	60006.4	0	9.467624	0.078603014	MFD05176_60	Nanopore-simplex	1.0.2	2024-07-18
MFD05176_60.bin.4.148	55.21	0.82	Gradient Boost (General Model)	0.838	76723	229.350814814815	2743504	0.68	3375	56	246109	21976	89702.4	0	8.680062	0.07206445	MFD05176_60	Nanopore-simplex	1.0.2	2024-07-18
MFD05176_60.bin.4.180	61.58	6.35	Gradient Boost (General Model)	0.832	117998	214.741698150726	3854502	0.7	5029	73	349113	19520	127617.4	0	13.980575	0.116070874	MFD05176_60	Nanopore-simplex	1.0.2	2024-07-18
MFD05176_60.bin.4.294	51.48	6.53	Gradient Boost (General Model)	0.842	80868	229.081343283582	3255580	0.65	4020	70	157607	20416	75548	0	7.5409555	0.06260724	MFD05176_60	Nanopore-simplex	1.0.2	2024-07-18
MFD05176_60.bin.4.64	58.44	6.03	Gradient Boost (General Model)	0.809	35846	213.196488390898	6781676	0.64	8657	269	178429	11261	47913.3	0	8.512892	0.07067655	MFD05176_60	Nanopore-simplex	1.0.2	2024-07-18
MFD05176_60.bin.4.92	55.41	8.06	Gradient Boost (General Model)	0.808	39865	191.302452316076	4112541	0.65	5872	154	143524	12261	49484.4	0	8.156938	0.06772131	MFD05176_60	Nanopore-simplex	1.0.2	2024-07-18
MFD05176_80.bin.1.128	94.39	1.22	Gradient Boost (General Model)	0.894	684283	288.386328725038	3768622	0.71	3906	16	901919	115121	599355.9	0	24.311487	0.13680547	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.1.142	90.46	1.41	Gradient Boost (General Model)	0.864	188018	266.30612244898	3746826	0.61	4067	35	395561	48087	188054.3	0	30.040594	0.16904426	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.1.162	93.26	0.04	Gradient Boost (General Model)	0.896	196890	284.295812295812	3196092	0.71	3367	20	485199	104803	235228.1	0	29.053484	0.1634896	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.1.191	94.24	2.14	Gradient Boost (General Model)	0.887	273907	296.7895716946	4297186	0.69	4296	21	496247	93095	305042.8	0	22.171864	0.12476539	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.1.199	90.52	0.39	Gradient Boost (General Model)	0.89	325274	274.970226537217	2850784	0.69	3090	14	508112	98323	324584.9	0	35.42992	0.19937104	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.1.20	94.26	1.49	Gradient Boost (General Model)	0.904	453912	286.318364366557	2595581	0.69	2739	8	648022	153077	450548.2	0	12.456632	0.07009589	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.1.22	95.11	4.8	Gradient Boost (General Model)	0.839	153741	258.01603274774	5384498	0.54	5863	42	566705	71966	230588	0	19.355776	0.10891871	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.1	63.33	0.18	Gradient Boost (General Model)	0.836	316737	217.549475262369	2059503	0.71	2668	9	438670	132710	283440.8	0	18.222006	0.10253877	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.102	51.37	8.19	Gradient Boost (General Model)	0.837	43029	187.800826446281	2411932	0.63	3630	69	107170	17089	50838.1	0	6.406503	0.03605064	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.104	84.64	2.25	Gradient Boost (General Model)	0.899	385339	290.402007528231	3848397	0.7	3985	14	1453151	111423	722459.7	0	23.551075	0.13252647	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.110	63.05	7.77	Gradient Boost (General Model)	0.814	81505	226.686479518763	5774245	0.68	6982	80	223605	38087	94426.1	0	9.799003	0.055140894	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.112	57.81	8.56	Gradient Boost (General Model)	0.865	142228	265.1164453524	2685965	0.57	2937	21	236719	81200	142737.5	0	10.875051	0.061196025	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.118	52.33	6.51	Gradient Boost (General Model)	0.811	50881	203.511409815567	2383329	0.69	3199	49	129131	33374	60260.3	0	7.795756	0.043868236	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.12	70.86	0.69	Neural Network (Specific Model)	0.843	417821	267.361381753764	2135928	0.55	2258	8	684007	142668	397961.5	0	12.318697	0.0693197	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.123	74.98	2.12	Gradient Boost (General Model)	0.836	133409	251.786755621448	3631180	0.72	4047	38	310274	52918	140533.1	0	42.05012	0.23662421	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.124	62.61	0.09	Gradient Boost (General Model)	0.86	356657	247.036477987421	2717342	0.7	3180	9	773232	268376	490667.3	0	16.659557	0.093746565	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.126	63.63	2.02	Neural Network (Specific Model)	0.817	113790	185.62144638404	1354747	0.36	2005	19	287396	30567	139340.9	0	10.652361	0.059942905	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.127	77.06	0.26	Gradient Boost (General Model)	0.914	310035	286.984834123223	1978906	0.69	2110	7	970284	161489	595834.9	0	92.30244	0.51940376	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.128	58.98	6.1	Gradient Boost (General Model)	0.83	109580	211.099821063395	5879448	0.73	7824	119	395280	17499	144599.7	0	15.861646	0.08925656	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.129	68.22	2.63	Gradient Boost (General Model)	0.846	75689	227.070846905537	2938839	0.6	3684	53	181480	29110	82184.3	0	10.83124	0.060949497	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.13	51.31	0.07	Gradient Boost (General Model)	0.862	147277	256.220925011226	1974011	0.71	2227	16	316367	71268	174754.9	0	16.813648	0.09461367	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.131	82.26	9.63	Gradient Boost (General Model)	0.846	160093	232.351711026616	3005234	0.7	3682	45	288485	22945	150494.6	0	22.511917	0.12667894	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.132	66.08	2.12	Gradient Boost (General Model)	0.839	144805	244.697382970881	4713030	0.66	5426	51	406392	44352	167600.8	0	16.123688	0.09073113	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.133	53.54	1.04	Neural Network (Specific Model)	0.887	140724	289.193466424682	2685370	0.71	2755	29	535145	47399	216284	0	20.459812	0.11513134	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.135	58.64	4.08	Gradient Boost (General Model)	0.793	46913	193.45349112426	3064847	0.64	4225	89	125666	16475	51648.2	0	7.404221	0.041664995	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.136	85.5	2.49	Gradient Boost (General Model)	0.86	167376	282.745903297593	4847737	0.65	4943	46	354598	62392	186318	0	19.642643	0.11053298	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.139	72.21	7.44	Gradient Boost (General Model)	0.864	138974	253.075557479974	4029476	0.65	4619	47	773433	33988	262015.5	0	9.074498	0.051063966	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.14	64.79	8.89	Gradient Boost (General Model)	0.856	146406	260.040661612681	2630428	0.71	2902	20	261763	75281	168123.4	0	15.281309	0.085990906	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.142	56.57	5.75	Gradient Boost (General Model)	0.85	35167	242.714580941447	3702462	0.67	4355	138	126457	13023	43900.9	0	9.616399	0.054113347	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.144	74.02	3.49	Gradient Boost (General Model)	0.847	126331	265.018240547216	4907023	0.68	5263	54	568851	50139	176716.5	0	10.567768	0.059466887	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.147	50.61	3.63	Gradient Boost (General Model)	0.826	59754	199.150054764513	1956394	0.7	2739	57	140380	16351	62366.9	0	10.225441	0.057540543	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.149	58.39	0.95	Neural Network (Specific Model)	0.737	395656	185.587270973963	1552708	0.4	2074	13	531721	77604	334403.4	0	25.250189	0.14208773	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.153	52.12	3.38	Gradient Boost (General Model)	0.613	70247	134.304577869795	2816180	0.34	4347	75	303038	13843	100239.5	0	6.566501	0.03695098	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.154	54.34	2.96	Neural Network (Specific Model)	0.8	93350	225.443657929979	4384489	0.69	5227	78	249833	27188	100458.9	0	14.017929	0.078881614	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.156	82.29	6.33	Gradient Boost (General Model)	0.819	87852	238.630214917826	2746519	0.63	3164	46	203190	32337	97295.6	0	37.41952	0.21056692	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.157	52.79	4.47	Gradient Boost (General Model)	0.826	70195	195.259766411599	6946794	0.68	9932	151	205742	19753	84854.1	0	12.621934	0.07102608	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.158	68.87	0.07	Gradient Boost (General Model)	0.844	266180	248.359517505149	2982902	0.72	3399	22	596712	59703	330950.5	0	11.216008	0.06311466	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.159	71.48	6.38	Gradient Boost (General Model)	0.861	177803	259.113807728558	3808974	0.72	4244	34	259562	63252	165857	0	14.2560215	0.0802214	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.160	75.58	0.8	Gradient Boost (General Model)	0.88	204302	266.996673320027	2720558	0.68	3006	20	398270	71172	228787.7	0	26.655249	0.14999427	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.161	59.06	2.73	Gradient Boost (General Model)	0.819	58318	229.787665562914	6057136	0.69	7248	173	198109	17051	62514	0	6.6983337	0.037692826	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.162	77.62	3.65	Gradient Boost (General Model)	0.865	244517	257.87960730279	5157177	0.73	5806	29	482165	117217	255819.5	0	10.798401	0.060764704	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.163	63.91	7.1	Gradient Boost (General Model)	0.882	78551	259.012379642366	3176914	0.7	3635	58	227779	23365	92627.3	0	30.182304	0.16984169	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.165	84.95	0.81	Neural Network (Specific Model)	0.869	288280	271.362559909783	3312057	0.58	3547	20	399855	145293	257897.4	0	19.039238	0.107137494	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.167	65.92	0.86	Gradient Boost (General Model)	0.868	199466	272.341861327401	2525010	0.7	2697	20	357303	60518	184811.9	0	13.002925	0.07316999	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.169	53.6	4.45	Gradient Boost (General Model)	0.83	120867	226.964433701657	2354083	0.71	2896	29	561929	45455	215371.2	0	23.551245	0.13252743	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.17	63.75	2.1	Gradient Boost (General Model)	0.823	173382	259.540552200173	4361460	0.74	4636	36	324680	76648	173275.6	0	16.848778	0.09481136	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.172	57.56	1.58	Gradient Boost (General Model)	0.838	218524	199.450611620795	4611644	0.68	6540	47	486375	37235	245229.7	0	22.090004	0.12430476	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.173	74.31	6.06	Gradient Boost (General Model)	0.817	81536	236.15867003367	6133974	0.64	7128	133	362996	18116	122607.4	0	9.061472	0.050990667	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.174	55.05	1.45	Gradient Boost (General Model)	0.859	52272	226.135656682028	2716428	0.62	3472	78	138710	16516	58186	0	5.2842875	0.029735714	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.177	89.01	3.22	Gradient Boost (General Model)	0.885	739022	275.876690783265	2957998	0.71	3179	14	1211884	141196	732681.4	0	28.924803	0.16276549	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.180	58.17	0.13	Neural Network (Specific Model)	0.805	275058	238.544642857143	794173	0.3	896	4	298223	183235	251314.2	0	59.26892	0.33351773	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.182	69.26	3.69	Gradient Boost (General Model)	0.847	170917	216.11378943637	4271412	0.68	5642	51	441675	44557	190252.4	0	12.895494	0.07256546	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.183	69.18	2.88	Neural Network (Specific Model)	0.765	236014	210.737797246558	1312831	0.41	1598	7	448919	93248	266553.6	0	64.106125	0.36073762	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.184	51.52	1.81	Gradient Boost (General Model)	0.865	151591	246.314893617021	1193237	0.56	1410	11	212479	77736	152439.5	0	24.712723	0.1390633	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.185	69.35	3.61	Gradient Boost (General Model)	0.845	282396	253.08030726257	2557380	0.7	2864	20	393962	73096	232904	0	9.376322	0.052762385	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.186	75.89	5.84	Gradient Boost (General Model)	0.835	136715	248.820160663384	3426268	0.75	3859	37	272878	38399	149087	0	17.803085	0.10018142	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.188	70.57	4.79	Gradient Boost (General Model)	0.855	273892	248.813114754098	2384215	0.7	2745	19	578131	56523	299419.2	0	14.054545	0.07908766	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.190	70.27	2.27	Gradient Boost (General Model)	0.857	192738	239.850871313673	2483898	0.7	2984	19	461642	57892	246688.9	0	36.678425	0.20639662	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.191	74.18	1.92	Gradient Boost (General Model)	0.854	251290	258.372680255552	2968636	0.71	3287	16	457019	123486	262885	0	18.899372	0.10635045	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.192	77.41	2.95	Gradient Boost (General Model)	0.829	164307	239.175416924027	2787846	0.62	3238	26	346260	85058	172565.1	0	12.777798	0.071903154	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.20	77.68	0.64	Gradient Boost (General Model)	0.883	188887	264.233124794205	2710449	0.63	3037	26	300337	63259	166187.1	0	10.90674	0.061374348	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.21	94.28	3.52	Gradient Boost (General Model)	0.816	431357	240.485758876317	2253629	0.36	2563	7	714008	177664	439109.4	0	19.702251	0.1108684	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.24	62.92	1.34	Gradient Boost (General Model)	0.836	143766	225.671593830334	2498598	0.7	3112	24	307287	52129	146425.1	0	19.091377	0.1074309	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.25	57.06	1.48	Gradient Boost (General Model)	0.869	161665	264.036625637947	3020840	0.71	3331	20	387452	95864	192954.3	0	8.084134	0.045491	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.3	61.44	0.31	Gradient Boost (General Model)	0.839	253580	234.411563332065	2185194	0.7	2629	11	480866	97258	270287.6	0	13.226367	0.07442734	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.33	52.85	1.72	Gradient Boost (General Model)	0.859	121377	261.419150285352	1432381	0.7	1577	11	348800	73523	173031.2	0	13.027186	0.0733065	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.34	84.18	0.9	Gradient Boost (General Model)	0.872	285937	265.728705366048	4549226	0.64	5013	21	604829	111395	316000.6	0	19.28075	0.108496524	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.35	88.15	1.36	Gradient Boost (General Model)	0.902	1276831	292.532694355698	4552097	0.71	4695	6	1389561	377512	1034248.1	0	24.287155	0.13666855	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.36	86.07	6.71	Gradient Boost (General Model)	0.872	259286	289.867041198502	3716698	0.72	3738	20	582941	74282	320460.4	0	17.85691	0.100484304	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.46	77.44	0.05	Gradient Boost (General Model)	0.885	281423	279.606118546845	2959679	0.69	3138	14	521268	107586	300887.6	0	17.952618	0.10102288	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.57	83.51	2.03	Gradient Boost (General Model)	0.871	293650	259.592729720633	2641076	0.7	2971	11	514403	123335	329315.2	0	24.293203	0.13670258	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.60	87.8	0.12	Gradient Boost (General Model)	0.902	146455	268.819969742814	2350743	0.69	2644	26	266555	44821	146101.8	0	104.20342	0.586373	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.63	53.61	4.21	Gradient Boost (General Model)	0.839	257310	235.402926280248	2968098	0.72	3554	12	433080	161775	284280.9	0	14.009658	0.07883507	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.64	84.42	0.61	Neural Network (Specific Model)	0.825	215601	228.657206455203	1488142	0.36	1797	12	277565	64323	178911.6	0	85.610954	0.4817495	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.65	65.85	1.51	Neural Network (Specific Model)	0.84	243533	256.151100375738	3384399	0.71	3726	15	391094	159832	255874.9	0	18.25179	0.10270637	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.66	65.88	0.73	Neural Network (Specific Model)	0.751	278964	204.463059313215	1558856	0.39	1922	6	729311	98431	448835.4	0	49.413513	0.27805945	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.67	65.09	1.93	Neural Network (Specific Model)	0.763	236857	206.108173076923	1340545	0.39	1664	8	273781	101721	204222.4	0	132.25565	0.74422824	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
MFD05176_80.bin.2.68	62.58	3.05	Neural Network (Specific Model)	0.82	168599	230.011367942402	2204609	0.64	2639	18	231703	52870	157447.4	0	25.360987	0.1427112	MFD05176_80	Nanopore-simplex	1.0.2	2024-07-28
