bin	longshot_var
MFD02416_100.bin.2.105	12646
MFD02416_100.bin.2.106	68260
MFD02416_100.bin.2.107	78778
MFD02416_100.bin.2.108	12687
MFD02416_100.bin.2.109	18362
MFD02416_100.bin.2.11	5763
MFD02416_100.bin.2.110	16447
MFD02416_100.bin.2.111	807
MFD02416_100.bin.2.112	13812
MFD02416_100.bin.2.113	18832
MFD02416_100.bin.2.114	8472
MFD02416_100.bin.2.119	41961
MFD02416_100.bin.2.122	5263
MFD02416_100.bin.2.123	4563
MFD02416_100.bin.2.126	21812
MFD02416_100.bin.2.127	42711
MFD02416_100.bin.2.13	16233
MFD02416_100.bin.2.132	42566
MFD02416_100.bin.2.133	20442
MFD02416_100.bin.2.134	6172
MFD02416_100.bin.2.136	27111
MFD02416_100.bin.2.137	1380
MFD02416_100.bin.2.139	26175
MFD02416_100.bin.2.14	61292
MFD02416_100.bin.2.145	13036
MFD02416_100.bin.2.147	15711
MFD02416_100.bin.2.148	69277
MFD02416_100.bin.2.149	1994
MFD02416_100.bin.2.15	17506
MFD02416_100.bin.2.150	20112
MFD02416_100.bin.2.151	5294
MFD02416_100.bin.2.153	8074
MFD02416_100.bin.2.155	7678
MFD02416_100.bin.2.156	38190
MFD02416_100.bin.2.157	43342
MFD02416_100.bin.2.158	44026
MFD02416_100.bin.2.159	8171
MFD02416_100.bin.2.160	7008
MFD02416_100.bin.2.161	1630
MFD02416_100.bin.2.163	13398
MFD02416_100.bin.2.164	86228
MFD02416_100.bin.2.166	17918
MFD02416_100.bin.2.167	44751
MFD02416_100.bin.2.168	1681
MFD02416_100.bin.2.17	45867
MFD02416_100.bin.2.171	11270
MFD02416_100.bin.2.173	22508
MFD02416_100.bin.2.174	12794
MFD02416_100.bin.2.176	45366
MFD02416_100.bin.2.177	4604
MFD02416_100.bin.2.178	15601
MFD02416_100.bin.2.179	5422
MFD02416_100.bin.2.18	24880
MFD02416_100.bin.2.180	77656
MFD02416_100.bin.2.181	59099
MFD02416_100.bin.2.184	17052
MFD02416_100.bin.2.186	7856
MFD02416_100.bin.2.187	5425
MFD02416_100.bin.2.188	5909
MFD02416_100.bin.2.189	5970
MFD02416_100.bin.2.19	23111
MFD02416_100.bin.2.190	26175
MFD02416_100.bin.2.191	16856
MFD02416_100.bin.2.192	50592
MFD02416_100.bin.2.193	2083
MFD02416_100.bin.2.195	4966
MFD02416_100.bin.2.198	3863
MFD02416_100.bin.2.199	23871
MFD02416_100.bin.2.2	44566
MFD02416_100.bin.2.20	12851
MFD02416_100.bin.2.202	50804
MFD02416_100.bin.2.203	37781
MFD02416_100.bin.2.204	10859
MFD02416_100.bin.2.206	6926
MFD02416_100.bin.2.208	39783
MFD02416_100.bin.2.209	31836
MFD02416_100.bin.2.21	19349
MFD02416_100.bin.2.211	84460
MFD02416_100.bin.2.212	15951
MFD02416_100.bin.2.214	65083
MFD02416_100.bin.2.215	9933
MFD02416_100.bin.2.217	18719
MFD02416_100.bin.2.218	8205
MFD02416_100.bin.2.219	14661
MFD02416_100.bin.2.22	15397
MFD02416_100.bin.2.220	7021
MFD02416_100.bin.2.221	3331
MFD02416_100.bin.2.222	5400
MFD02416_100.bin.2.223	66563
MFD02416_100.bin.2.224	8320
MFD02416_100.bin.2.226	16735
MFD02416_100.bin.2.228	46777
MFD02416_100.bin.2.229	41257
MFD02416_100.bin.2.23	42159
MFD02416_100.bin.2.230	9405
MFD02416_100.bin.2.231	9737
MFD02416_100.bin.2.233	3277
MFD02416_100.bin.2.234	69573
MFD02416_100.bin.2.235	22718
MFD02416_100.bin.2.236	99644
MFD02416_100.bin.2.237	6882
MFD02416_100.bin.2.238	91354
MFD02416_100.bin.2.239	1281
MFD02416_100.bin.2.24	3306
MFD02416_100.bin.2.240	47493
MFD02416_100.bin.2.242	90665
MFD02416_100.bin.2.243	21621
MFD02416_100.bin.2.246	24554
MFD02416_100.bin.2.247	12759
MFD02416_100.bin.2.248	66433
MFD02416_100.bin.2.249	71173
MFD02416_100.bin.2.25	33561
MFD02416_100.bin.2.250	31601
MFD02416_100.bin.2.253	2155
MFD02416_100.bin.2.255	35958
MFD02416_100.bin.2.259	498
MFD02416_100.bin.2.260	32721
MFD02416_100.bin.2.261	31961
MFD02416_100.bin.2.263	4738
MFD02416_100.bin.2.265	67115
MFD02416_100.bin.2.266	18400
MFD02416_100.bin.2.267	41400
MFD02416_100.bin.2.268	29295
MFD02416_100.bin.2.269	20773
MFD02416_100.bin.2.27	50563
MFD02416_100.bin.2.270	46557
MFD02416_100.bin.2.271	6115
MFD02416_100.bin.2.275	47441
MFD02416_100.bin.2.276	13891
MFD02416_100.bin.2.277	36437
MFD02416_100.bin.2.278	26292
MFD02416_100.bin.2.28	29173
MFD02416_100.bin.2.282	13362
MFD02416_100.bin.2.283	62210
MFD02416_100.bin.2.284	13416
MFD02416_100.bin.2.287	7742
MFD02416_100.bin.2.289	14569
MFD02416_100.bin.2.29	43939
MFD02416_100.bin.2.290	14023
MFD02416_100.bin.2.295	28951
MFD02416_100.bin.2.296	12925
MFD02416_100.bin.2.297	1641
MFD02416_100.bin.2.299	25461
MFD02416_100.bin.2.3	7
MFD02416_100.bin.2.301	17392
MFD02416_100.bin.2.302	10890
MFD02416_100.bin.2.303	83316
MFD02416_100.bin.2.304	26723
MFD02416_100.bin.2.306	5720
MFD02416_100.bin.2.307	22037
MFD02416_100.bin.2.31	24851
MFD02416_100.bin.2.310	30873
MFD02416_100.bin.2.314	29962
MFD02416_100.bin.2.315	37602
MFD02416_100.bin.2.317	18514
MFD02416_100.bin.2.318	4785
MFD02416_100.bin.2.319	47032
MFD02416_100.bin.2.320	7338
MFD02416_100.bin.2.321	8387
MFD02416_100.bin.2.322	28016
MFD02416_100.bin.2.323	8954
MFD02416_100.bin.2.324	18050
MFD02416_100.bin.2.325	64055
MFD02416_100.bin.2.37	20831
MFD02416_100.bin.2.39	18382
MFD02416_100.bin.2.42	32962
MFD02416_100.bin.2.43	55020
MFD02416_100.bin.2.45	3952
MFD02416_100.bin.2.47	31170
MFD02416_100.bin.2.48	12599
MFD02416_100.bin.2.49	56623
MFD02416_100.bin.2.5	27543
MFD02416_100.bin.2.50	17946
MFD02416_100.bin.2.52	24638
MFD02416_100.bin.2.53	41751
MFD02416_100.bin.2.54	45
MFD02416_100.bin.2.55	55280
MFD02416_100.bin.2.59	18369
MFD02416_100.bin.2.6	54539
MFD02416_100.bin.2.61	25062
MFD02416_100.bin.2.63	40267
MFD02416_100.bin.2.66	48595
MFD02416_100.bin.2.68	8526
MFD02416_100.bin.2.7	30388
MFD02416_100.bin.2.71	8521
MFD02416_100.bin.2.73	4015
MFD02416_100.bin.2.74	46929
MFD02416_100.bin.2.75	24169
MFD02416_100.bin.2.76	27309
MFD02416_100.bin.2.8	9952
MFD02416_100.bin.2.80	8607
MFD02416_100.bin.2.81	4603
MFD02416_100.bin.2.83	46807
MFD02416_100.bin.2.84	2469
MFD02416_100.bin.2.85	11975
MFD02416_100.bin.2.86	4522
MFD02416_100.bin.2.87	28450
MFD02416_100.bin.2.90	6529
MFD02416_100.bin.2.91	5514
MFD02416_100.bin.2.92	59503
MFD02416_100.bin.2.96	18152
MFD02416_100.bin.2.99	41253
MFD02416_100.bin.3.10	78522
MFD02416_100.bin.3.101	15639
MFD02416_100.bin.3.11	53557
MFD02416_100.bin.3.111	17185
MFD02416_100.bin.3.113	18611
MFD02416_100.bin.3.131	9914
MFD02416_100.bin.3.135	28936
MFD02416_100.bin.3.139	5095
MFD02416_100.bin.3.142	15092
MFD02416_100.bin.3.143	20185
MFD02416_100.bin.3.157	14123
MFD02416_100.bin.3.158	11369
MFD02416_100.bin.3.164	57992
MFD02416_100.bin.3.171	60106
MFD02416_100.bin.3.195	14032
MFD02416_100.bin.3.196	376
MFD02416_100.bin.3.211	19208
MFD02416_100.bin.3.221	13652
MFD02416_100.bin.3.223	64171
MFD02416_100.bin.3.229	8252
MFD02416_100.bin.3.232	15937
MFD02416_100.bin.3.236	786
MFD02416_100.bin.3.242	60384
MFD02416_100.bin.3.247	4444
MFD02416_100.bin.3.248	22925
MFD02416_100.bin.3.253	48092
MFD02416_100.bin.3.258	29486
MFD02416_100.bin.3.279	24723
MFD02416_100.bin.3.286	77575
MFD02416_100.bin.3.294	20995
MFD02416_100.bin.3.300	31126
MFD02416_100.bin.3.322	28869
MFD02416_100.bin.3.332	24002
MFD02416_100.bin.3.337	13146
MFD02416_100.bin.3.338	10683
MFD02416_100.bin.3.341	24529
MFD02416_100.bin.3.352	28385
MFD02416_100.bin.3.362	8316
MFD02416_100.bin.3.364	23486
MFD02416_100.bin.3.365	41920
MFD02416_100.bin.3.371	8653
MFD02416_100.bin.3.380	716
MFD02416_100.bin.3.383	20282
MFD02416_100.bin.3.400	25033
MFD02416_100.bin.3.411	32616
MFD02416_100.bin.3.449	44583
MFD02416_100.bin.3.46	7913
MFD02416_100.bin.3.472	73920
MFD02416_100.bin.3.489	39125
MFD02416_100.bin.3.490	42670
MFD02416_100.bin.3.499	7669
MFD02416_100.bin.3.518	2252
MFD02416_100.bin.3.520	36521
MFD02416_100.bin.3.532	2205
MFD02416_100.bin.3.533	15919
MFD02416_100.bin.3.541	36273
MFD02416_100.bin.3.59	25
MFD02416_100.bin.3.591	21471
MFD02416_100.bin.3.594	35617
MFD02416_100.bin.3.616	22183
MFD02416_100.bin.3.619	4238
MFD02416_100.bin.3.627	17062
MFD02416_100.bin.3.632	608
MFD02416_100.bin.3.652	20608
MFD02416_100.bin.3.656	49825
MFD02416_100.bin.3.669	1538
MFD02416_100.bin.3.67	882
MFD02416_100.bin.3.688	17050
MFD02416_100.bin.3.705	3985
MFD02416_100.bin.3.72	13788
MFD02416_100.bin.3.722	6731
MFD02416_100.bin.3.731	15002
MFD02416_100.bin.3.743	45215
MFD02416_100.bin.3.745	7179
MFD02416_100.bin.3.785	2462
MFD02416_100.bin.3.789	17518
MFD02416_100.bin.3.807	1151
MFD02416_100.bin.3.834	37902
MFD02416_100.bin.3.84	28166
MFD02416_100.bin.3.843	56574
MFD02416_100.bin.3.867	16251
MFD02416_100.bin.3.870	10017
MFD02416_100.bin.4.130	36603
MFD02416_100.bin.4.180	11652
MFD02416_100.bin.4.236	105198
MFD02416_100.bin.4.294	13350
MFD02416_100.bin.4.3	17748
MFD02416_100.bin.4.311	79034
MFD02416_100.bin.4.330	16829
MFD02416_100.bin.4.398	25311
MFD02416_100.bin.4.420	29068
MFD02416_100.bin.4.421	19740
MFD02416_100.bin.4.431	7920
MFD02416_100.bin.4.439	5024
MFD02416_100.bin.4.462	36258
MFD02416_100.bin.4.469	24308
MFD02416_100.bin.4.499	22579
MFD02416_100.bin.4.544	14584
MFD02416_100.bin.4.566	1560
MFD02416_100.bin.4.60	21378
MFD02416_100.bin.4.654	38930
MFD02416_100.bin.4.753	208
MFD02416_100.bin.c.1	10226
MFD02416_100.bin.c.10	1415
MFD02416_100.bin.c.11	216
MFD02416_100.bin.c.12	180
MFD02416_100.bin.c.13	1028
MFD02416_100.bin.c.14	341
MFD02416_100.bin.c.2	2397
MFD02416_100.bin.c.3	5865
MFD02416_100.bin.c.7	5011
MFD02416_100.bin.c.8	1164
MFD02416_100.bin.c.9	4743
MFD02416_20.bin.1.111	21650
MFD02416_20.bin.1.112	37618
MFD02416_20.bin.1.122	20008
MFD02416_20.bin.1.123	42525
MFD02416_20.bin.1.127	30101
MFD02416_20.bin.1.131	9680
MFD02416_20.bin.1.139	9535
MFD02416_20.bin.1.141	19012
MFD02416_20.bin.1.144	8959
MFD02416_20.bin.1.148	27043
MFD02416_20.bin.1.149	17851
MFD02416_20.bin.1.151	52452
MFD02416_20.bin.1.154	23680
MFD02416_20.bin.1.156	3845
MFD02416_20.bin.1.162	79420
MFD02416_20.bin.1.20	50766
MFD02416_20.bin.1.22	11050
MFD02416_20.bin.1.29	7859
MFD02416_20.bin.1.34	9892
MFD02416_20.bin.1.36	21626
MFD02416_20.bin.1.37	48548
MFD02416_20.bin.1.41	6725
MFD02416_20.bin.1.57	46006
MFD02416_20.bin.1.58	7970
MFD02416_20.bin.1.59	9658
MFD02416_20.bin.1.6	90049
MFD02416_20.bin.1.64	33169
MFD02416_20.bin.1.66	38730
MFD02416_20.bin.1.69	19528
MFD02416_20.bin.1.71	28193
MFD02416_20.bin.1.74	21549
MFD02416_20.bin.1.9	15070
MFD02416_20.bin.1.93	48534
MFD02416_20.bin.2.1	63274
MFD02416_20.bin.2.10	45772
MFD02416_20.bin.2.102	12082
MFD02416_20.bin.2.104	29197
MFD02416_20.bin.2.105	35576
MFD02416_20.bin.2.109	11896
MFD02416_20.bin.2.11	26942
MFD02416_20.bin.2.110	64984
MFD02416_20.bin.2.111	53513
MFD02416_20.bin.2.112	4112
MFD02416_20.bin.2.114	51732
MFD02416_20.bin.2.115	10149
MFD02416_20.bin.2.116	61810
MFD02416_20.bin.2.117	9026
MFD02416_20.bin.2.118	11450
MFD02416_20.bin.2.119	38107
MFD02416_20.bin.2.122	14157
MFD02416_20.bin.2.124	16346
MFD02416_20.bin.2.125	42723
MFD02416_20.bin.2.126	12583
MFD02416_20.bin.2.127	19597
MFD02416_20.bin.2.129	13609
MFD02416_20.bin.2.13	20970
MFD02416_20.bin.2.130	17974
MFD02416_20.bin.2.132	49489
MFD02416_20.bin.2.133	63178
MFD02416_20.bin.2.134	75
MFD02416_20.bin.2.135	21755
MFD02416_20.bin.2.17	23890
MFD02416_20.bin.2.2	21801
MFD02416_20.bin.2.21	14165
MFD02416_20.bin.2.23	33874
MFD02416_20.bin.2.24	15387
MFD02416_20.bin.2.25	34422
MFD02416_20.bin.2.26	298
MFD02416_20.bin.2.27	12449
MFD02416_20.bin.2.29	48276
MFD02416_20.bin.2.3	247
MFD02416_20.bin.2.30	9907
MFD02416_20.bin.2.32	17117
MFD02416_20.bin.2.33	24302
MFD02416_20.bin.2.34	11811
MFD02416_20.bin.2.36	9862
MFD02416_20.bin.2.37	25574
MFD02416_20.bin.2.4	19486
MFD02416_20.bin.2.41	37646
MFD02416_20.bin.2.42	5849
MFD02416_20.bin.2.43	5661
MFD02416_20.bin.2.44	17173
MFD02416_20.bin.2.46	1894
MFD02416_20.bin.2.47	19592
MFD02416_20.bin.2.48	523
MFD02416_20.bin.2.49	44316
MFD02416_20.bin.2.5	17197
MFD02416_20.bin.2.51	75945
MFD02416_20.bin.2.52	8582
MFD02416_20.bin.2.53	29647
MFD02416_20.bin.2.55	14966
MFD02416_20.bin.2.57	7268
MFD02416_20.bin.2.58	45053
MFD02416_20.bin.2.59	10786
MFD02416_20.bin.2.6	15885
MFD02416_20.bin.2.60	3041
MFD02416_20.bin.2.61	31721
MFD02416_20.bin.2.64	36855
MFD02416_20.bin.2.68	36996
MFD02416_20.bin.2.69	49300
MFD02416_20.bin.2.71	1610
MFD02416_20.bin.2.72	61207
MFD02416_20.bin.2.73	23363
MFD02416_20.bin.2.74	80115
MFD02416_20.bin.2.75	8969
MFD02416_20.bin.2.77	72398
MFD02416_20.bin.2.78	11048
MFD02416_20.bin.2.79	16763
MFD02416_20.bin.2.8	16480
MFD02416_20.bin.2.80	227
MFD02416_20.bin.2.81	69556
MFD02416_20.bin.2.82	7343
MFD02416_20.bin.2.86	4496
MFD02416_20.bin.2.87	45379
MFD02416_20.bin.2.9	46359
MFD02416_20.bin.2.93	1299
MFD02416_20.bin.2.96	4358
MFD02416_20.bin.3.122	4584
MFD02416_20.bin.3.158	5704
MFD02416_20.bin.3.17	27188
MFD02416_20.bin.3.185	91429
MFD02416_20.bin.3.198	19298
MFD02416_20.bin.3.22	1663
MFD02416_20.bin.3.24	2637
MFD02416_20.bin.3.247	43282
MFD02416_20.bin.3.250	82729
MFD02416_20.bin.3.257	17486
MFD02416_20.bin.3.32	7825
MFD02416_20.bin.3.52	64550
MFD02416_20.bin.3.54	29814
MFD02416_20.bin.3.60	27967
MFD02416_20.bin.3.65	15911
MFD02416_20.bin.3.9	601
MFD02416_20.bin.3.93	67410
MFD02416_20.bin.4.229	8496
MFD02416_20.bin.4.252	13202
MFD02416_20.bin.4.38	96
MFD02416_20.bin.4.49	8758
MFD02416_20.bin.4.59	29826
MFD02416_20.bin.c.1	651
MFD02416_40.bin.1.11	43482
MFD02416_40.bin.1.117	69148
MFD02416_40.bin.1.123	29718
MFD02416_40.bin.1.130	13019
MFD02416_40.bin.1.136	9466
MFD02416_40.bin.1.139	20897
MFD02416_40.bin.1.142	45630
MFD02416_40.bin.1.143	45755
MFD02416_40.bin.1.145	1265
MFD02416_40.bin.1.146	10177
MFD02416_40.bin.1.147	87390
MFD02416_40.bin.1.148	6157
MFD02416_40.bin.1.149	8278
MFD02416_40.bin.1.15	8718
MFD02416_40.bin.1.152	19631
MFD02416_40.bin.1.158	61468
MFD02416_40.bin.1.162	25400
MFD02416_40.bin.1.165	16052
MFD02416_40.bin.1.167	10698
MFD02416_40.bin.1.168	35037
MFD02416_40.bin.1.17	6096
MFD02416_40.bin.1.171	25806
MFD02416_40.bin.1.173	3591
MFD02416_40.bin.1.177	12986
MFD02416_40.bin.1.178	17189
MFD02416_40.bin.1.180	11783
MFD02416_40.bin.1.181	32620
MFD02416_40.bin.1.185	28290
MFD02416_40.bin.1.189	57632
MFD02416_40.bin.1.19	19684
MFD02416_40.bin.1.193	9346
MFD02416_40.bin.1.195	15868
MFD02416_40.bin.1.198	16546
MFD02416_40.bin.1.2	16882
MFD02416_40.bin.1.202	19040
MFD02416_40.bin.1.203	10208
MFD02416_40.bin.1.205	12989
MFD02416_40.bin.1.210	14976
MFD02416_40.bin.1.215	18463
MFD02416_40.bin.1.216	6145
MFD02416_40.bin.1.223	35983
MFD02416_40.bin.1.224	11426
MFD02416_40.bin.1.243	15348
MFD02416_40.bin.1.244	56123
MFD02416_40.bin.1.246	13094
MFD02416_40.bin.1.250	10035
MFD02416_40.bin.1.251	31634
MFD02416_40.bin.1.252	997
MFD02416_40.bin.1.259	38715
MFD02416_40.bin.1.262	15747
MFD02416_40.bin.1.263	36202
MFD02416_40.bin.1.265	18435
MFD02416_40.bin.1.268	31766
MFD02416_40.bin.1.30	2880
MFD02416_40.bin.1.32	31942
MFD02416_40.bin.1.33	13315
MFD02416_40.bin.1.34	22134
MFD02416_40.bin.1.42	10547
MFD02416_40.bin.1.46	21226
MFD02416_40.bin.1.47	20578
MFD02416_40.bin.1.53	30508
MFD02416_40.bin.1.6	35816
MFD02416_40.bin.1.67	21806
MFD02416_40.bin.1.68	5504
MFD02416_40.bin.1.69	12281
MFD02416_40.bin.1.72	26403
MFD02416_40.bin.1.74	29263
MFD02416_40.bin.1.77	16573
MFD02416_40.bin.1.78	15529
MFD02416_40.bin.1.80	20731
MFD02416_40.bin.1.94	6205
MFD02416_40.bin.2.1	16068
MFD02416_40.bin.2.10	16506
MFD02416_40.bin.2.100	3107
MFD02416_40.bin.2.101	41567
MFD02416_40.bin.2.103	95896
MFD02416_40.bin.2.112	34070
MFD02416_40.bin.2.114	3476
MFD02416_40.bin.2.117	22569
MFD02416_40.bin.2.118	49079
MFD02416_40.bin.2.119	2882
MFD02416_40.bin.2.12	13983
MFD02416_40.bin.2.120	15869
MFD02416_40.bin.2.121	58047
MFD02416_40.bin.2.122	5493
MFD02416_40.bin.2.123	32134
MFD02416_40.bin.2.124	5616
MFD02416_40.bin.2.125	4588
MFD02416_40.bin.2.126	94228
MFD02416_40.bin.2.127	31968
MFD02416_40.bin.2.128	7103
MFD02416_40.bin.2.129	26566
MFD02416_40.bin.2.130	10145
MFD02416_40.bin.2.131	7325
MFD02416_40.bin.2.132	36606
MFD02416_40.bin.2.133	24285
MFD02416_40.bin.2.134	4550
MFD02416_40.bin.2.135	30772
MFD02416_40.bin.2.136	51086
MFD02416_40.bin.2.137	13256
MFD02416_40.bin.2.14	20219
MFD02416_40.bin.2.140	17428
MFD02416_40.bin.2.142	3609
MFD02416_40.bin.2.143	5883
MFD02416_40.bin.2.144	45872
MFD02416_40.bin.2.145	3327
MFD02416_40.bin.2.146	13635
MFD02416_40.bin.2.148	4720
MFD02416_40.bin.2.149	14503
MFD02416_40.bin.2.151	79265
MFD02416_40.bin.2.152	2314
MFD02416_40.bin.2.154	12997
MFD02416_40.bin.2.155	3506
MFD02416_40.bin.2.156	103708
MFD02416_40.bin.2.157	48922
MFD02416_40.bin.2.158	5392
MFD02416_40.bin.2.159	49380
MFD02416_40.bin.2.160	3972
MFD02416_40.bin.2.161	106131
MFD02416_40.bin.2.164	20976
MFD02416_40.bin.2.169	29223
MFD02416_40.bin.2.17	44091
MFD02416_40.bin.2.170	4216
MFD02416_40.bin.2.172	15632
MFD02416_40.bin.2.173	64805
MFD02416_40.bin.2.176	14368
MFD02416_40.bin.2.177	110256
MFD02416_40.bin.2.18	42057
MFD02416_40.bin.2.180	32041
MFD02416_40.bin.2.181	45280
MFD02416_40.bin.2.182	4443
MFD02416_40.bin.2.183	44597
MFD02416_40.bin.2.184	70397
MFD02416_40.bin.2.185	18499
MFD02416_40.bin.2.188	7839
MFD02416_40.bin.2.189	8143
MFD02416_40.bin.2.19	53247
MFD02416_40.bin.2.193	65865
MFD02416_40.bin.2.195	18956
MFD02416_40.bin.2.196	18699
MFD02416_40.bin.2.197	88652
MFD02416_40.bin.2.199	26088
MFD02416_40.bin.2.20	35267
MFD02416_40.bin.2.202	54211
MFD02416_40.bin.2.206	28994
MFD02416_40.bin.2.23	39234
MFD02416_40.bin.2.26	74800
MFD02416_40.bin.2.28	59797
MFD02416_40.bin.2.29	58476
MFD02416_40.bin.2.3	74122
MFD02416_40.bin.2.30	26845
MFD02416_40.bin.2.31	6737
MFD02416_40.bin.2.32	22928
MFD02416_40.bin.2.33	23055
MFD02416_40.bin.2.34	44342
MFD02416_40.bin.2.35	43863
MFD02416_40.bin.2.37	36593
MFD02416_40.bin.2.39	1
MFD02416_40.bin.2.4	62216
MFD02416_40.bin.2.40	37116
MFD02416_40.bin.2.41	30538
MFD02416_40.bin.2.42	3561
MFD02416_40.bin.2.43	33057
MFD02416_40.bin.2.44	36886
MFD02416_40.bin.2.45	16705
MFD02416_40.bin.2.46	29079
MFD02416_40.bin.2.47	9074
MFD02416_40.bin.2.48	10537
MFD02416_40.bin.2.49	15920
MFD02416_40.bin.2.5	70875
MFD02416_40.bin.2.51	3019
MFD02416_40.bin.2.53	27710
MFD02416_40.bin.2.54	7918
MFD02416_40.bin.2.62	31150
MFD02416_40.bin.2.68	18106
MFD02416_40.bin.2.69	478
MFD02416_40.bin.2.7	2948
MFD02416_40.bin.2.70	30264
MFD02416_40.bin.2.71	20800
MFD02416_40.bin.2.73	1492
MFD02416_40.bin.2.74	64743
MFD02416_40.bin.2.76	60293
MFD02416_40.bin.2.78	11563
MFD02416_40.bin.2.79	14579
MFD02416_40.bin.2.80	36160
MFD02416_40.bin.2.81	22520
MFD02416_40.bin.2.82	33359
MFD02416_40.bin.2.84	39401
MFD02416_40.bin.2.86	35788
MFD02416_40.bin.2.87	8393
MFD02416_40.bin.2.88	5054
MFD02416_40.bin.2.89	8549
MFD02416_40.bin.2.9	21078
MFD02416_40.bin.2.90	43182
MFD02416_40.bin.2.91	21162
MFD02416_40.bin.2.93	19751
MFD02416_40.bin.2.94	42288
MFD02416_40.bin.2.95	5233
MFD02416_40.bin.2.97	5759
MFD02416_40.bin.2.99	18424
MFD02416_40.bin.3.100	33060
MFD02416_40.bin.3.199	38953
MFD02416_40.bin.3.214	53834
MFD02416_40.bin.3.215	16580
MFD02416_40.bin.3.227	27787
MFD02416_40.bin.3.25	29465
MFD02416_40.bin.3.277	65415
MFD02416_40.bin.3.282	67983
MFD02416_40.bin.3.284	34047
MFD02416_40.bin.3.291	24754
MFD02416_40.bin.3.307	22746
MFD02416_40.bin.3.317	14724
MFD02416_40.bin.3.331	20883
MFD02416_40.bin.3.351	23111
MFD02416_40.bin.3.365	4173
MFD02416_40.bin.3.370	15833
MFD02416_40.bin.3.38	36158
MFD02416_40.bin.3.384	5788
MFD02416_40.bin.3.61	28646
MFD02416_40.bin.3.62	76029
MFD02416_40.bin.3.81	63316
MFD02416_40.bin.3.88	32755
MFD02416_40.bin.3.90	11245
MFD02416_40.bin.4.170	51149
MFD02416_40.bin.4.275	29608
MFD02416_40.bin.4.314	3100
MFD02416_40.bin.4.330	23801
MFD02416_40.bin.4.368	40202
MFD02416_40.bin.4.402	60186
MFD02416_40.bin.c.1	3189
MFD02416_40.bin.c.2	12089
MFD02416_40.bin.c.3	234
MFD02416_40.bin.c.4	1076
MFD02416_40.bin.c.5	724
MFD02416_40.bin.c.6	304
MFD02416_60.bin.1.10	23869
MFD02416_60.bin.1.100	9495
MFD02416_60.bin.1.107	4653
MFD02416_60.bin.1.119	11289
MFD02416_60.bin.1.12	7416
MFD02416_60.bin.1.128	31913
MFD02416_60.bin.1.13	18215
MFD02416_60.bin.1.132	32074
MFD02416_60.bin.1.136	6690
MFD02416_60.bin.1.141	14900
MFD02416_60.bin.1.16	4664
MFD02416_60.bin.1.165	47820
MFD02416_60.bin.1.166	23247
MFD02416_60.bin.1.174	21636
MFD02416_60.bin.1.175	10351
MFD02416_60.bin.1.176	394
MFD02416_60.bin.1.179	245
MFD02416_60.bin.1.186	15510
MFD02416_60.bin.1.188	17586
MFD02416_60.bin.1.189	12225
MFD02416_60.bin.1.19	14312
MFD02416_60.bin.1.190	14295
MFD02416_60.bin.1.192	21360
MFD02416_60.bin.1.193	14321
MFD02416_60.bin.1.194	43272
MFD02416_60.bin.1.196	5922
MFD02416_60.bin.1.199	40402
MFD02416_60.bin.1.200	31489
MFD02416_60.bin.1.201	52068
MFD02416_60.bin.1.203	9803
MFD02416_60.bin.1.204	18193
MFD02416_60.bin.1.205	22672
MFD02416_60.bin.1.206	14850
MFD02416_60.bin.1.207	11417
MFD02416_60.bin.1.208	16133
MFD02416_60.bin.1.209	18052
MFD02416_60.bin.1.21	34646
MFD02416_60.bin.1.211	2596
MFD02416_60.bin.1.214	3303
MFD02416_60.bin.1.22	16096
MFD02416_60.bin.1.223	5453
MFD02416_60.bin.1.226	8419
MFD02416_60.bin.1.23	68696
MFD02416_60.bin.1.231	13414
MFD02416_60.bin.1.236	151
MFD02416_60.bin.1.238	24799
MFD02416_60.bin.1.239	15472
MFD02416_60.bin.1.241	17671
MFD02416_60.bin.1.246	7658
MFD02416_60.bin.1.259	10777
MFD02416_60.bin.1.26	17193
MFD02416_60.bin.1.268	52417
MFD02416_60.bin.1.270	33052
MFD02416_60.bin.1.272	2343
MFD02416_60.bin.1.278	34985
MFD02416_60.bin.1.28	5041
MFD02416_60.bin.1.280	21411
MFD02416_60.bin.1.281	37970
MFD02416_60.bin.1.283	42675
MFD02416_60.bin.1.29	7866
MFD02416_60.bin.1.294	14393
MFD02416_60.bin.1.295	47853
MFD02416_60.bin.1.3	68711
MFD02416_60.bin.1.30	1480
MFD02416_60.bin.1.300	69138
MFD02416_60.bin.1.304	15082
MFD02416_60.bin.1.316	28885
MFD02416_60.bin.1.320	6902
MFD02416_60.bin.1.321	21988
MFD02416_60.bin.1.322	18283
MFD02416_60.bin.1.324	10007
MFD02416_60.bin.1.325	16289
MFD02416_60.bin.1.327	12161
MFD02416_60.bin.1.329	15524
MFD02416_60.bin.1.331	17741
MFD02416_60.bin.1.332	5766
MFD02416_60.bin.1.334	42272
MFD02416_60.bin.1.337	26630
MFD02416_60.bin.1.338	15529
MFD02416_60.bin.1.344	17503
MFD02416_60.bin.1.45	13498
MFD02416_60.bin.1.46	41150
MFD02416_60.bin.1.5	40583
MFD02416_60.bin.1.52	13296
MFD02416_60.bin.1.56	13726
MFD02416_60.bin.1.59	10713
MFD02416_60.bin.1.61	22886
MFD02416_60.bin.1.67	59361
MFD02416_60.bin.1.69	21000
