bin	Coding_Density	MAG_status
MFD03346.bin.2.5	0.85	MQ
MFD03346.bin.2.54	0.829	MQ
MFD03346.bin.2.59	0.884	MQ
MFD03346.bin.2.6	0.881	MQ
MFD03346.bin.2.62	0.829	MQ
MFD03346.bin.2.63	0.8	MQ
MFD03346.bin.2.69	0.82	MQ
MFD03346.bin.2.71	0.835	MQ
MFD03346.bin.2.72	0.84	MQ
MFD03346.bin.2.73	0.803	MQ
MFD03346.bin.2.74	0.802	MQ
MFD03346.bin.2.75	0.832	MQ
MFD03346.bin.2.80	0.817	MQ
MFD03346.bin.2.9	0.889	MQ
MFD03346.bin.2.90	0.838	MQ
MFD03346.bin.2.94	0.855	MQ
MFD03346.bin.2.98	0.874	MQ
MFD03346.bin.3.102	0.821	MQ
MFD03346.bin.3.103	0.831	MQ
MFD03346.bin.3.109	0.856	MQ
MFD03346.bin.3.111	0.903	MQ
MFD03346.bin.3.119	0.848	MQ
MFD03346.bin.3.208	0.873	MQ
MFD03346.bin.3.25	0.857	MQ
MFD03346.bin.3.35	0.833	MQ
MFD03346.bin.3.38	0.866	MQ
MFD03346.bin.3.59	0.847	MQ
MFD03346.bin.3.6	0.855	MQ
MFD03399.bin.1.15	0.865	MQ
MFD03399.bin.2.10	0.851	MQ
MFD03399.bin.2.101	0.881	MQ
MFD03399.bin.2.103	0.82	MQ
MFD03399.bin.2.105	0.857	MQ
MFD03399.bin.2.106	0.836	MQ
MFD03399.bin.2.108	0.835	MQ
MFD03399.bin.2.109	0.835	MQ
MFD03399.bin.2.113	0.852	MQ
MFD03399.bin.2.119	0.842	MQ
MFD03399.bin.2.12	0.848	MQ
MFD03399.bin.2.120	0.884	MQ
MFD03399.bin.2.122	0.872	MQ
MFD03399.bin.2.123	0.827	MQ
MFD03399.bin.2.125	0.841	MQ
MFD03399.bin.2.13	0.832	MQ
MFD03399.bin.2.21	0.871	MQ
MFD03399.bin.2.23	0.863	MQ
MFD03399.bin.2.24	0.845	MQ
MFD03399.bin.2.26	0.848	MQ
MFD03399.bin.2.27	0.888	MQ
MFD03399.bin.2.28	0.839	MQ
MFD03399.bin.2.35	0.865	MQ
MFD03399.bin.2.38	0.883	MQ
MFD03399.bin.2.4	0.85	MQ
MFD03399.bin.2.41	0.896	MQ
MFD03399.bin.2.42	0.848	MQ
MFD03399.bin.2.46	0.845	MQ
MFD03399.bin.2.5	0.89	MQ
MFD03399.bin.2.55	0.856	MQ
MFD03399.bin.2.59	0.832	MQ
MFD03399.bin.2.63	0.881	MQ
MFD03399.bin.2.64	0.843	MQ
MFD03399.bin.2.65	0.887	MQ
MFD03399.bin.2.69	0.888	MQ
MFD03399.bin.2.70	0.863	MQ
MFD03399.bin.2.72	0.811	MQ
MFD03399.bin.2.73	0.83	MQ
MFD03399.bin.2.8	0.875	MQ
MFD03399.bin.2.82	0.826	MQ
MFD03399.bin.2.84	0.817	MQ
MFD03399.bin.2.88	0.885	MQ
MFD03399.bin.2.90	0.837	MQ
MFD03399.bin.2.91	0.851	MQ
MFD03399.bin.2.92	0.842	MQ
MFD03399.bin.2.95	0.869	MQ
MFD03399.bin.2.96	0.862	MQ
MFD03399.bin.2.97	0.817	MQ
MFD03399.bin.2.98	0.87	MQ
MFD03399.bin.3.157	0.889	MQ
MFD03399.bin.3.72	0.837	MQ
MFD03551.bin.1.35	0.859	MQ
MFD03551.bin.1.67	0.885	MQ
MFD03551.bin.1.69	0.862	MQ
MFD03551.bin.1.75	0.919	MQ
MFD03551.bin.1.99	0.907	MQ
MFD03551.bin.2.10	0.819	MQ
MFD03551.bin.2.100	0.841	MQ
MFD03551.bin.2.101	0.864	MQ
MFD03551.bin.2.103	0.918	MQ
MFD03551.bin.2.105	0.834	MQ
MFD03551.bin.2.107	0.82	MQ
MFD03551.bin.2.108	0.88	MQ
MFD03551.bin.2.109	0.856	MQ
MFD03551.bin.2.110	0.898	MQ
MFD03551.bin.2.114	0.888	MQ
MFD03551.bin.2.116	0.885	MQ
MFD03551.bin.2.117	0.81	MQ
MFD03551.bin.2.119	0.893	MQ
MFD03551.bin.2.12	0.898	MQ
MFD03551.bin.2.120	0.916	MQ
MFD03551.bin.2.121	0.862	MQ
MFD03551.bin.2.127	0.85	MQ
MFD03551.bin.2.128	0.844	MQ
MFD03551.bin.2.131	0.821	MQ
MFD03551.bin.2.132	0.897	MQ
MFD03551.bin.2.133	0.861	MQ
MFD03551.bin.2.14	0.898	MQ
MFD03551.bin.2.15	0.871	MQ
MFD03551.bin.2.18	0.933	MQ
MFD03551.bin.2.19	0.859	MQ
MFD03551.bin.2.2	0.912	MQ
MFD03551.bin.2.21	0.847	MQ
MFD03551.bin.2.23	0.827	MQ
MFD03551.bin.2.24	0.849	MQ
MFD03551.bin.2.26	0.895	MQ
MFD03551.bin.2.3	0.862	MQ
MFD03551.bin.2.30	0.827	MQ
MFD03551.bin.2.31	0.848	MQ
MFD03551.bin.2.35	0.92	MQ
MFD03551.bin.2.4	0.816	MQ
MFD03551.bin.2.44	0.815	MQ
MFD03551.bin.2.46	0.818	MQ
MFD03551.bin.2.47	0.883	MQ
MFD03551.bin.2.48	0.868	MQ
MFD03551.bin.2.50	0.897	MQ
MFD03551.bin.2.51	0.861	MQ
MFD03551.bin.2.54	0.873	MQ
MFD03551.bin.2.55	0.886	MQ
MFD03551.bin.2.56	0.878	MQ
MFD03551.bin.2.57	0.843	MQ
MFD03551.bin.2.58	0.887	MQ
MFD03551.bin.2.59	0.871	MQ
MFD03551.bin.2.6	0.91	MQ
MFD03551.bin.2.60	0.921	MQ
MFD03551.bin.2.65	0.874	MQ
MFD03551.bin.2.70	0.848	MQ
MFD03551.bin.2.71	0.829	MQ
MFD03551.bin.2.72	0.848	MQ
MFD03551.bin.2.73	0.905	MQ
MFD03551.bin.2.74	0.86	MQ
MFD03551.bin.2.75	0.925	MQ
MFD03551.bin.2.76	0.874	MQ
MFD03551.bin.2.79	0.911	MQ
MFD03551.bin.2.8	0.876	MQ
MFD03551.bin.2.80	0.842	MQ
MFD03551.bin.2.82	0.866	MQ
MFD03551.bin.2.83	0.887	MQ
MFD03551.bin.2.86	0.845	MQ
MFD03551.bin.2.87	0.867	MQ
MFD03551.bin.2.88	0.843	MQ
MFD03551.bin.2.9	0.873	MQ
MFD03551.bin.2.91	0.833	MQ
MFD03551.bin.2.92	0.914	MQ
MFD03551.bin.2.93	0.818	MQ
MFD03551.bin.2.97	0.826	MQ
MFD03551.bin.2.99	0.882	MQ
MFD03551.bin.3.102	0.914	MQ
MFD03551.bin.3.13	0.871	MQ
MFD03551.bin.3.136	0.866	MQ
MFD03551.bin.3.138	0.914	MQ
MFD03551.bin.3.149	0.841	MQ
MFD03551.bin.3.17	0.912	MQ
MFD03551.bin.3.181	0.86	MQ
MFD03551.bin.3.215	0.82	MQ
MFD03551.bin.3.232	0.908	MQ
MFD03551.bin.3.27	0.789	MQ
MFD03551.bin.3.4	0.852	MQ
MFD03551.bin.3.50	0.933	MQ
MFD03551.bin.3.55	0.886	MQ
MFD03551.bin.3.65	0.869	MQ
MFD03551.bin.3.68	0.926	MQ
MFD03551.bin.3.91	0.883	MQ
MFD03551.bin.3.92	0.886	MQ
MFD03602.bin.2.11	0.908	MQ
MFD03602.bin.2.12	0.872	MQ
MFD03602.bin.2.14	0.879	MQ
MFD03602.bin.2.22	0.794	MQ
MFD03602.bin.2.23	0.836	MQ
MFD03602.bin.2.3	0.849	MQ
MFD03602.bin.2.30	0.844	MQ
MFD03602.bin.2.33	0.895	MQ
MFD03602.bin.2.40	0.854	MQ
MFD03602.bin.2.6	0.854	MQ
MFD03602.bin.2.63	0.831	MQ
MFD03602.bin.2.71	0.893	MQ
MFD03602.bin.2.74	0.879	MQ
MFD03602.bin.2.9	0.905	MQ
MFD03602.bin.3.201	0.833	MQ
MFD03602.bin.3.245	0.918	MQ
MFD03638.bin.2.1	0.872	MQ
MFD03638.bin.2.4	0.843	MQ
MFD03638.bin.2.5	0.876	MQ
MFD03726.bin.1.141	0.886	MQ
MFD03726.bin.1.191	0.892	MQ
MFD03726.bin.1.231	0.903	MQ
MFD03726.bin.1.238	0.879	MQ
MFD03726.bin.1.31	0.882	MQ
MFD03726.bin.1.58	0.876	MQ
MFD03726.bin.2.100	0.811	MQ
MFD03726.bin.2.102	0.873	MQ
MFD03726.bin.2.104	0.818	MQ
MFD03726.bin.2.106	0.837	MQ
MFD03726.bin.2.108	0.912	MQ
MFD03726.bin.2.110	0.821	MQ
MFD03726.bin.2.115	0.828	MQ
MFD03726.bin.2.118	0.852	MQ
MFD03726.bin.2.119	0.768	MQ
MFD03726.bin.2.12	0.879	MQ
MFD03726.bin.2.120	0.848	MQ
MFD03726.bin.2.121	0.826	MQ
MFD03726.bin.2.125	0.885	MQ
MFD03726.bin.2.126	0.824	MQ
MFD03726.bin.2.132	0.842	MQ
MFD03726.bin.2.134	0.85	MQ
MFD03726.bin.2.136	0.815	MQ
MFD03726.bin.2.138	0.87	MQ
MFD03726.bin.2.139	0.92	MQ
MFD03726.bin.2.143	0.918	MQ
MFD03726.bin.2.145	0.823	MQ
MFD03726.bin.2.146	0.862	MQ
MFD03726.bin.2.148	0.84	MQ
MFD03726.bin.2.15	0.896	MQ
MFD03726.bin.2.151	0.864	MQ
MFD03726.bin.2.155	0.847	MQ
MFD03726.bin.2.159	0.821	MQ
MFD03726.bin.2.160	0.876	MQ
MFD03726.bin.2.162	0.875	MQ
MFD03726.bin.2.164	0.912	MQ
MFD03726.bin.2.166	0.861	MQ
MFD03726.bin.2.167	0.846	MQ
MFD03726.bin.2.168	0.859	MQ
MFD03726.bin.2.17	0.862	MQ
MFD03726.bin.2.170	0.843	MQ
MFD03726.bin.2.19	0.848	MQ
MFD03726.bin.2.22	0.829	MQ
MFD03726.bin.2.23	0.87	MQ
MFD03726.bin.2.24	0.846	MQ
MFD03726.bin.2.27	0.84	MQ
MFD03726.bin.2.30	0.853	MQ
MFD03726.bin.2.31	0.874	MQ
MFD03726.bin.2.35	0.858	MQ
MFD03726.bin.2.4	0.852	MQ
MFD03726.bin.2.40	0.851	MQ
MFD03726.bin.2.44	0.813	MQ
MFD03726.bin.2.45	0.863	MQ
MFD03726.bin.2.57	0.828	MQ
MFD03726.bin.2.7	0.807	MQ
MFD03726.bin.2.71	0.878	MQ
MFD03726.bin.2.78	0.84	MQ
MFD03726.bin.2.8	0.855	MQ
MFD03726.bin.2.91	0.811	MQ
MFD03726.bin.2.96	0.851	MQ
MFD03726.bin.2.99	0.873	MQ
MFD03726.bin.3.144	0.842	MQ
MFD03726.bin.3.214	0.828	MQ
MFD03726.bin.3.50	0.84	MQ
MFD03726.bin.3.53	0.849	MQ
MFD03726.bin.3.56	0.877	MQ
MFD03726.bin.3.71	0.857	MQ
MFD03726.bin.3.73	0.852	MQ
MFD03726.bin.3.8	0.812	MQ
MFD03726.bin.3.89	0.805	MQ
MFD03726.bin.4.172	0.819	MQ
MFD03726.bin.4.276	0.927	MQ
MFD03726.bin.4.336	0.796	MQ
MFD03804.bin.1.193	0.878	MQ
MFD03804.bin.1.259	0.854	MQ
MFD03804.bin.1.260	0.911	MQ
MFD03804.bin.1.278	0.895	MQ
MFD03804.bin.1.90	0.86	MQ
MFD03804.bin.2.1	0.917	MQ
MFD03804.bin.2.10	0.839	MQ
MFD03804.bin.2.101	0.897	MQ
MFD03804.bin.2.107	0.91	MQ
MFD03804.bin.2.108	0.891	MQ
MFD03804.bin.2.109	0.854	MQ
MFD03804.bin.2.110	0.867	MQ
MFD03804.bin.2.112	0.9	MQ
MFD03804.bin.2.113	0.886	MQ
MFD03804.bin.2.114	0.882	MQ
MFD03804.bin.2.115	0.851	MQ
MFD03804.bin.2.116	0.864	MQ
MFD03804.bin.2.117	0.87	MQ
MFD03804.bin.2.119	0.82	MQ
MFD03804.bin.2.126	0.898	MQ
MFD03804.bin.2.127	0.887	MQ
MFD03804.bin.2.128	0.854	MQ
MFD03804.bin.2.129	0.901	MQ
MFD03804.bin.2.13	0.889	MQ
MFD03804.bin.2.130	0.895	MQ
MFD03804.bin.2.131	0.894	MQ
MFD03804.bin.2.132	0.851	MQ
MFD03804.bin.2.134	0.843	MQ
MFD03804.bin.2.136	0.881	MQ
MFD03804.bin.2.139	0.889	MQ
MFD03804.bin.2.14	0.884	MQ
MFD03804.bin.2.140	0.82	MQ
MFD03804.bin.2.141	0.812	MQ
MFD03804.bin.2.143	0.906	MQ
MFD03804.bin.2.145	0.844	MQ
MFD03804.bin.2.147	0.923	MQ
MFD03804.bin.2.148	0.828	MQ
MFD03804.bin.2.150	0.862	MQ
MFD03804.bin.2.151	0.839	MQ
MFD03804.bin.2.152	0.884	MQ
MFD03804.bin.2.153	0.89	MQ
MFD03804.bin.2.157	0.9	MQ
MFD03804.bin.2.158	0.889	MQ
MFD03804.bin.2.16	0.893	MQ
MFD03804.bin.2.160	0.903	MQ
MFD03804.bin.2.161	0.811	MQ
MFD03804.bin.2.165	0.878	MQ
MFD03804.bin.2.168	0.89	MQ
MFD03804.bin.2.17	0.859	MQ
MFD03804.bin.2.172	0.893	MQ
MFD03804.bin.2.178	0.86	MQ
MFD03804.bin.2.181	0.855	MQ
MFD03804.bin.2.182	0.832	MQ
MFD03804.bin.2.183	0.894	MQ
MFD03804.bin.2.184	0.888	MQ
MFD03804.bin.2.185	0.835	MQ
MFD03804.bin.2.187	0.888	MQ
MFD03804.bin.2.188	0.847	MQ
MFD03804.bin.2.190	0.838	MQ
MFD03804.bin.2.191	0.866	MQ
MFD03804.bin.2.195	0.882	MQ
MFD03804.bin.2.198	0.833	MQ
MFD03804.bin.2.2	0.862	MQ
MFD03804.bin.2.20	0.838	MQ
MFD03804.bin.2.200	0.856	MQ
MFD03804.bin.2.201	0.866	MQ
MFD03804.bin.2.202	0.847	MQ
MFD03804.bin.2.22	0.898	MQ
MFD03804.bin.2.27	0.874	MQ
MFD03804.bin.2.3	0.864	MQ
MFD03804.bin.2.4	0.827	MQ
MFD03804.bin.2.42	0.837	MQ
MFD03804.bin.2.45	0.837	MQ
MFD03804.bin.2.46	0.839	MQ
MFD03804.bin.2.47	0.834	MQ
MFD03804.bin.2.5	0.848	MQ
MFD03804.bin.2.50	0.891	MQ
MFD03804.bin.2.51	0.849	MQ
MFD03804.bin.2.52	0.857	MQ
MFD03804.bin.2.56	0.846	MQ
MFD03804.bin.2.58	0.902	MQ
MFD03804.bin.2.63	0.839	MQ
MFD03804.bin.2.64	0.855	MQ
MFD03804.bin.2.65	0.862	MQ
MFD03804.bin.2.67	0.876	MQ
MFD03804.bin.2.68	0.872	MQ
MFD03804.bin.2.69	0.917	MQ
MFD03804.bin.2.7	0.846	MQ
MFD03804.bin.2.70	0.851	MQ
MFD03804.bin.2.71	0.847	MQ
MFD03804.bin.2.72	0.857	MQ
MFD03804.bin.2.74	0.823	MQ
MFD03804.bin.2.77	0.874	MQ
MFD03804.bin.2.8	0.883	MQ
MFD03804.bin.2.81	0.856	MQ
MFD03804.bin.2.83	0.853	MQ
MFD03804.bin.2.94	0.843	MQ
MFD03804.bin.2.98	0.863	MQ
MFD03804.bin.3.104	0.822	MQ
MFD03804.bin.3.128	0.879	MQ
MFD03804.bin.3.138	0.824	MQ
MFD03804.bin.3.143	0.903	MQ
MFD03804.bin.3.144	0.852	MQ
MFD03804.bin.3.153	0.821	MQ
MFD03804.bin.3.160	0.863	MQ
MFD03804.bin.3.221	0.845	MQ
MFD03804.bin.3.239	0.878	MQ
MFD03804.bin.3.24	0.858	MQ
MFD03804.bin.3.257	0.859	MQ
MFD03804.bin.3.291	0.801	MQ
MFD03804.bin.3.292	0.866	MQ
MFD03804.bin.3.296	0.843	MQ
MFD03804.bin.3.310	0.877	MQ
MFD03804.bin.3.322	0.896	MQ
MFD03804.bin.3.35	0.841	MQ
MFD03804.bin.3.367	0.861	MQ
MFD03804.bin.3.42	0.871	MQ
MFD03804.bin.3.6	0.825	MQ
MFD03804.bin.3.68	0.843	MQ
MFD03804.bin.3.76	0.859	MQ
MFD03804.bin.3.90	0.858	MQ
MFD03804.bin.3.97	0.898	MQ
MFD03804.bin.3.99	0.838	MQ
MFD03804.bin.4.125	0.865	MQ
MFD03804.bin.4.185	0.806	MQ
MFD03804.bin.4.483	0.896	MQ
MFD03899.bin.2.100	0.833	MQ
MFD03899.bin.2.103	0.875	MQ
MFD03899.bin.2.116	0.845	MQ
MFD03899.bin.2.122	0.848	MQ
MFD03899.bin.2.124	0.826	MQ
MFD03899.bin.2.126	0.883	MQ
MFD03899.bin.2.127	0.821	MQ
MFD03899.bin.2.128	0.825	MQ
MFD03899.bin.2.129	0.862	MQ
MFD03899.bin.2.132	0.847	MQ
MFD03899.bin.2.133	0.859	MQ
MFD03899.bin.2.134	0.849	MQ
MFD03899.bin.2.135	0.86	MQ
MFD03899.bin.2.136	0.841	MQ
MFD03899.bin.2.137	0.821	MQ
MFD03899.bin.2.138	0.813	MQ
MFD03899.bin.2.141	0.855	MQ
MFD03899.bin.2.142	0.83	MQ
MFD03899.bin.2.143	0.897	MQ
MFD03899.bin.2.147	0.86	MQ
MFD03899.bin.2.149	0.843	MQ
MFD03899.bin.2.164	0.841	MQ
MFD03899.bin.2.17	0.836	MQ
MFD03899.bin.2.171	0.845	MQ
MFD03899.bin.2.173	0.856	MQ
MFD03899.bin.2.174	0.867	MQ
MFD03899.bin.2.178	0.79	MQ
MFD03899.bin.2.182	0.842	MQ
MFD03899.bin.2.183	0.778	MQ
MFD03899.bin.2.186	0.869	MQ
MFD03899.bin.2.190	0.866	MQ
MFD03899.bin.2.192	0.842	MQ
MFD03899.bin.2.199	0.868	MQ
MFD03899.bin.2.22	0.848	MQ
MFD03899.bin.2.23	0.802	MQ
MFD03899.bin.2.25	0.857	MQ
MFD03899.bin.2.26	0.866	MQ
MFD03899.bin.2.29	0.876	MQ
MFD03899.bin.2.31	0.927	MQ
MFD03899.bin.2.34	0.864	MQ
MFD03899.bin.2.35	0.856	MQ
MFD03899.bin.2.37	0.866	MQ
MFD03899.bin.2.39	0.825	MQ
MFD03899.bin.2.42	0.867	MQ
MFD03899.bin.2.43	0.85	MQ
MFD03899.bin.2.47	0.847	MQ
MFD03899.bin.2.49	0.826	MQ
MFD03899.bin.2.50	0.818	MQ
MFD03899.bin.2.51	0.82	MQ
MFD03899.bin.2.58	0.793	MQ
MFD03899.bin.2.60	0.887	MQ
MFD03899.bin.2.89	0.862	MQ
MFD03899.bin.2.95	0.845	MQ
MFD03899.bin.3.133	0.89	MQ
MFD03899.bin.3.143	0.885	MQ
MFD03899.bin.3.172	0.822	MQ
MFD03899.bin.3.19	0.854	MQ
MFD03899.bin.3.299	0.797	MQ
MFD03899.bin.3.377	0.886	MQ
MFD03899.bin.4.53	0.868	MQ
MFD03899.bin.4.72	0.816	MQ
MFD03975.bin.2.1	0.873	MQ
MFD03975.bin.2.100	0.849	MQ
MFD03975.bin.2.101	0.815	MQ
MFD03975.bin.2.103	0.858	MQ
MFD03975.bin.2.108	0.843	MQ
MFD03975.bin.2.109	0.845	MQ
MFD03975.bin.2.110	0.847	MQ
MFD03975.bin.2.115	0.869	MQ
MFD03975.bin.2.133	0.878	MQ
MFD03975.bin.2.135	0.843	MQ
MFD03975.bin.2.138	0.875	MQ
MFD03975.bin.2.139	0.871	MQ
MFD03975.bin.2.148	0.874	MQ
MFD03975.bin.2.149	0.849	MQ
MFD03975.bin.2.154	0.86	MQ
MFD03975.bin.2.155	0.799	MQ
MFD03975.bin.2.158	0.853	MQ
MFD03975.bin.2.161	0.833	MQ
MFD03975.bin.2.162	0.835	MQ
MFD03975.bin.2.168	0.845	MQ
MFD03975.bin.2.17	0.849	MQ
MFD03975.bin.2.170	0.866	MQ
MFD03975.bin.2.171	0.834	MQ
MFD03975.bin.2.172	0.824	MQ
MFD03975.bin.2.173	0.853	MQ
MFD03975.bin.2.179	0.846	MQ
MFD03975.bin.2.184	0.835	MQ
MFD03975.bin.2.189	0.843	MQ
MFD03975.bin.2.193	0.864	MQ
MFD03975.bin.2.194	0.854	MQ
MFD03975.bin.2.195	0.827	MQ
MFD03975.bin.2.2	0.868	MQ
MFD03975.bin.2.20	0.868	MQ
MFD03975.bin.2.205	0.865	MQ
MFD03975.bin.2.213	0.838	MQ
MFD03975.bin.2.214	0.849	MQ
MFD03975.bin.2.220	0.839	MQ
MFD03975.bin.2.224	0.842	MQ
MFD03975.bin.2.228	0.829	MQ
MFD03975.bin.2.234	0.8	MQ
MFD03975.bin.2.239	0.842	MQ
MFD03975.bin.2.240	0.863	MQ
MFD03975.bin.2.245	0.849	MQ
MFD03975.bin.2.246	0.871	MQ
MFD03975.bin.2.247	0.837	MQ
MFD03975.bin.2.249	0.896	MQ
MFD03975.bin.2.257	0.836	MQ
MFD03975.bin.2.26	0.878	MQ
MFD03975.bin.2.3	0.81	MQ
MFD03975.bin.2.33	0.831	MQ
MFD03975.bin.2.34	0.855	MQ
MFD03975.bin.2.35	0.838	MQ
MFD03975.bin.2.42	0.895	MQ
MFD03975.bin.2.49	0.908	MQ
MFD03975.bin.2.54	0.838	MQ
MFD03975.bin.2.58	0.795	MQ
MFD03975.bin.2.6	0.848	MQ
MFD03975.bin.2.65	0.818	MQ
MFD03975.bin.2.67	0.839	MQ
MFD03975.bin.2.68	0.87	MQ
MFD03975.bin.2.72	0.849	MQ
MFD03975.bin.2.73	0.808	MQ
MFD03975.bin.2.76	0.836	MQ
MFD03975.bin.2.78	0.831	MQ
MFD03975.bin.2.79	0.829	MQ
MFD03975.bin.2.8	0.799	MQ
MFD03975.bin.2.83	0.814	MQ
MFD03975.bin.2.87	0.875	MQ
MFD03975.bin.2.88	0.828	MQ
MFD03975.bin.2.91	0.851	MQ
MFD03975.bin.2.93	0.817	MQ
MFD03975.bin.2.94	0.828	MQ
MFD03975.bin.3.102	0.805	MQ
MFD03975.bin.3.191	0.852	MQ
MFD03975.bin.3.203	0.845	MQ
MFD03975.bin.3.247	0.839	MQ
MFD03975.bin.3.290	0.832	MQ
MFD03975.bin.3.325	0.876	MQ
MFD03975.bin.3.344	0.844	MQ
MFD03975.bin.3.416	0.834	MQ
MFD03975.bin.3.478	0.811	MQ
MFD03975.bin.3.550	0.814	MQ
MFD03975.bin.3.589	0.841	MQ
MFD03975.bin.3.6	0.896	MQ
MFD03975.bin.3.601	0.836	MQ
MFD03975.bin.3.670	0.825	MQ
MFD03975.bin.3.687	0.871	MQ
MFD03975.bin.3.69	0.812	MQ
MFD03975.bin.3.698	0.903	MQ
MFD03975.bin.4.160	0.863	MQ
MFD03975.bin.4.163	0.813	MQ
MFD03975.bin.4.450	0.831	MQ
MFD03975.bin.4.697	0.83	MQ
MFD04212.bin.1.148	0.921	MQ
MFD04212.bin.1.195	0.914	MQ
MFD04212.bin.1.207	0.888	MQ
MFD04212.bin.1.215	0.917	MQ
MFD04212.bin.1.240	0.91	MQ
MFD04212.bin.1.249	0.927	MQ
MFD04212.bin.1.317	0.936	MQ
MFD04212.bin.2.108	0.927	MQ
MFD04212.bin.2.11	0.916	MQ
MFD04212.bin.2.111	0.842	MQ
MFD04212.bin.2.117	0.87	MQ
MFD04212.bin.2.119	0.86	MQ
MFD04212.bin.2.12	0.94	MQ
MFD04212.bin.2.122	0.897	MQ
MFD04212.bin.2.124	0.863	MQ
MFD04212.bin.2.126	0.901	MQ
MFD04212.bin.2.127	0.907	MQ
MFD04212.bin.2.128	0.848	MQ
MFD04212.bin.2.129	0.901	MQ
MFD04212.bin.2.130	0.842	MQ
MFD04212.bin.2.131	0.865	MQ
MFD04212.bin.2.132	0.868	MQ
MFD04212.bin.2.138	0.89	MQ
MFD04212.bin.2.14	0.824	MQ
MFD04212.bin.2.141	0.886	MQ
MFD04212.bin.2.142	0.853	MQ
MFD04212.bin.2.143	0.881	MQ
MFD04212.bin.2.15	0.837	MQ
MFD04212.bin.2.151	0.82	MQ
MFD04212.bin.2.152	0.873	MQ
MFD04212.bin.2.155	0.814	MQ
MFD04212.bin.2.156	0.812	MQ
MFD04212.bin.2.157	0.884	MQ
MFD04212.bin.2.159	0.909	MQ
MFD04212.bin.2.160	0.867	MQ
MFD04212.bin.2.161	0.868	MQ
MFD04212.bin.2.162	0.858	MQ
MFD04212.bin.2.163	0.886	MQ
MFD04212.bin.2.164	0.883	MQ
MFD04212.bin.2.165	0.87	MQ
MFD04212.bin.2.167	0.928	MQ
MFD04212.bin.2.169	0.891	MQ
MFD04212.bin.2.17	0.889	MQ
MFD04212.bin.2.171	0.907	MQ
MFD04212.bin.2.173	0.882	MQ
MFD04212.bin.2.175	0.912	MQ
MFD04212.bin.2.176	0.882	MQ
MFD04212.bin.2.178	0.829	MQ
MFD04212.bin.2.179	0.817	MQ
MFD04212.bin.2.181	0.88	MQ
MFD04212.bin.2.186	0.844	MQ
MFD04212.bin.2.189	0.858	MQ
MFD04212.bin.2.192	0.858	MQ
MFD04212.bin.2.193	0.877	MQ
MFD04212.bin.2.194	0.854	MQ
MFD04212.bin.2.2	0.917	MQ
MFD04212.bin.2.20	0.916	MQ
MFD04212.bin.2.205	0.89	MQ
MFD04212.bin.2.207	0.877	MQ
MFD04212.bin.2.21	0.908	MQ
MFD04212.bin.2.210	0.818	MQ
MFD04212.bin.2.216	0.829	MQ
MFD04212.bin.2.218	0.93	MQ
MFD04212.bin.2.22	0.902	MQ
MFD04212.bin.2.221	0.831	MQ
MFD04212.bin.2.222	0.891	MQ
MFD04212.bin.2.223	0.895	MQ
MFD04212.bin.2.224	0.832	MQ
MFD04212.bin.2.225	0.865	MQ
MFD04212.bin.2.227	0.827	MQ
MFD04212.bin.2.228	0.929	MQ
MFD04212.bin.2.229	0.866	MQ
MFD04212.bin.2.23	0.902	MQ
MFD04212.bin.2.232	0.835	MQ
MFD04212.bin.2.234	0.857	MQ
MFD04212.bin.2.237	0.848	MQ
MFD04212.bin.2.240	0.874	MQ
MFD04212.bin.2.241	0.863	MQ
MFD04212.bin.2.25	0.887	MQ
MFD04212.bin.2.26	0.85	MQ
MFD04212.bin.2.27	0.867	MQ
MFD04212.bin.2.28	0.815	MQ
MFD04212.bin.2.29	0.909	MQ
MFD04212.bin.2.3	0.912	MQ
MFD04212.bin.2.30	0.875	MQ
MFD04212.bin.2.33	0.884	MQ
MFD04212.bin.2.37	0.874	MQ
MFD04212.bin.2.38	0.894	MQ
MFD04212.bin.2.39	0.903	MQ
MFD04212.bin.2.42	0.91	MQ
MFD04212.bin.2.45	0.855	MQ
MFD04212.bin.2.46	0.856	MQ
MFD04212.bin.2.47	0.88	MQ
MFD04212.bin.2.48	0.927	MQ
MFD04212.bin.2.49	0.885	MQ
MFD04212.bin.2.5	0.865	MQ
MFD04212.bin.2.51	0.821	MQ
MFD04212.bin.2.52	0.898	MQ
MFD04212.bin.2.53	0.841	MQ
MFD04212.bin.2.54	0.81	MQ
MFD04212.bin.2.6	0.87	MQ
MFD04212.bin.2.60	0.838	MQ
MFD04212.bin.2.62	0.827	MQ
MFD04212.bin.2.63	0.85	MQ
MFD04212.bin.2.7	0.839	MQ
MFD04212.bin.2.71	0.911	MQ
MFD04212.bin.2.72	0.852	MQ
MFD04212.bin.2.73	0.895	MQ
MFD04212.bin.2.8	0.863	MQ
MFD04212.bin.2.81	0.828	MQ
MFD04212.bin.2.89	0.856	MQ
MFD04212.bin.2.9	0.895	MQ
MFD04212.bin.3.151	0.839	MQ
MFD04212.bin.3.240	0.896	MQ
MFD04212.bin.3.309	0.844	MQ
MFD04212.bin.3.37	0.877	MQ
MFD04212.bin.3.408	0.905	MQ
MFD04212.bin.3.468	0.829	MQ
MFD04212.bin.3.470	0.922	MQ
MFD04212.bin.3.502	0.824	MQ
MFD04212.bin.3.575	0.809	MQ
