bin	Contig_N50	MAG_status
MFD03726.bin.2.100	64208	MQ
MFD03726.bin.2.102	188319	MQ
MFD03726.bin.2.104	298678	MQ
MFD03726.bin.2.106	116858	MQ
MFD03726.bin.2.108	233334	MQ
MFD03726.bin.2.110	182171	MQ
MFD03726.bin.2.115	198411	MQ
MFD03726.bin.2.118	94078	MQ
MFD03726.bin.2.119	63108	MQ
MFD03726.bin.2.12	434036	MQ
MFD03726.bin.2.120	85554	MQ
MFD03726.bin.2.121	1051095	MQ
MFD03726.bin.2.125	447724	MQ
MFD03726.bin.2.126	205595	MQ
MFD03726.bin.2.132	125345	MQ
MFD03726.bin.2.134	63244	MQ
MFD03726.bin.2.136	212194	MQ
MFD03726.bin.2.138	153358	MQ
MFD03726.bin.2.139	1191048	MQ
MFD03726.bin.2.143	281817	MQ
MFD03726.bin.2.145	1768468	MQ
MFD03726.bin.2.146	127249	MQ
MFD03726.bin.2.148	27293	MQ
MFD03726.bin.2.15	167158	MQ
MFD03726.bin.2.151	125969	MQ
MFD03726.bin.2.155	881707	MQ
MFD03726.bin.2.159	96018	MQ
MFD03726.bin.2.160	267734	MQ
MFD03726.bin.2.162	1041939	MQ
MFD03726.bin.2.164	189484	MQ
MFD03726.bin.2.166	86427	MQ
MFD03726.bin.2.167	644155	MQ
MFD03726.bin.2.168	49317	MQ
MFD03726.bin.2.17	130216	MQ
MFD03726.bin.2.170	800861	MQ
MFD03726.bin.2.19	433495	MQ
MFD03726.bin.2.22	117483	MQ
MFD03726.bin.2.23	60096	MQ
MFD03726.bin.2.24	64647	MQ
MFD03726.bin.2.27	217904	MQ
MFD03726.bin.2.30	318627	MQ
MFD03726.bin.2.31	96803	MQ
MFD03726.bin.2.35	900439	MQ
MFD03726.bin.2.4	232502	MQ
MFD03726.bin.2.40	57677	MQ
MFD03726.bin.2.44	91149	MQ
MFD03726.bin.2.45	2972084	MQ
MFD03726.bin.2.57	194383	MQ
MFD03726.bin.2.7	204949	MQ
MFD03726.bin.2.71	95809	MQ
MFD03726.bin.2.78	90036	MQ
MFD03726.bin.2.8	3269263	MQ
MFD03726.bin.2.91	437551	MQ
MFD03726.bin.2.96	83539	MQ
MFD03726.bin.2.99	1898117	MQ
MFD03726.bin.3.144	103704	MQ
MFD03726.bin.3.214	86173	MQ
MFD03726.bin.3.50	78309	MQ
MFD03726.bin.3.53	77271	MQ
MFD03726.bin.3.56	51695	MQ
MFD03726.bin.3.71	434883	MQ
MFD03726.bin.3.73	185953	MQ
MFD03726.bin.3.8	93566	MQ
MFD03726.bin.3.89	126109	MQ
MFD03726.bin.4.172	124237	MQ
MFD03726.bin.4.276	230359	MQ
MFD03726.bin.4.336	69420	MQ
MFD03804.bin.1.193	752987	MQ
MFD03804.bin.1.259	359020	MQ
MFD03804.bin.1.260	269621	MQ
MFD03804.bin.1.278	2899193	MQ
MFD03804.bin.1.90	162898	MQ
MFD03804.bin.2.1	432076	MQ
MFD03804.bin.2.10	242480	MQ
MFD03804.bin.2.101	815973	MQ
MFD03804.bin.2.107	206591	MQ
MFD03804.bin.2.108	442760	MQ
MFD03804.bin.2.109	311165	MQ
MFD03804.bin.2.110	247022	MQ
MFD03804.bin.2.112	1094338	MQ
MFD03804.bin.2.113	230602	MQ
MFD03804.bin.2.114	255794	MQ
MFD03804.bin.2.115	150171	MQ
MFD03804.bin.2.116	385093	MQ
MFD03804.bin.2.117	250000	MQ
MFD03804.bin.2.119	121246	MQ
MFD03804.bin.2.126	1435807	MQ
MFD03804.bin.2.127	134590	MQ
MFD03804.bin.2.128	500843	MQ
MFD03804.bin.2.129	282566	MQ
MFD03804.bin.2.13	611775	MQ
MFD03804.bin.2.130	92368	MQ
MFD03804.bin.2.131	380823	MQ
MFD03804.bin.2.132	277979	MQ
MFD03804.bin.2.134	154646	MQ
MFD03804.bin.2.136	268400	MQ
MFD03804.bin.2.139	635625	MQ
MFD03804.bin.2.14	813019	MQ
MFD03804.bin.2.140	81425	MQ
MFD03804.bin.2.141	81825	MQ
MFD03804.bin.2.143	82792	MQ
MFD03804.bin.2.145	507511	MQ
MFD03804.bin.2.147	250634	MQ
MFD03804.bin.2.148	158382	MQ
MFD03804.bin.2.150	242608	MQ
MFD03804.bin.2.151	135015	MQ
MFD03804.bin.2.152	298492	MQ
MFD03804.bin.2.153	663606	MQ
MFD03804.bin.2.157	508789	MQ
MFD03804.bin.2.158	148325	MQ
MFD03804.bin.2.16	3558609	MQ
MFD03804.bin.2.160	305741	MQ
MFD03804.bin.2.161	644885	MQ
MFD03804.bin.2.165	685535	MQ
MFD03804.bin.2.168	1971855	MQ
MFD03804.bin.2.17	76401	MQ
MFD03804.bin.2.172	223878	MQ
MFD03804.bin.2.178	296814	MQ
MFD03804.bin.2.181	557410	MQ
MFD03804.bin.2.182	695328	MQ
MFD03804.bin.2.183	513432	MQ
MFD03804.bin.2.184	319306	MQ
MFD03804.bin.2.185	100562	MQ
MFD03804.bin.2.187	229360	MQ
MFD03804.bin.2.188	568134	MQ
MFD03804.bin.2.190	1089119	MQ
MFD03804.bin.2.191	602456	MQ
MFD03804.bin.2.195	388185	MQ
MFD03804.bin.2.198	527405	MQ
MFD03804.bin.2.2	288754	MQ
MFD03804.bin.2.20	612658	MQ
MFD03804.bin.2.200	1474148	MQ
MFD03804.bin.2.201	1622217	MQ
MFD03804.bin.2.202	854753	MQ
MFD03804.bin.2.22	275115	MQ
MFD03804.bin.2.27	220174	MQ
MFD03804.bin.2.3	371661	MQ
MFD03804.bin.2.4	340990	MQ
MFD03804.bin.2.42	401788	MQ
MFD03804.bin.2.45	294846	MQ
MFD03804.bin.2.46	203072	MQ
MFD03804.bin.2.47	326439	MQ
MFD03804.bin.2.5	159870	MQ
MFD03804.bin.2.50	638109	MQ
MFD03804.bin.2.51	441900	MQ
MFD03804.bin.2.52	1802083	MQ
MFD03804.bin.2.56	270940	MQ
MFD03804.bin.2.58	153335	MQ
MFD03804.bin.2.63	288105	MQ
MFD03804.bin.2.64	128902	MQ
MFD03804.bin.2.65	1132597	MQ
MFD03804.bin.2.67	319926	MQ
MFD03804.bin.2.68	59813	MQ
MFD03804.bin.2.69	488991	MQ
MFD03804.bin.2.7	102206	MQ
MFD03804.bin.2.70	241773	MQ
MFD03804.bin.2.71	445483	MQ
MFD03804.bin.2.72	275233	MQ
MFD03804.bin.2.74	183464	MQ
MFD03804.bin.2.77	137687	MQ
MFD03804.bin.2.8	106164	MQ
MFD03804.bin.2.81	182103	MQ
MFD03804.bin.2.83	137621	MQ
MFD03804.bin.2.94	804118	MQ
MFD03804.bin.2.98	327822	MQ
MFD03804.bin.3.104	506064	MQ
MFD03804.bin.3.128	98656	MQ
MFD03804.bin.3.138	400168	MQ
MFD03804.bin.3.143	153717	MQ
MFD03804.bin.3.144	91154	MQ
MFD03804.bin.3.153	1204662	MQ
MFD03804.bin.3.160	94982	MQ
MFD03804.bin.3.221	615512	MQ
MFD03804.bin.3.239	301750	MQ
MFD03804.bin.3.24	42013	MQ
MFD03804.bin.3.257	145107	MQ
MFD03804.bin.3.291	55439	MQ
MFD03804.bin.3.292	218639	MQ
MFD03804.bin.3.296	161945	MQ
MFD03804.bin.3.310	185642	MQ
MFD03804.bin.3.322	325402	MQ
MFD03804.bin.3.35	70786	MQ
MFD03804.bin.3.367	2160444	MQ
MFD03804.bin.3.42	483683	MQ
MFD03804.bin.3.6	284984	MQ
MFD03804.bin.3.68	228642	MQ
MFD03804.bin.3.76	412202	MQ
MFD03804.bin.3.90	115751	MQ
MFD03804.bin.3.97	233089	MQ
MFD03804.bin.3.99	343036	MQ
MFD03804.bin.4.125	124741	MQ
MFD03804.bin.4.185	85511	MQ
MFD03804.bin.4.483	264458	MQ
MFD03899.bin.2.100	145003	MQ
MFD03899.bin.2.103	1258208	MQ
MFD03899.bin.2.116	258446	MQ
MFD03899.bin.2.122	1038748	MQ
MFD03899.bin.2.124	130022	MQ
MFD03899.bin.2.126	725554	MQ
MFD03899.bin.2.127	106766	MQ
MFD03899.bin.2.128	176403	MQ
MFD03899.bin.2.129	349265	MQ
MFD03899.bin.2.132	334142	MQ
MFD03899.bin.2.133	183834	MQ
MFD03899.bin.2.134	282022	MQ
MFD03899.bin.2.135	127933	MQ
MFD03899.bin.2.136	994259	MQ
MFD03899.bin.2.137	789729	MQ
MFD03899.bin.2.138	615568	MQ
MFD03899.bin.2.141	621380	MQ
MFD03899.bin.2.142	493714	MQ
MFD03899.bin.2.143	537438	MQ
MFD03899.bin.2.147	407086	MQ
MFD03899.bin.2.149	197105	MQ
MFD03899.bin.2.164	666567	MQ
MFD03899.bin.2.17	417072	MQ
MFD03899.bin.2.171	300245	MQ
MFD03899.bin.2.173	766892	MQ
MFD03899.bin.2.174	733241	MQ
MFD03899.bin.2.178	49939	MQ
MFD03899.bin.2.182	706457	MQ
MFD03899.bin.2.183	90120	MQ
MFD03899.bin.2.186	4185122	MQ
MFD03899.bin.2.190	459675	MQ
MFD03899.bin.2.192	338544	MQ
MFD03899.bin.2.199	1115882	MQ
MFD03899.bin.2.22	249221	MQ
MFD03899.bin.2.23	279572	MQ
MFD03899.bin.2.25	210058	MQ
MFD03899.bin.2.26	834849	MQ
MFD03899.bin.2.29	316602	MQ
MFD03899.bin.2.31	899231	MQ
MFD03899.bin.2.34	652874	MQ
MFD03899.bin.2.35	658814	MQ
MFD03899.bin.2.37	813558	MQ
MFD03899.bin.2.39	580312	MQ
MFD03899.bin.2.42	1116958	MQ
MFD03899.bin.2.43	3749029	MQ
MFD03899.bin.2.47	190733	MQ
MFD03899.bin.2.49	293391	MQ
MFD03899.bin.2.50	157781	MQ
MFD03899.bin.2.51	536816	MQ
MFD03899.bin.2.58	129732	MQ
MFD03899.bin.2.60	464027	MQ
MFD03899.bin.2.89	150881	MQ
MFD03899.bin.2.95	265129	MQ
MFD03899.bin.3.133	175617	MQ
MFD03899.bin.3.143	219228	MQ
MFD03899.bin.3.172	293000	MQ
MFD03899.bin.3.19	70522	MQ
MFD03899.bin.3.299	61794	MQ
MFD03899.bin.3.377	56410	MQ
MFD03899.bin.4.53	268359	MQ
MFD03899.bin.4.72	69906	MQ
MFD03975.bin.2.1	203791	MQ
MFD03975.bin.2.100	125405	MQ
MFD03975.bin.2.101	150850	MQ
MFD03975.bin.2.103	306776	MQ
MFD03975.bin.2.108	175356	MQ
MFD03975.bin.2.109	63758	MQ
MFD03975.bin.2.110	201655	MQ
MFD03975.bin.2.115	2064365	MQ
MFD03975.bin.2.133	731610	MQ
MFD03975.bin.2.135	243798	MQ
MFD03975.bin.2.138	177357	MQ
MFD03975.bin.2.139	229278	MQ
MFD03975.bin.2.148	556455	MQ
MFD03975.bin.2.149	332207	MQ
MFD03975.bin.2.154	463821	MQ
MFD03975.bin.2.155	153019	MQ
MFD03975.bin.2.158	251057	MQ
MFD03975.bin.2.161	66669	MQ
MFD03975.bin.2.162	255691	MQ
MFD03975.bin.2.168	199266	MQ
MFD03975.bin.2.17	129615	MQ
MFD03975.bin.2.170	168433	MQ
MFD03975.bin.2.171	172829	MQ
MFD03975.bin.2.172	132185	MQ
MFD03975.bin.2.173	181144	MQ
MFD03975.bin.2.179	154812	MQ
MFD03975.bin.2.184	153243	MQ
MFD03975.bin.2.189	168564	MQ
MFD03975.bin.2.193	334593	MQ
MFD03975.bin.2.194	180169	MQ
MFD03975.bin.2.195	262060	MQ
MFD03975.bin.2.2	1189718	MQ
MFD03975.bin.2.20	445699	MQ
MFD03975.bin.2.205	349096	MQ
MFD03975.bin.2.213	234766	MQ
MFD03975.bin.2.214	274129	MQ
MFD03975.bin.2.220	369373	MQ
MFD03975.bin.2.224	131343	MQ
MFD03975.bin.2.228	241682	MQ
MFD03975.bin.2.234	80296	MQ
MFD03975.bin.2.239	87475	MQ
MFD03975.bin.2.240	258738	MQ
MFD03975.bin.2.245	342498	MQ
MFD03975.bin.2.246	509370	MQ
MFD03975.bin.2.247	166820	MQ
MFD03975.bin.2.249	961613	MQ
MFD03975.bin.2.257	212668	MQ
MFD03975.bin.2.26	409166	MQ
MFD03975.bin.2.3	152845	MQ
MFD03975.bin.2.33	87364	MQ
MFD03975.bin.2.34	193123	MQ
MFD03975.bin.2.35	190853	MQ
MFD03975.bin.2.42	265480	MQ
MFD03975.bin.2.49	186482	MQ
MFD03975.bin.2.54	137166	MQ
MFD03975.bin.2.58	86856	MQ
MFD03975.bin.2.6	367405	MQ
MFD03975.bin.2.65	161369	MQ
MFD03975.bin.2.67	331163	MQ
MFD03975.bin.2.68	500343	MQ
MFD03975.bin.2.72	233222	MQ
MFD03975.bin.2.73	87258	MQ
MFD03975.bin.2.76	303035	MQ
MFD03975.bin.2.78	213561	MQ
MFD03975.bin.2.79	86001	MQ
MFD03975.bin.2.8	114455	MQ
MFD03975.bin.2.83	90062	MQ
MFD03975.bin.2.87	233516	MQ
MFD03975.bin.2.88	124106	MQ
MFD03975.bin.2.91	137544	MQ
MFD03975.bin.2.93	59058	MQ
MFD03975.bin.2.94	101026	MQ
MFD03975.bin.3.102	88534	MQ
MFD03975.bin.3.191	103581	MQ
MFD03975.bin.3.203	296246	MQ
MFD03975.bin.3.247	324920	MQ
MFD03975.bin.3.290	131933	MQ
MFD03975.bin.3.325	156471	MQ
MFD03975.bin.3.344	546260	MQ
MFD03975.bin.3.416	172974	MQ
MFD03975.bin.3.478	59629	MQ
MFD03975.bin.3.550	169280	MQ
MFD03975.bin.3.589	208985	MQ
MFD03975.bin.3.6	207025	MQ
MFD03975.bin.3.601	151761	MQ
MFD03975.bin.3.670	140284	MQ
MFD03975.bin.3.687	248529	MQ
MFD03975.bin.3.69	39914	MQ
MFD03975.bin.3.698	386515	MQ
MFD03975.bin.4.160	214574	MQ
MFD03975.bin.4.163	101056	MQ
MFD03975.bin.4.450	152924	MQ
MFD03975.bin.4.697	82322	MQ
MFD04212.bin.1.148	418616	MQ
MFD04212.bin.1.195	651015	MQ
MFD04212.bin.1.207	229076	MQ
MFD04212.bin.1.215	820489	MQ
MFD04212.bin.1.240	2003692	MQ
MFD04212.bin.1.249	637593	MQ
MFD04212.bin.1.317	948183	MQ
MFD04212.bin.2.108	1576305	MQ
MFD04212.bin.2.11	1636302	MQ
MFD04212.bin.2.111	149446	MQ
MFD04212.bin.2.117	802402	MQ
MFD04212.bin.2.119	704917	MQ
MFD04212.bin.2.12	2069908	MQ
MFD04212.bin.2.122	3976700	MQ
MFD04212.bin.2.124	388113	MQ
MFD04212.bin.2.126	480205	MQ
MFD04212.bin.2.127	248598	MQ
MFD04212.bin.2.128	295220	MQ
MFD04212.bin.2.129	1187242	MQ
MFD04212.bin.2.130	651823	MQ
MFD04212.bin.2.131	205924	MQ
MFD04212.bin.2.132	180815	MQ
MFD04212.bin.2.138	230754	MQ
MFD04212.bin.2.14	341741	MQ
MFD04212.bin.2.141	215687	MQ
MFD04212.bin.2.142	229611	MQ
MFD04212.bin.2.143	346173	MQ
MFD04212.bin.2.15	340737	MQ
MFD04212.bin.2.151	156312	MQ
MFD04212.bin.2.152	137975	MQ
MFD04212.bin.2.155	160689	MQ
MFD04212.bin.2.156	262373	MQ
MFD04212.bin.2.157	143252	MQ
MFD04212.bin.2.159	289170	MQ
MFD04212.bin.2.160	146531	MQ
MFD04212.bin.2.161	298492	MQ
MFD04212.bin.2.162	267754	MQ
MFD04212.bin.2.163	367870	MQ
MFD04212.bin.2.164	277341	MQ
MFD04212.bin.2.165	163811	MQ
MFD04212.bin.2.167	427630	MQ
MFD04212.bin.2.169	2278326	MQ
MFD04212.bin.2.17	730753	MQ
MFD04212.bin.2.171	244540	MQ
MFD04212.bin.2.173	567826	MQ
MFD04212.bin.2.175	974637	MQ
MFD04212.bin.2.176	316572	MQ
MFD04212.bin.2.178	204210	MQ
MFD04212.bin.2.179	169884	MQ
MFD04212.bin.2.181	200819	MQ
MFD04212.bin.2.186	160275	MQ
MFD04212.bin.2.189	1609524	MQ
MFD04212.bin.2.192	409633	MQ
MFD04212.bin.2.193	419840	MQ
MFD04212.bin.2.194	357653	MQ
MFD04212.bin.2.2	331840	MQ
MFD04212.bin.2.20	235476	MQ
MFD04212.bin.2.205	293170	MQ
MFD04212.bin.2.207	691247	MQ
MFD04212.bin.2.21	437582	MQ
MFD04212.bin.2.210	227460	MQ
MFD04212.bin.2.216	580096	MQ
MFD04212.bin.2.218	586552	MQ
MFD04212.bin.2.22	2903510	MQ
MFD04212.bin.2.221	285715	MQ
MFD04212.bin.2.222	220594	MQ
MFD04212.bin.2.223	706316	MQ
MFD04212.bin.2.224	452915	MQ
MFD04212.bin.2.225	461459	MQ
MFD04212.bin.2.227	483832	MQ
MFD04212.bin.2.228	852127	MQ
MFD04212.bin.2.229	86023	MQ
MFD04212.bin.2.23	468576	MQ
MFD04212.bin.2.232	249890	MQ
MFD04212.bin.2.234	2797835	MQ
MFD04212.bin.2.237	492655	MQ
MFD04212.bin.2.240	388605	MQ
MFD04212.bin.2.241	126847	MQ
MFD04212.bin.2.25	727423	MQ
MFD04212.bin.2.26	303182	MQ
MFD04212.bin.2.27	3146783	MQ
MFD04212.bin.2.28	206559	MQ
MFD04212.bin.2.29	911497	MQ
MFD04212.bin.2.3	329229	MQ
MFD04212.bin.2.30	162197	MQ
MFD04212.bin.2.33	498194	MQ
MFD04212.bin.2.37	1911828	MQ
MFD04212.bin.2.38	1079124	MQ
MFD04212.bin.2.39	151832	MQ
MFD04212.bin.2.42	705407	MQ
MFD04212.bin.2.45	301554	MQ
MFD04212.bin.2.46	296270	MQ
MFD04212.bin.2.47	914322	MQ
MFD04212.bin.2.48	90199	MQ
MFD04212.bin.2.49	226592	MQ
MFD04212.bin.2.5	403930	MQ
MFD04212.bin.2.51	91196	MQ
MFD04212.bin.2.52	785008	MQ
MFD04212.bin.2.53	96080	MQ
MFD04212.bin.2.54	468792	MQ
MFD04212.bin.2.6	596721	MQ
MFD04212.bin.2.60	183905	MQ
MFD04212.bin.2.62	80568	MQ
MFD04212.bin.2.63	367552	MQ
MFD04212.bin.2.7	1027075	MQ
MFD04212.bin.2.71	459539	MQ
MFD04212.bin.2.72	645616	MQ
MFD04212.bin.2.73	1562470	MQ
MFD04212.bin.2.8	297123	MQ
MFD04212.bin.2.81	343800	MQ
MFD04212.bin.2.89	948530	MQ
MFD04212.bin.2.9	3103426	MQ
MFD04212.bin.3.151	195526	MQ
MFD04212.bin.3.240	189474	MQ
MFD04212.bin.3.309	106964	MQ
MFD04212.bin.3.37	215645	MQ
MFD04212.bin.3.408	360426	MQ
MFD04212.bin.3.468	107088	MQ
MFD04212.bin.3.470	479949	MQ
MFD04212.bin.3.502	144226	MQ
MFD04212.bin.3.575	271345	MQ
MFD04212.bin.3.614	661599	MQ
MFD04212.bin.3.74	175704	MQ
MFD04212.bin.3.82	206557	MQ
MFD04408.bin.1.124	54985	MQ
MFD04408.bin.1.190	363033	MQ
MFD04408.bin.1.215	268155	MQ
MFD04408.bin.1.46	215030	MQ
MFD04408.bin.1.50	866073	MQ
MFD04408.bin.1.59	210137	MQ
MFD04408.bin.2.101	58348	MQ
MFD04408.bin.2.105	50881	MQ
MFD04408.bin.2.106	140815	MQ
MFD04408.bin.2.108	55584	MQ
MFD04408.bin.2.111	137290	MQ
MFD04408.bin.2.112	44561	MQ
MFD04408.bin.2.113	46113	MQ
MFD04408.bin.2.114	88185	MQ
MFD04408.bin.2.116	280515	MQ
MFD04408.bin.2.119	144113	MQ
MFD04408.bin.2.12	82927	MQ
MFD04408.bin.2.120	21217	MQ
MFD04408.bin.2.121	73318	MQ
MFD04408.bin.2.123	60898	MQ
MFD04408.bin.2.124	261954	MQ
MFD04408.bin.2.125	48747	MQ
MFD04408.bin.2.126	25933	MQ
MFD04408.bin.2.128	97537	MQ
MFD04408.bin.2.130	31299	MQ
MFD04408.bin.2.132	108801	MQ
MFD04408.bin.2.133	114026	MQ
MFD04408.bin.2.135	64398	MQ
MFD04408.bin.2.136	71621	MQ
MFD04408.bin.2.137	19211	MQ
MFD04408.bin.2.138	119231	MQ
MFD04408.bin.2.143	107159	MQ
MFD04408.bin.2.145	356643	MQ
MFD04408.bin.2.149	66621	MQ
MFD04408.bin.2.15	55854	MQ
MFD04408.bin.2.153	77966	MQ
MFD04408.bin.2.154	133660	MQ
MFD04408.bin.2.160	108819	MQ
MFD04408.bin.2.163	83287	MQ
MFD04408.bin.2.164	122265	MQ
MFD04408.bin.2.166	112274	MQ
MFD04408.bin.2.169	106909	MQ
MFD04408.bin.2.178	103938	MQ
MFD04408.bin.2.180	166452	MQ
MFD04408.bin.2.182	52642	MQ
MFD04408.bin.2.184	79211	MQ
MFD04408.bin.2.186	430682	MQ
MFD04408.bin.2.187	152139	MQ
MFD04408.bin.2.189	114343	MQ
MFD04408.bin.2.19	1389947	MQ
MFD04408.bin.2.190	287517	MQ
MFD04408.bin.2.193	98651	MQ
MFD04408.bin.2.194	136698	MQ
MFD04408.bin.2.195	848538	MQ
MFD04408.bin.2.2	58526	MQ
MFD04408.bin.2.23	52477	MQ
MFD04408.bin.2.25	842258	MQ
MFD04408.bin.2.28	213750	MQ
MFD04408.bin.2.31	2776598	MQ
MFD04408.bin.2.40	25554	MQ
MFD04408.bin.2.42	497336	MQ
MFD04408.bin.2.47	581214	MQ
MFD04408.bin.2.57	190927	MQ
MFD04408.bin.2.6	338289	MQ
MFD04408.bin.2.73	888639	MQ
MFD04408.bin.2.83	57921	MQ
MFD04408.bin.2.84	76310	MQ
MFD04408.bin.2.86	22774	MQ
MFD04408.bin.2.87	85122	MQ
MFD04408.bin.2.88	126659	MQ
MFD04408.bin.2.92	516640	MQ
MFD04408.bin.2.94	3403627	MQ
MFD04408.bin.2.96	44246	MQ
MFD04408.bin.2.99	402224	MQ
MFD04408.bin.3.102	100970	MQ
MFD04408.bin.3.196	96714	MQ
MFD04408.bin.3.200	694457	MQ
MFD04408.bin.3.226	76121	MQ
MFD04408.bin.3.285	53380	MQ
MFD04408.bin.3.3	43125	MQ
MFD04408.bin.3.32	40740	MQ
MFD04408.bin.3.343	213718	MQ
MFD04408.bin.3.357	30859	MQ
MFD04408.bin.3.38	383415	MQ
MFD04408.bin.3.55	71504	MQ
MFD04408.bin.3.73	73245	MQ
MFD04408.bin.3.77	46145	MQ
MFD04408.bin.3.80	90968	MQ
MFD04408.bin.4.246	18943	MQ
MFD04408.bin.4.34	29689	MQ
MFD04428.bin.1.3	2441183	MQ
MFD04428.bin.2.108	82147	MQ
MFD04428.bin.2.110	74148	MQ
MFD04428.bin.2.117	183594	MQ
MFD04428.bin.2.120	214308	MQ
MFD04428.bin.2.121	89981	MQ
MFD04428.bin.2.126	85558	MQ
MFD04428.bin.2.139	113680	MQ
MFD04428.bin.2.15	169499	MQ
MFD04428.bin.2.156	794310	MQ
MFD04428.bin.2.16	466779	MQ
MFD04428.bin.2.19	692947	MQ
MFD04428.bin.2.23	213541	MQ
MFD04428.bin.2.25	235866	MQ
MFD04428.bin.2.34	645955	MQ
MFD04428.bin.2.39	269280	MQ
MFD04428.bin.2.40	1999427	MQ
MFD04428.bin.2.41	313964	MQ
MFD04428.bin.2.44	2095283	MQ
MFD04428.bin.2.46	324890	MQ
MFD04428.bin.2.58	169411	MQ
MFD04428.bin.2.59	587464	MQ
MFD04428.bin.2.6	651991	MQ
MFD04428.bin.2.7	110753	MQ
MFD04428.bin.2.73	227257	MQ
MFD04428.bin.2.79	107427	MQ
MFD04428.bin.2.81	879912	MQ
MFD04428.bin.2.85	271972	MQ
MFD04428.bin.2.87	728847	MQ
MFD04428.bin.2.88	847062	MQ
MFD04428.bin.2.89	190123	MQ
MFD04428.bin.2.9	106712	MQ
MFD04428.bin.2.97	124570	MQ
MFD04428.bin.3.125	237032	MQ
MFD04428.bin.3.128	129093	MQ
MFD04428.bin.3.385	63552	MQ
MFD04428.bin.3.392	80687	MQ
MFD04428.bin.3.448	214215	MQ
MFD04428.bin.3.46	208475	MQ
MFD04428.bin.3.55	128993	MQ
MFD04428.bin.4.321	223681	MQ
MFD04428.bin.4.611	445229	MQ
MFD04434.bin.1.138	258839	MQ
MFD04434.bin.1.14	380223	MQ
MFD04434.bin.1.187	3217136	MQ
MFD04434.bin.1.191	396919	MQ
MFD04434.bin.1.202	1108634	MQ
MFD04434.bin.1.48	616860	MQ
MFD04434.bin.2.10	390179	MQ
MFD04434.bin.2.101	71893	MQ
MFD04434.bin.2.110	302541	MQ
MFD04434.bin.2.117	247029	MQ
MFD04434.bin.2.125	893074	MQ
MFD04434.bin.2.128	292724	MQ
MFD04434.bin.2.13	567158	MQ
MFD04434.bin.2.131	183461	MQ
MFD04434.bin.2.138	192555	MQ
MFD04434.bin.2.14	140103	MQ
MFD04434.bin.2.141	1172333	MQ
MFD04434.bin.2.142	482030	MQ
MFD04434.bin.2.143	826013	MQ
MFD04434.bin.2.145	178443	MQ
MFD04434.bin.2.146	916553	MQ
MFD04434.bin.2.15	687192	MQ
MFD04434.bin.2.18	813220	MQ
MFD04434.bin.2.19	739346	MQ
MFD04434.bin.2.22	382510	MQ
MFD04434.bin.2.23	640022	MQ
MFD04434.bin.2.26	290571	MQ
MFD04434.bin.2.29	192155	MQ
MFD04434.bin.2.30	2096346	MQ
MFD04434.bin.2.32	287434	MQ
MFD04434.bin.2.33	445373	MQ
MFD04434.bin.2.36	1483628	MQ
MFD04434.bin.2.38	167697	MQ
MFD04434.bin.2.40	399049	MQ
MFD04434.bin.2.42	148416	MQ
MFD04434.bin.2.46	301645	MQ
MFD04434.bin.2.50	840141	MQ
MFD04434.bin.2.51	284487	MQ
MFD04434.bin.2.6	5008362	MQ
MFD04434.bin.2.61	881937	MQ
MFD04434.bin.2.73	589823	MQ
MFD04434.bin.2.75	475977	MQ
MFD04434.bin.2.76	1891829	MQ
MFD04434.bin.2.78	352429	MQ
MFD04434.bin.2.8	183871	MQ
MFD04434.bin.2.88	306474	MQ
MFD04434.bin.2.9	310859	MQ
MFD04434.bin.2.93	316060	MQ
MFD04434.bin.2.94	294159	MQ
MFD04434.bin.3.182	129565	MQ
MFD04434.bin.3.229	309671	MQ
MFD04434.bin.3.237	249458	MQ
MFD04434.bin.3.42	176361	MQ
MFD04434.bin.3.45	124718	MQ
MFD04434.bin.3.71	123669	MQ
MFD04434.bin.4.88	197765	MQ
MFD04463.bin.1.210	853594	MQ
MFD04463.bin.1.228	798301	MQ
MFD04463.bin.1.235	930079	MQ
MFD04463.bin.1.70	1167714	MQ
MFD04463.bin.1.84	624327	MQ
MFD04463.bin.2.10	4103208	MQ
MFD04463.bin.2.100	784125	MQ
MFD04463.bin.2.101	188882	MQ
MFD04463.bin.2.104	285097	MQ
MFD04463.bin.2.105	244244	MQ
MFD04463.bin.2.107	1526741	MQ
MFD04463.bin.2.108	141805	MQ
MFD04463.bin.2.111	636312	MQ
MFD04463.bin.2.113	460214	MQ
MFD04463.bin.2.12	356621	MQ
MFD04463.bin.2.123	1308503	MQ
MFD04463.bin.2.13	142589	MQ
MFD04463.bin.2.136	88653	MQ
MFD04463.bin.2.14	555517	MQ
MFD04463.bin.2.142	215370	MQ
MFD04463.bin.2.144	359171	MQ
MFD04463.bin.2.145	501674	MQ
MFD04463.bin.2.146	86751	MQ
MFD04463.bin.2.147	894131	MQ
MFD04463.bin.2.156	767848	MQ
MFD04463.bin.2.157	1872336	MQ
MFD04463.bin.2.158	305484	MQ
MFD04463.bin.2.159	353674	MQ
MFD04463.bin.2.16	631907	MQ
MFD04463.bin.2.162	601425	MQ
MFD04463.bin.2.165	115127	MQ
MFD04463.bin.2.167	445813	MQ
MFD04463.bin.2.174	664451	MQ
MFD04463.bin.2.175	1286831	MQ
MFD04463.bin.2.177	827192	MQ
MFD04463.bin.2.18	601430	MQ
MFD04463.bin.2.181	928479	MQ
