bin	Genome_Size	MAG_status
MFD04492.bin.2.52	7700118	MQ
MFD04492.bin.2.53	3314822	MQ
MFD04492.bin.2.64	5572777	MQ
MFD04492.bin.2.7	5194897	MQ
MFD04492.bin.2.79	2986290	MQ
MFD04492.bin.2.8	4765344	MQ
MFD04492.bin.2.85	3923642	MQ
MFD04492.bin.2.86	5846528	MQ
MFD04492.bin.2.89	4990537	MQ
MFD04492.bin.2.9	3355957	MQ
MFD04492.bin.2.96	2183913	MQ
MFD04492.bin.2.97	4324390	MQ
MFD04492.bin.2.98	4923243	MQ
MFD04492.bin.2.99	2502380	MQ
MFD04492.bin.3.137	3691030	MQ
MFD04492.bin.3.148	5592852	MQ
MFD04492.bin.3.210	6068884	MQ
MFD04492.bin.3.60	2186092	MQ
MFD04492.bin.3.7	3436494	MQ
MFD04492.bin.3.97	4502814	MQ
MFD04492.bin.4.99	4211623	MQ
MFD04540.bin.1.136	4962526	MQ
MFD04540.bin.1.15	4872214	MQ
MFD04540.bin.1.156	6453206	MQ
MFD04540.bin.1.22	2925071	MQ
MFD04540.bin.1.75	3478031	MQ
MFD04540.bin.2.10	865209	MQ
MFD04540.bin.2.101	2995003	MQ
MFD04540.bin.2.104	8894787	MQ
MFD04540.bin.2.11	1026153	MQ
MFD04540.bin.2.12	829201	MQ
MFD04540.bin.2.13	6207208	MQ
MFD04540.bin.2.15	2403671	MQ
MFD04540.bin.2.17	5763356	MQ
MFD04540.bin.2.19	3177384	MQ
MFD04540.bin.2.21	4494033	MQ
MFD04540.bin.2.23	3813497	MQ
MFD04540.bin.2.24	4617952	MQ
MFD04540.bin.2.25	4453529	MQ
MFD04540.bin.2.26	4180278	MQ
MFD04540.bin.2.28	5113990	MQ
MFD04540.bin.2.29	6974373	MQ
MFD04540.bin.2.3	5996777	MQ
MFD04540.bin.2.30	3615288	MQ
MFD04540.bin.2.31	4498672	MQ
MFD04540.bin.2.35	8309217	MQ
MFD04540.bin.2.36	5019162	MQ
MFD04540.bin.2.38	5088261	MQ
MFD04540.bin.2.39	4939548	MQ
MFD04540.bin.2.40	3954767	MQ
MFD04540.bin.2.41	7183360	MQ
MFD04540.bin.2.42	8990240	MQ
MFD04540.bin.2.43	4411705	MQ
MFD04540.bin.2.44	3324665	MQ
MFD04540.bin.2.45	5286070	MQ
MFD04540.bin.2.46	3546929	MQ
MFD04540.bin.2.47	5380645	MQ
MFD04540.bin.2.48	3163511	MQ
MFD04540.bin.2.50	1946189	MQ
MFD04540.bin.2.51	2542505	MQ
MFD04540.bin.2.52	5390134	MQ
MFD04540.bin.2.53	5083117	MQ
MFD04540.bin.2.54	7009697	MQ
MFD04540.bin.2.55	2655807	MQ
MFD04540.bin.2.56	4732326	MQ
MFD04540.bin.2.57	3326643	MQ
MFD04540.bin.2.58	1617282	MQ
MFD04540.bin.2.59	4159198	MQ
MFD04540.bin.2.6	3541020	MQ
MFD04540.bin.2.61	2446749	MQ
MFD04540.bin.2.62	13619799	MQ
MFD04540.bin.2.63	5086171	MQ
MFD04540.bin.2.64	3071593	MQ
MFD04540.bin.2.69	10080962	MQ
MFD04540.bin.2.74	4115194	MQ
MFD04540.bin.2.77	2802188	MQ
MFD04540.bin.2.78	4746906	MQ
MFD04540.bin.2.79	6081302	MQ
MFD04540.bin.2.81	4050986	MQ
MFD04540.bin.2.84	5661610	MQ
MFD04540.bin.2.87	4967256	MQ
MFD04540.bin.2.92	4119740	MQ
MFD04540.bin.2.93	3577400	MQ
MFD04540.bin.2.95	3861334	MQ
MFD04540.bin.2.97	3721508	MQ
MFD04540.bin.2.99	1745236	MQ
MFD04540.bin.3.125	3735787	MQ
MFD04540.bin.3.143	2670589	MQ
MFD04540.bin.3.16	4216134	MQ
MFD04540.bin.3.176	6098249	MQ
MFD04540.bin.3.177	4039017	MQ
MFD04540.bin.3.21	647554	MQ
MFD04540.bin.3.212	3266443	MQ
MFD04540.bin.3.34	3130953	MQ
MFD04540.bin.3.47	2404222	MQ
MFD04540.bin.3.53	3847437	MQ
MFD04540.bin.3.55	609610	MQ
MFD04540.bin.3.9	3415116	MQ
MFD04540.bin.4.124	2514249	MQ
MFD04540.bin.4.14	6185822	MQ
MFD04540.bin.4.150	3398742	MQ
MFD04540.bin.4.56	4260499	MQ
MFD04570.bin.1.2	5370836	MQ
MFD04570.bin.1.50	6482644	MQ
MFD04570.bin.1.60	4866466	MQ
MFD04570.bin.2.106	4876323	MQ
MFD04570.bin.2.107	6075423	MQ
MFD04570.bin.2.112	6475042	MQ
MFD04570.bin.2.116	6809841	MQ
MFD04570.bin.2.12	2974430	MQ
MFD04570.bin.2.4	3869145	MQ
MFD04570.bin.2.48	6245808	MQ
MFD04570.bin.2.58	3304827	MQ
MFD04570.bin.2.66	4437350	MQ
MFD04570.bin.2.67	4781221	MQ
MFD04570.bin.2.80	3412666	MQ
MFD04570.bin.2.95	7156048	MQ
MFD04570.bin.3.119	4616429	MQ
MFD04570.bin.3.144	4359597	MQ
MFD04570.bin.3.19	3159618	MQ
MFD04570.bin.3.20	3517414	MQ
MFD04570.bin.3.376	4151717	MQ
MFD04570.bin.3.404	3246093	MQ
MFD04570.bin.3.94	4587798	MQ
MFD04570.bin.4.28	6844092	MQ
MFD04570.bin.4.556	4447611	MQ
MFD04570.bin.4.596	3436453	MQ
MFD04580.bin.1.142	5252163	MQ
MFD04580.bin.1.169	3322711	MQ
MFD04580.bin.1.24	3576836	MQ
MFD04580.bin.1.41	4626157	MQ
MFD04580.bin.1.75	3698413	MQ
MFD04580.bin.1.77	5305242	MQ
MFD04580.bin.2.1	3306535	MQ
MFD04580.bin.2.10	4093460	MQ
MFD04580.bin.2.104	4267472	MQ
MFD04580.bin.2.109	4017171	MQ
MFD04580.bin.2.11	4465578	MQ
MFD04580.bin.2.110	5108294	MQ
MFD04580.bin.2.111	4495269	MQ
MFD04580.bin.2.112	8007204	MQ
MFD04580.bin.2.113	6103355	MQ
MFD04580.bin.2.116	2744836	MQ
MFD04580.bin.2.117	3141840	MQ
MFD04580.bin.2.119	4203073	MQ
MFD04580.bin.2.12	3944542	MQ
MFD04580.bin.2.121	4615675	MQ
MFD04580.bin.2.122	5392484	MQ
MFD04580.bin.2.123	3186167	MQ
MFD04580.bin.2.124	2725770	MQ
MFD04580.bin.2.125	2946910	MQ
MFD04580.bin.2.129	5177350	MQ
MFD04580.bin.2.13	3861311	MQ
MFD04580.bin.2.131	3403869	MQ
MFD04580.bin.2.132	4163740	MQ
MFD04580.bin.2.14	3199505	MQ
MFD04580.bin.2.15	2782829	MQ
MFD04580.bin.2.2	8192599	MQ
MFD04580.bin.2.20	3195596	MQ
MFD04580.bin.2.21	3055349	MQ
MFD04580.bin.2.23	4324670	MQ
MFD04580.bin.2.24	3745138	MQ
MFD04580.bin.2.25	4184541	MQ
MFD04580.bin.2.26	4752847	MQ
MFD04580.bin.2.28	3585179	MQ
MFD04580.bin.2.3	5090474	MQ
MFD04580.bin.2.30	7536678	MQ
MFD04580.bin.2.47	5130461	MQ
MFD04580.bin.2.49	1675236	MQ
MFD04580.bin.2.5	2817840	MQ
MFD04580.bin.2.50	7479055	MQ
MFD04580.bin.2.53	5187113	MQ
MFD04580.bin.2.54	2590069	MQ
MFD04580.bin.2.56	5159174	MQ
MFD04580.bin.2.57	5836258	MQ
MFD04580.bin.2.58	4582023	MQ
MFD04580.bin.2.6	4319131	MQ
MFD04580.bin.2.60	5708607	MQ
MFD04580.bin.2.61	3208219	MQ
MFD04580.bin.2.66	3813296	MQ
MFD04580.bin.2.67	5618522	MQ
MFD04580.bin.2.7	5204530	MQ
MFD04580.bin.2.71	4733458	MQ
MFD04580.bin.2.72	4257495	MQ
MFD04580.bin.2.74	4761962	MQ
MFD04580.bin.2.75	7859362	MQ
MFD04580.bin.2.77	1829651	MQ
MFD04580.bin.2.78	8145696	MQ
MFD04580.bin.2.79	2948849	MQ
MFD04580.bin.2.82	3137232	MQ
MFD04580.bin.2.85	3591133	MQ
MFD04580.bin.2.86	5742356	MQ
MFD04580.bin.2.87	2492495	MQ
MFD04580.bin.2.88	4882560	MQ
MFD04580.bin.2.9	3799131	MQ
MFD04580.bin.2.91	2602239	MQ
MFD04580.bin.2.93	4215461	MQ
MFD04580.bin.2.95	5258685	MQ
MFD04580.bin.2.97	4671121	MQ
MFD04580.bin.2.99	5419703	MQ
MFD04580.bin.3.102	3435356	MQ
MFD04580.bin.3.103	3195768	MQ
MFD04580.bin.3.11	4968357	MQ
MFD04580.bin.3.130	3770217	MQ
MFD04580.bin.3.141	3391721	MQ
MFD04580.bin.3.145	3807185	MQ
MFD04580.bin.3.179	4209696	MQ
MFD04580.bin.3.181	5138564	MQ
MFD04580.bin.3.183	3617293	MQ
MFD04580.bin.3.31	4115640	MQ
MFD04580.bin.3.361	5152274	MQ
MFD04580.bin.3.64	4160705	MQ
MFD04580.bin.4.256	3199901	MQ
MFD04651.bin.1.130	5908032	MQ
MFD04651.bin.1.142	3794433	MQ
MFD04651.bin.1.20	2484929	MQ
MFD04651.bin.1.38	4048724	MQ
MFD04651.bin.1.45	3604351	MQ
MFD04651.bin.2.10	4420412	MQ
MFD04651.bin.2.101	2293516	MQ
MFD04651.bin.2.102	3180457	MQ
MFD04651.bin.2.103	3833995	MQ
MFD04651.bin.2.105	5387365	MQ
MFD04651.bin.2.106	3867772	MQ
MFD04651.bin.2.108	2790024	MQ
MFD04651.bin.2.114	3136584	MQ
MFD04651.bin.2.115	3535617	MQ
MFD04651.bin.2.116	2876975	MQ
MFD04651.bin.2.118	4427003	MQ
MFD04651.bin.2.119	3097946	MQ
MFD04651.bin.2.12	3696474	MQ
MFD04651.bin.2.120	4511209	MQ
MFD04651.bin.2.121	4091353	MQ
MFD04651.bin.2.122	4378651	MQ
MFD04651.bin.2.123	2828255	MQ
MFD04651.bin.2.124	3646319	MQ
MFD04651.bin.2.126	3364997	MQ
MFD04651.bin.2.127	3472546	MQ
MFD04651.bin.2.128	4309475	MQ
MFD04651.bin.2.129	3040993	MQ
MFD04651.bin.2.131	4670308	MQ
MFD04651.bin.2.132	5261092	MQ
MFD04651.bin.2.133	4421326	MQ
MFD04651.bin.2.136	3212058	MQ
MFD04651.bin.2.137	3418393	MQ
MFD04651.bin.2.139	3212180	MQ
MFD04651.bin.2.142	4430453	MQ
MFD04651.bin.2.145	4320957	MQ
MFD04651.bin.2.146	4534187	MQ
MFD04651.bin.2.149	3544457	MQ
MFD04651.bin.2.15	5956542	MQ
MFD04651.bin.2.152	3562833	MQ
MFD04651.bin.2.153	3882198	MQ
MFD04651.bin.2.154	3609400	MQ
MFD04651.bin.2.155	3936191	MQ
MFD04651.bin.2.156	5360689	MQ
MFD04651.bin.2.158	3716602	MQ
MFD04651.bin.2.161	4946973	MQ
MFD04651.bin.2.164	4554024	MQ
MFD04651.bin.2.165	3562860	MQ
MFD04651.bin.2.167	4455272	MQ
MFD04651.bin.2.168	4055928	MQ
MFD04651.bin.2.170	5053452	MQ
MFD04651.bin.2.171	3460016	MQ
MFD04651.bin.2.173	5233720	MQ
MFD04651.bin.2.174	3693784	MQ
MFD04651.bin.2.180	3423394	MQ
MFD04651.bin.2.182	4876706	MQ
MFD04651.bin.2.2	3854755	MQ
MFD04651.bin.2.20	3525983	MQ
MFD04651.bin.2.22	5106756	MQ
MFD04651.bin.2.23	3499588	MQ
MFD04651.bin.2.28	3143322	MQ
MFD04651.bin.2.29	2546823	MQ
MFD04651.bin.2.30	5952068	MQ
MFD04651.bin.2.31	5188713	MQ
MFD04651.bin.2.32	2892128	MQ
MFD04651.bin.2.34	4582074	MQ
MFD04651.bin.2.36	6942633	MQ
MFD04651.bin.2.38	5031032	MQ
MFD04651.bin.2.39	4630459	MQ
MFD04651.bin.2.40	4553003	MQ
MFD04651.bin.2.41	2878292	MQ
MFD04651.bin.2.42	3167720	MQ
MFD04651.bin.2.43	3629682	MQ
MFD04651.bin.2.44	5250680	MQ
MFD04651.bin.2.46	5222402	MQ
MFD04651.bin.2.48	4884731	MQ
MFD04651.bin.2.49	3744804	MQ
MFD04651.bin.2.52	6088987	MQ
MFD04651.bin.2.53	3403903	MQ
MFD04651.bin.2.55	2543277	MQ
MFD04651.bin.2.57	2827079	MQ
MFD04651.bin.2.58	2964698	MQ
MFD04651.bin.2.6	3368152	MQ
MFD04651.bin.2.61	3827536	MQ
MFD04651.bin.2.62	3688732	MQ
MFD04651.bin.2.7	3233587	MQ
MFD04651.bin.2.72	3611232	MQ
MFD04651.bin.2.75	4421376	MQ
MFD04651.bin.2.77	3664848	MQ
MFD04651.bin.2.8	3098442	MQ
MFD04651.bin.2.81	3379989	MQ
MFD04651.bin.2.84	3504057	MQ
MFD04651.bin.2.88	5047208	MQ
MFD04651.bin.2.9	5057768	MQ
MFD04651.bin.2.90	3507120	MQ
MFD04651.bin.2.91	3763177	MQ
MFD04651.bin.2.94	4807124	MQ
MFD04651.bin.2.95	5585140	MQ
MFD04651.bin.2.97	6749821	MQ
MFD04651.bin.2.98	4635176	MQ
MFD04651.bin.2.99	5104858	MQ
MFD04651.bin.3.107	2572356	MQ
MFD04651.bin.3.129	2198216	MQ
MFD04651.bin.3.130	2697288	MQ
MFD04651.bin.3.154	1496217	MQ
MFD04651.bin.3.182	3336073	MQ
MFD04651.bin.3.237	3794629	MQ
MFD04651.bin.3.366	3131191	MQ
MFD04651.bin.3.44	4646927	MQ
MFD04651.bin.3.7	3228967	MQ
MFD04651.bin.3.78	5176010	MQ
MFD04651.bin.4.368	3204437	MQ
MFD04651.bin.4.75	4803510	MQ
MFD04716.bin.1.121	3673687	MQ
MFD04716.bin.1.126	910183	MQ
MFD04716.bin.1.162	1496761	MQ
MFD04716.bin.1.223	3577828	MQ
MFD04716.bin.1.357	2711594	MQ
MFD04716.bin.1.69	4061798	MQ
MFD04716.bin.1.80	4027913	MQ
MFD04716.bin.2.100	3410409	MQ
MFD04716.bin.2.101	3188606	MQ
MFD04716.bin.2.102	3717526	MQ
MFD04716.bin.2.103	2815839	MQ
MFD04716.bin.2.104	3950090	MQ
MFD04716.bin.2.108	4637778	MQ
MFD04716.bin.2.109	3494461	MQ
MFD04716.bin.2.110	2735577	MQ
MFD04716.bin.2.111	4169865	MQ
MFD04716.bin.2.112	2989743	MQ
MFD04716.bin.2.115	6153621	MQ
MFD04716.bin.2.116	2325333	MQ
MFD04716.bin.2.120	4361379	MQ
MFD04716.bin.2.127	5897036	MQ
MFD04716.bin.2.130	4393886	MQ
MFD04716.bin.2.14	1517628	MQ
MFD04716.bin.2.141	4929975	MQ
MFD04716.bin.2.143	4493429	MQ
MFD04716.bin.2.148	3412252	MQ
MFD04716.bin.2.159	4544405	MQ
MFD04716.bin.2.161	3031360	MQ
MFD04716.bin.2.168	4178013	MQ
MFD04716.bin.2.17	2821636	MQ
MFD04716.bin.2.170	3244388	MQ
MFD04716.bin.2.173	5344739	MQ
MFD04716.bin.2.174	4356210	MQ
MFD04716.bin.2.176	3156669	MQ
MFD04716.bin.2.177	5733810	MQ
MFD04716.bin.2.178	4359546	MQ
MFD04716.bin.2.180	5950607	MQ
MFD04716.bin.2.181	4678877	MQ
MFD04716.bin.2.183	5278942	MQ
MFD04716.bin.2.184	5043592	MQ
MFD04716.bin.2.185	3298553	MQ
MFD04716.bin.2.187	10015028	MQ
MFD04716.bin.2.188	4264429	MQ
MFD04716.bin.2.189	2842220	MQ
MFD04716.bin.2.190	2597617	MQ
MFD04716.bin.2.191	2779753	MQ
MFD04716.bin.2.192	3874566	MQ
MFD04716.bin.2.193	4437621	MQ
MFD04716.bin.2.196	2715412	MQ
MFD04716.bin.2.212	3340516	MQ
MFD04716.bin.2.213	2053895	MQ
MFD04716.bin.2.215	2827096	MQ
MFD04716.bin.2.216	3369777	MQ
MFD04716.bin.2.217	2515952	MQ
MFD04716.bin.2.219	2594198	MQ
MFD04716.bin.2.223	4275656	MQ
MFD04716.bin.2.225	3301462	MQ
MFD04716.bin.2.226	2860902	MQ
MFD04716.bin.2.229	4637739	MQ
MFD04716.bin.2.232	2947538	MQ
MFD04716.bin.2.236	3051248	MQ
MFD04716.bin.2.239	4201691	MQ
MFD04716.bin.2.240	4189163	MQ
MFD04716.bin.2.242	4770110	MQ
MFD04716.bin.2.246	4195908	MQ
MFD04716.bin.2.251	5123290	MQ
MFD04716.bin.2.253	3695295	MQ
MFD04716.bin.2.254	3150323	MQ
MFD04716.bin.2.256	4989649	MQ
MFD04716.bin.2.259	2570482	MQ
MFD04716.bin.2.261	3294292	MQ
MFD04716.bin.2.262	1303246	MQ
MFD04716.bin.2.264	2835686	MQ
MFD04716.bin.2.267	4662686	MQ
MFD04716.bin.2.269	3332554	MQ
MFD04716.bin.2.274	4173255	MQ
MFD04716.bin.2.275	3147346	MQ
MFD04716.bin.2.29	3215439	MQ
MFD04716.bin.2.292	2690864	MQ
MFD04716.bin.2.293	5122503	MQ
MFD04716.bin.2.296	4675322	MQ
MFD04716.bin.2.297	1798034	MQ
MFD04716.bin.2.298	10120852	MQ
MFD04716.bin.2.305	1540366	MQ
MFD04716.bin.2.306	5222422	MQ
MFD04716.bin.2.307	4848643	MQ
MFD04716.bin.2.31	6328194	MQ
MFD04716.bin.2.310	4457105	MQ
MFD04716.bin.2.314	2488681	MQ
MFD04716.bin.2.315	4482972	MQ
MFD04716.bin.2.316	2827924	MQ
MFD04716.bin.2.32	6513297	MQ
MFD04716.bin.2.320	2554044	MQ
MFD04716.bin.2.322	2835578	MQ
MFD04716.bin.2.33	6401297	MQ
MFD04716.bin.2.35	4830277	MQ
MFD04716.bin.2.36	2497698	MQ
MFD04716.bin.2.43	5445863	MQ
MFD04716.bin.2.48	2942919	MQ
MFD04716.bin.2.49	3009492	MQ
MFD04716.bin.2.50	3256169	MQ
MFD04716.bin.2.51	2871567	MQ
MFD04716.bin.2.53	853400	MQ
MFD04716.bin.2.54	4375880	MQ
MFD04716.bin.2.57	2082748	MQ
MFD04716.bin.2.6	2515328	MQ
MFD04716.bin.2.60	2901597	MQ
MFD04716.bin.2.61	3644181	MQ
MFD04716.bin.2.62	3924166	MQ
MFD04716.bin.2.64	2864153	MQ
MFD04716.bin.2.67	2490890	MQ
MFD04716.bin.2.68	2931787	MQ
MFD04716.bin.2.7	2383884	MQ
MFD04716.bin.2.70	4422532	MQ
MFD04716.bin.2.72	3153531	MQ
MFD04716.bin.2.78	3719835	MQ
MFD04716.bin.2.80	3921597	MQ
MFD04716.bin.2.81	3892694	MQ
MFD04716.bin.2.88	2668322	MQ
MFD04716.bin.2.89	5541568	MQ
MFD04716.bin.2.9	3377657	MQ
MFD04716.bin.2.91	4097924	MQ
MFD04716.bin.2.92	3799532	MQ
MFD04716.bin.2.93	3750382	MQ
MFD04716.bin.3.15	2759748	MQ
MFD04716.bin.3.162	3953501	MQ
MFD04716.bin.3.165	2701681	MQ
MFD04716.bin.3.17	2792409	MQ
MFD04716.bin.3.184	5179318	MQ
MFD04716.bin.3.19	1726425	MQ
MFD04716.bin.3.205	2117789	MQ
MFD04716.bin.3.258	7393820	MQ
MFD04716.bin.3.272	1141321	MQ
MFD04716.bin.3.275	3240069	MQ
MFD04716.bin.3.279	2641928	MQ
MFD04716.bin.3.284	3941053	MQ
MFD04716.bin.3.320	3820945	MQ
MFD04716.bin.3.326	2882634	MQ
MFD04716.bin.3.335	5834511	MQ
MFD04716.bin.3.342	4488227	MQ
MFD04716.bin.3.355	5036832	MQ
MFD04716.bin.3.364	3239785	MQ
MFD04716.bin.3.385	2993331	MQ
MFD04716.bin.3.389	3548528	MQ
MFD04716.bin.3.391	2373557	MQ
MFD04716.bin.3.418	1187064	MQ
MFD04716.bin.3.43	2886221	MQ
MFD04716.bin.3.457	3114760	MQ
MFD04716.bin.3.469	4626308	MQ
MFD04716.bin.3.485	3343802	MQ
MFD04716.bin.3.56	3926026	MQ
MFD04716.bin.3.589	6076024	MQ
MFD04716.bin.3.597	4309063	MQ
MFD04716.bin.3.624	3131317	MQ
MFD04716.bin.3.684	5324814	MQ
MFD04716.bin.3.7	3342226	MQ
MFD04716.bin.3.727	3214165	MQ
MFD04716.bin.3.754	2819577	MQ
MFD04716.bin.3.812	5752456	MQ
MFD04716.bin.3.827	3490828	MQ
MFD04716.bin.4.291	2685484	MQ
MFD04716.bin.4.337	4801331	MQ
MFD04716.bin.4.536	4235377	MQ
MFD04752.bin.1.158	3752379	MQ
MFD04752.bin.1.19	5345539	MQ
MFD04752.bin.1.31	8106244	MQ
MFD04752.bin.1.45	5263307	MQ
MFD04752.bin.2.1	4213419	MQ
MFD04752.bin.2.102	4606672	MQ
MFD04752.bin.2.103	3441955	MQ
MFD04752.bin.2.106	3353097	MQ
MFD04752.bin.2.113	4089908	MQ
MFD04752.bin.2.116	2567728	MQ
MFD04752.bin.2.125	3299255	MQ
MFD04752.bin.2.14	7237036	MQ
MFD04752.bin.2.18	6755861	MQ
MFD04752.bin.2.21	3839030	MQ
MFD04752.bin.2.24	4757880	MQ
MFD04752.bin.2.3	5062967	MQ
MFD04752.bin.2.33	2980086	MQ
MFD04752.bin.2.39	3960744	MQ
MFD04752.bin.2.4	6573764	MQ
MFD04752.bin.2.45	3428563	MQ
MFD04752.bin.2.53	2968614	MQ
MFD04752.bin.2.55	4903477	MQ
MFD04752.bin.2.61	8845524	MQ
MFD04752.bin.2.64	3172000	MQ
MFD04752.bin.2.65	3264883	MQ
MFD04752.bin.2.67	2003698	MQ
MFD04752.bin.2.70	2979395	MQ
MFD04752.bin.2.77	2572632	MQ
MFD04752.bin.2.81	5690261	MQ
MFD04752.bin.2.83	2562252	MQ
MFD04752.bin.2.93	4304406	MQ
MFD04752.bin.2.94	6343114	MQ
MFD04752.bin.2.95	4001721	MQ
MFD04752.bin.2.97	5836351	MQ
MFD04752.bin.2.99	2830961	MQ
MFD04752.bin.3.136	2624137	MQ
MFD04752.bin.3.16	5905872	MQ
MFD04752.bin.3.19	3411924	MQ
MFD04752.bin.3.23	9681294	MQ
MFD04752.bin.3.3	5912263	MQ
MFD04752.bin.3.6	6106278	MQ
MFD04752.bin.4.78	1884866	MQ
MFD04780.bin.1.17	4593125	MQ
MFD04780.bin.1.203	7368401	MQ
MFD04780.bin.1.60	2451441	MQ
MFD04780.bin.1.63	6758187	MQ
MFD04780.bin.2.1	6910204	MQ
MFD04780.bin.2.100	6200694	MQ
MFD04780.bin.2.103	3016387	MQ
MFD04780.bin.2.106	6623252	MQ
MFD04780.bin.2.107	3895594	MQ
MFD04780.bin.2.109	2668303	MQ
MFD04780.bin.2.110	4413128	MQ
MFD04780.bin.2.111	3261671	MQ
MFD04780.bin.2.114	4123574	MQ
MFD04780.bin.2.115	4222640	MQ
MFD04780.bin.2.12	7471827	MQ
MFD04780.bin.2.122	6221665	MQ
MFD04780.bin.2.123	624001	MQ
MFD04780.bin.2.124	3277255	MQ
MFD04780.bin.2.127	4182336	MQ
MFD04780.bin.2.128	5684673	MQ
MFD04780.bin.2.130	3524632	MQ
MFD04780.bin.2.132	769304	MQ
MFD04780.bin.2.133	2875989	MQ
MFD04780.bin.2.135	9373280	MQ
MFD04780.bin.2.137	4363395	MQ
MFD04780.bin.2.138	6744285	MQ
MFD04780.bin.2.140	989870	MQ
MFD04780.bin.2.141	4720585	MQ
MFD04780.bin.2.143	3943803	MQ
MFD04780.bin.2.148	1997884	MQ
MFD04780.bin.2.15	2891403	MQ
MFD04780.bin.2.150	3994875	MQ
MFD04780.bin.2.151	3427291	MQ
MFD04780.bin.2.152	1292028	MQ
MFD04780.bin.2.156	3571993	MQ
MFD04780.bin.2.159	3155786	MQ
MFD04780.bin.2.16	5473436	MQ
MFD04780.bin.2.166	4234651	MQ
MFD04780.bin.2.170	5512741	MQ
MFD04780.bin.2.175	1804250	MQ
MFD04780.bin.2.176	2684386	MQ
MFD04780.bin.2.178	3455108	MQ
MFD04780.bin.2.179	2247324	MQ
MFD04780.bin.2.19	3603950	MQ
MFD04780.bin.2.20	4231046	MQ
MFD04780.bin.2.21	3176200	MQ
MFD04780.bin.2.26	2607277	MQ
MFD04780.bin.2.28	5449973	MQ
MFD04780.bin.2.30	693303	MQ
MFD04780.bin.2.31	2545473	MQ
MFD04780.bin.2.32	4209045	MQ
MFD04780.bin.2.33	5174056	MQ
MFD04780.bin.2.37	2500240	MQ
MFD04780.bin.2.39	2839998	MQ
MFD04780.bin.2.4	4768346	MQ
MFD04780.bin.2.40	2812345	MQ
MFD04780.bin.2.41	3170921	MQ
MFD04780.bin.2.44	3215942	MQ
MFD04780.bin.2.51	2744073	MQ
MFD04780.bin.2.52	3424278	MQ
MFD04780.bin.2.54	3541197	MQ
MFD04780.bin.2.55	1834792	MQ
MFD04780.bin.2.56	4223717	MQ
MFD04780.bin.2.59	5133280	MQ
MFD04780.bin.2.60	737850	MQ
MFD04780.bin.2.65	837992	MQ
MFD04780.bin.2.68	2384411	MQ
MFD04780.bin.2.85	4864417	MQ
MFD04780.bin.2.86	2451795	MQ
MFD04780.bin.2.87	4601062	MQ
MFD04780.bin.2.9	5028098	MQ
MFD04780.bin.2.94	2892586	MQ
MFD04780.bin.2.96	3574929	MQ
MFD04780.bin.2.99	3873433	MQ
MFD04780.bin.3.130	2931993	MQ
MFD04780.bin.3.133	2790827	MQ
MFD04780.bin.3.147	5930410	MQ
MFD04780.bin.3.162	3755478	MQ
MFD04780.bin.3.164	2548153	MQ
MFD04780.bin.3.165	3714443	MQ
MFD04780.bin.3.17	2564082	MQ
MFD04780.bin.3.278	3067747	MQ
MFD04780.bin.3.322	3473968	MQ
MFD04780.bin.3.335	3439194	MQ
MFD04780.bin.3.351	5605975	MQ
MFD04780.bin.3.448	1756339	MQ
MFD04780.bin.3.456	2338184	MQ
MFD04780.bin.3.468	3499375	MQ
MFD04780.bin.3.497	4776262	MQ
MFD04780.bin.3.50	403368	MQ
MFD04780.bin.3.515	582842	MQ
MFD04780.bin.3.69	5067682	MQ
MFD04780.bin.4.9	4068259	MQ
MFD04850.bin.1.275	3879198	MQ
MFD04850.bin.2.1	2761304	MQ
MFD04850.bin.2.104	7498433	MQ
MFD04850.bin.2.113	5640846	MQ
MFD04850.bin.2.119	5223790	MQ
MFD04850.bin.2.120	6789220	MQ
MFD04850.bin.2.122	6197726	MQ
MFD04850.bin.2.123	4775784	MQ
MFD04850.bin.2.125	5678972	MQ
MFD04850.bin.2.133	4491106	MQ
MFD04850.bin.2.134	5099728	MQ
MFD04850.bin.2.140	4998845	MQ
MFD04850.bin.2.143	3021749	MQ
MFD04850.bin.2.145	5276559	MQ
MFD04850.bin.2.149	4681749	MQ
MFD04850.bin.2.15	4263038	MQ
MFD04850.bin.2.156	9136765	MQ
MFD04850.bin.2.157	4709461	MQ
MFD04850.bin.2.158	6214642	MQ
MFD04850.bin.2.159	7243941	MQ
MFD04850.bin.2.160	5636842	MQ
MFD04850.bin.2.161	2732226	MQ
MFD04850.bin.2.162	3633664	MQ
MFD04850.bin.2.164	4334691	MQ
MFD04850.bin.2.165	4645943	MQ
MFD04850.bin.2.167	4693609	MQ
MFD04850.bin.2.175	2866502	MQ
MFD04850.bin.2.19	7096277	MQ
MFD04850.bin.2.190	5363562	MQ
MFD04850.bin.2.201	5886381	MQ
MFD04850.bin.2.219	4717190	MQ
MFD04850.bin.2.221	3617728	MQ
MFD04850.bin.2.225	3698251	MQ
MFD04850.bin.2.235	3977799	MQ
MFD04850.bin.2.239	2781840	MQ
MFD04850.bin.2.24	4904839	MQ
MFD04850.bin.2.242	3519017	MQ
MFD04850.bin.2.243	6577401	MQ
MFD04850.bin.2.245	3094875	MQ
MFD04850.bin.2.252	2616023	MQ
MFD04850.bin.2.254	3269656	MQ
MFD04850.bin.2.257	6718362	MQ
MFD04850.bin.2.263	2623779	MQ
